Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,147.983331,[585  16] ; [13 15],[571.3799682  29.6200318] ; [26.6200318  1.3799682],1
r4,1,0.0,96.65199,[572  36] ; [13 17],[557.49216301  50.50783699] ; [27.50783699  2.49216301],1
r1,1,0.0,30.266291,[505 101] ; [13 17],[493.56603774 112.43396226] ; [24.43396226  5.56603774],1
p2,1,0.001136,10.590836,[516  88] ; [19 11],[509.68454259  94.31545741] ; [25.31545741  4.68454259],0
p8,1,0.001231,10.443811,[337 257] ; [ 8 22],[328.41346154 265.58653846] ; [16.58653846 13.41346154],0
r3,1,0.001568,9.996523,[580  26] ; [24  5],[576.41574803  29.58425197] ; [27.58425197  1.41574803],0
a7,1,0.008096,7.012108,[438 167] ; [15 15],[431.5984252 173.4015748] ; [21.4015748  8.5984252],0
a6,1,0.010604,6.530482,[418 188] ; [14 16],[411.62264151 194.37735849] ; [20.37735849  9.62264151],0
p7,1,0.010964,6.471148,[391 201] ; [13 17],[384.51446945 207.48553055] ; [19.48553055 10.51446945],0
v1,1,0.013886,6.052594,[342 251] ; [10 19],[335.58842444 257.41157556] ; [16.41157556 12.58842444],0
p9,1,0.017571,5.638392,[522  77] ; [20  8],[517.79585327  81.20414673] ; [24.20414673  3.79585327],0
a4,1,0.019215,5.481837,[301 303] ; [ 8 21],[294.8436019 309.1563981] ; [14.1563981 14.8436019],0
p3,1,0.019352,5.469381,[333 271] ; [10 20],[326.76971609 277.23028391] ; [16.23028391 13.76971609],0
p11,1,0.021682,5.271091,[505 103] ; [20 10],[500.31347962 107.68652038] ; [24.68652038  5.31347962],0
d3,1,0.024509,5.058215,[422 185] ; [15 15],[416.41915228 190.58084772] ; [20.58084772  9.41915228],0
s7,1,0.025327,5.001377,[320 259] ; [ 9 18],[314.34158416 264.65841584] ; [14.65841584 12.34158416],0
d1,1,0.030275,4.693598,[383 225] ; [13 17],[377.37931034 230.62068966] ; [18.62068966 11.37931034],0
a3,1,0.034298,4.479791,[448 156] ; [17 13],[442.99684543 161.00315457] ; [22.00315457  7.99684543],0
a2,1,0.038963,4.262461,[164 444] ; [ 3 27],[159.14733542 448.85266458] ; [ 7.85266458 22.14733542],0
p4,1,0.039616,4.234234,[392 210] ; [14 16],[386.7278481 215.2721519] ; [19.2721519 10.7278481],0
s6,1,0.056064,3.650164,[419 175] ; [15 13],[414.46302251 179.53697749] ; [19.53697749  8.46302251],0
p10,1,0.062588,3.467445,[512  89] ; [21  8],[508.46507937  92.53492063] ; [24.53492063  4.46507937],0
d4,1,0.064352,3.421524,[503 102] ; [21  9],[499.24409449 105.75590551] ; [24.75590551  5.24409449],0
a5,1,0.078463,3.096452,[469 138] ; [19 11],[465.01726845 141.98273155] ; [22.98273155  7.01726845],0
b1,1,0.08853,2.900905,[230 378] ; [16 14],[234.43260188 373.56739812] ; [11.56739812 18.43260188],0
s2,1,0.095622,2.77708,[323 278] ; [11 18],[318.62539683 282.37460317] ; [15.37460317 13.62539683],0
b4,1,0.097086,2.752777,[353 255] ; [22  8],[357.36677116 250.63322884] ; [17.63322884 12.36677116],0
u3,1,0.105555,2.619544,[86 73] ; [4 9],[83.19767442 75.80232558] ; [6.80232558 6.19767442],0
