Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,27.411301,[36 58] ; [118  47],[55.89189189 38.10810811] ; [98.10810811 66.89189189],1
v3,1,0.000129,14.662441,[26 69] ; [84 78],[40.6614786 54.3385214] ; [69.3385214 92.6614786],1
s8,1,0.003803,8.375441,[44 51] ; [108  59],[55.11450382 39.88549618] ; [96.88549618 70.11450382],0
r1,1,0.00873,6.877251,[71 25] ; [145  22],[78.84410646 17.15589354] ; [137.15589354  29.84410646],0
d5,1,0.015645,5.842386,[75 21] ; [148  18],[81.70992366 14.29007634] ; [141.29007634  24.70992366],0
n5,1,0.016389,5.760627,[72 23] ; [145  21],[78.98467433 16.01532567] ; [138.01532567  27.98467433],0
n4,1,0.016743,5.72313,[76 20] ; [150  17],[82.49429658 13.50570342] ; [143.50570342  23.49429658],0
p10,1,0.023017,5.16722,[78 17] ; [152  14],[83.7164751 11.2835249] ; [146.2835249  19.7164751],0
d1,1,0.037776,4.315096,[57 39] ; [120  47],[64.60836502 31.39163498] ; [112.39163498  54.60836502],0
p11,1,0.04746,3.928998,[75 21] ; [146  21],[80.66920152 15.33079848] ; [140.33079848  26.66920152],0
s4,1,0.058416,3.581788,[27 66] ; [ 31 134],[20.90697674 72.09302326] ; [ 37.09302326 127.90697674],0
r4,1,0.073835,3.195637,[85 11] ; [158   9],[88.69961977  7.30038023] ; [154.30038023  12.69961977],0
b4,1,0.07523,3.16506,[52 44] ; [109  58],[58.76806084 37.23193916] ; [102.23193916  64.76806084],0
p7,1,0.077145,3.124054,[78 17] ; [149  17],[82.62452107 12.37547893] ; [144.37547893  21.62452107],0
d4,1,0.089763,2.87861,[77 19] ; [146  20],[81.70992366 14.29007634] ; [141.29007634  24.70992366],0
u2,1,0.095789,2.774284,[18  7] ; [21 20],[14.77272727 10.22727273] ; [24.22727273 16.77272727],0
p9,1,0.115101,2.482748,[85 11] ; [157  10],[88.33460076  7.66539924] ; [153.66539924  13.33460076],0
n3,1,0.130008,2.292412,[22  5] ; [13  8],[19.6875  7.3125] ; [15.3125  5.6875],0
s5,1,0.140807,2.16912,[36 54] ; [79 80],[41.56626506 48.43373494] ; [73.43373494 85.56626506],0
u4,1,0.152127,2.050787,[ 1 95] ; [  7 160],[ 2.92015209 93.07984791] ; [  5.07984791 161.92015209],0
a5,1,0.153769,2.034455,[71 25] ; [136  31],[75.55893536 20.44106464] ; [131.44106464  35.55893536],0
u1,1,0.192998,1.694579,[19 77] ; [ 45 122],[23.36121673 72.63878327] ; [ 40.63878327 126.36121673],0
b5,1,0.194665,1.681954,[49 47] ; [99 68],[54.02281369 41.97718631] ; [93.97718631 73.02281369],0
d3,1,0.210912,1.565158,[70 26] ; [133  34],[74.09885932 21.90114068] ; [128.90114068  38.09885932],0
a7,1,0.214279,1.542281,[68 28] ; [129  37],[72.18320611 23.81679389] ; [124.81679389  41.18320611],0
p8,1,0.214279,1.542281,[68 28] ; [129  37],[72.18320611 23.81679389] ; [124.81679389  41.18320611],0
a2,1,0.25321,1.305508,[23 73] ; [ 51 116],[27.01140684 68.98859316] ; [ 46.98859316 120.01140684],0
s7,1,0.26042,1.266521,[54 37] ; [105  53],[58.10843373 32.89156627] ; [100.89156627  57.10843373],0
a8,1,0.313352,1.016494,[11 80] ; [ 25 123],[13.70711297 77.29288703] ; [ 22.29288703 125.70711297],0
p5,1,0.327272,0.959662,[18 78] ; [ 40 127],[21.17110266 74.82889734] ; [ 36.82889734 130.17110266],0
r3,1,0.347521,0.882487,[89  5] ; [162   5],[90.39846743  3.60153257] ; [160.60153257   6.39846743],0
p1,1,0.412243,0.672323,[15 81] ; [ 20 146],[12.82442748 83.17557252] ; [ 22.17557252 143.82442748],0
d2,1,0.492963,0.470053,[51 45] ; [96 71],[53.65779468 42.34220532] ; [93.34220532 73.65779468],0
u3,1,0.515561,0.422764,[16  8] ; [24 17],[14.76923077  9.23076923] ; [25.23076923 15.76923077],0
n1,1,0.516889,0.420096,[11 16] ; [11 11],[12.12244898 14.87755102] ; [ 9.87755102 12.12244898],0
s2,1,0.613243,0.255479,[55 40] ; [102  65],[56.92748092 38.07251908] ; [100.07251908  66.92748092],0
s1,1,0.621009,0.244453,[ 4 92] ; [  5 161],[ 3.29770992 92.70229008] ; [  5.70229008 160.29770992],0
a1,1,0.643543,0.214139,[ 6 90] ; [ 13 154],[ 6.93536122 89.06463878] ; [ 12.06463878 154.93536122],0
n2,1,0.647061,0.209626,[18  9] ; [16  6],[18.73469388  8.26530612] ; [15.26530612  6.73469388],0
r2,1,0.670209,0.181358,[88  5] ; [159   7],[88.69111969  4.30888031] ; [158.30888031   7.69111969],0
p12,1,0.670799,0.180668,[12 84] ; [ 24 143],[13.14068441 82.85931559] ; [ 22.85931559 144.14068441],0
p3,1,0.674604,0.176264,[69 27] ; [124  43],[70.4486692 25.5513308] ; [122.5513308  44.4486692],0
a3,1,0.725391,0.123386,[71 25] ; [126  40],[72.18320611 23.81679389] ; [124.81679389  41.18320611],0
p2,1,0.735324,0.114279,[88  8] ; [155  12],[88.69961977  7.30038023] ; [154.30038023  12.69961977],0
a4,1,0.790848,0.070336,[51 45] ; [91 75],[52.03053435 43.96946565] ; [89.96946565 76.03053435],0
v4,1,0.801911,0.062938,[91  4] ; [161   6],[91.3740458  3.6259542] ; [160.6259542   6.3740458],0
a6,1,0.832969,0.044477,[62 34] ; [110  57],[62.78326996 33.21673004] ; [109.21673004  57.78326996],0
s6,1,0.836562,0.042557,[72 21] ; [128  35],[72.65625 20.34375] ; [127.34375  35.65625],0
s3,1,0.878748,0.023273,[57 38] ; [98 68],[56.41762452 38.58237548] ; [98.58237548 67.41762452],0
b2,1,0.901117,0.015438,[25 30] ; [52 65],[24.62209302 30.37790698] ; [52.37790698 64.62209302],0
