Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,30.621206,[25  9] ; [12 56],[12.33333333 21.66666667] ; [24.66666667 43.33333333],1
s6,1,1e-06,25.257003,[24 10] ; [14 56],[12.42307692 21.57692308] ; [25.57692308 44.42307692],1
s8,1,7e-06,20.142457,[15 19] ; [ 5 65],[ 6.53846154 27.46153846] ; [13.46153846 56.53846154],1
p4,1,0.000447,12.322975,[21 13] ; [18 51],[12.87378641 21.12621359] ; [26.12621359 42.87378641],1
s7,1,0.000592,11.80197,[17 16] ; [12 54],[ 9.66666667 23.33333333] ; [19.33333333 46.66666667],1
p3,1,0.002331,9.268514,[17 17] ; [14 54],[10.33333333 23.66666667] ; [20.66666667 47.33333333],0
p6,1,0.002731,8.979213,[13 21] ; [ 8 57],[ 7.21212121 26.78787879] ; [13.78787879 51.21212121],0
s5,1,0.003687,8.432077,[ 9 22] ; [ 5 64],[ 4.34 26.66] ; [ 9.66 59.34],0
p2,1,0.003806,8.374073,[26  7] ; [33 35],[19.27722772 13.72277228] ; [39.72277228 28.27722772],0
n2,1,0.010655,6.521938,[10  1] ; [15 17],[6.39534884 4.60465116] ; [18.60465116 13.39534884],0
r3,1,0.012407,6.251784,[26  8] ; [35 34],[20.13592233 13.86407767] ; [40.86407767 28.13592233],0
v2,1,0.027976,4.829545,[17 17] ; [19 49],[12. 22.] ; [24. 44.],0
p7,1,0.029113,4.760891,[18 14] ; [23 46],[12.99009901 19.00990099] ; [28.00990099 40.99009901],0
p11,1,0.033952,4.497106,[24 10] ; [34 36],[18.96153846 15.03846154] ; [39.03846154 30.96153846],0
p10,1,0.046594,3.96,[21 12] ; [28 38],[16.33333333 16.66666667] ; [32.66666667 33.33333333],0
u3,1,0.053789,3.719247,[7 6] ; [ 8 25],[4.23913043 8.76086957] ; [10.76086957 22.23913043],0
d3,1,0.059488,3.55161,[21 13] ; [29 40],[16.50485437 17.49514563] ; [33.49514563 35.50485437],0
b3,1,0.061657,3.492239,[ 4 18] ; [17 24],[ 7.33333333 14.66666667] ; [13.66666667 27.33333333],0
b2,1,0.061657,3.492239,[ 4 18] ; [17 24],[ 7.33333333 14.66666667] ; [13.66666667 27.33333333],0
a6,1,0.069006,3.306507,[22 12] ; [32 38],[17.65384615 16.34615385] ; [36.34615385 33.65384615],0
d1,1,0.088274,2.905574,[16 18] ; [21 49],[12.09615385 21.90384615] ; [24.90384615 45.09615385],0
s4,1,0.102619,2.664368,[10 24] ; [11 59],[ 6.86538462 27.13461538] ; [14.13461538 55.86538462],0
d4,1,0.105402,2.621849,[25  9] ; [40 30],[21.25 12.75] ; [43.75 26.25],0
p8,1,0.106021,2.612555,[14 19] ; [18 50],[10.45544554 22.54455446] ; [21.54455446 46.45544554],0
n6,1,0.135483,2.228526,[23 11] ; [36 33],[19.47572816 14.52427184] ; [39.52427184 29.47572816],0
p9,1,0.158262,1.990755,[24 10] ; [37 29],[20.74 13.26] ; [40.26 25.74],0
p1,1,0.15901,1.983619,[ 1 32] ; [ 8 62],[ 2.88349515 30.11650485] ; [ 6.11650485 63.88349515],0
v4,1,0.197235,1.662728,[23  9] ; [41 29],[20.07843137 11.92156863] ; [43.92156863 26.07843137],0
a5,1,0.209756,1.573109,[20 14] ; [32 38],[17. 17.] ; [35. 35.],0
d5,1,0.244671,1.353481,[23 11] ; [39 31],[20.26923077 13.73076923] ; [41.73076923 28.26923077],0
b5,1,0.258922,1.27451,[21 13] ; [35 35],[18.30769231 15.69230769] ; [37.69230769 32.30769231],0
d2,1,0.278057,1.176562,[11 23] ; [30 39],[13.53398058 20.46601942] ; [27.46601942 41.53398058],0
v1,1,0.287499,1.131297,[13 19] ; [20 47],[10.66666667 21.33333333] ; [22.33333333 44.66666667],0
r2,1,0.353929,0.859319,[20 11] ; [36 30],[17.89690722 13.10309278] ; [38.10309278 27.89690722],0
a3,1,0.357204,0.847699,[21 13] ; [36 33],[18.81553398 15.18446602] ; [38.18446602 30.81553398],0
p5,1,0.397218,0.716733,[ 1 32] ; [ 5 64],[ 1.94117647 31.05882353] ; [ 4.05882353 64.94117647],0
n4,1,0.409667,0.679768,[18 16] ; [43 27],[19.94230769 14.05769231] ; [41.05769231 28.94230769],0
b1,1,0.492348,0.471391,[17 17] ; [40 30],[18.63461538 15.36538462] ; [38.36538462 31.63461538],0
v3,1,0.619296,0.246858,[ 7 26] ; [12 58],[ 6.08737864 26.91262136] ; [12.91262136 57.08737864],0
n1,1,0.664542,0.188053,[3 8] ; [11 21],[3.58139535 7.41860465] ; [10.41860465 21.58139535],0
n3,1,0.668374,0.18351,[7 4] ; [18 14],[6.39534884 4.60465116] ; [18.60465116 13.39534884],0
b4,1,0.675889,0.17479,[16 18] ; [36 34],[17. 17.] ; [35. 35.],0
n5,1,0.731258,0.11796,[21 13] ; [45 24],[21.78640777 12.21359223] ; [44.21359223 24.78640777],0
a4,1,0.842249,0.039608,[10 24] ; [19 50],[ 9.57281553 24.42718447] ; [19.42718447 49.57281553],0
a2,1,0.848598,0.036446,[ 3 31] ; [ 7 63],[ 3.26923077 30.73076923] ; [ 6.73076923 63.26923077],0
a1,1,0.848598,0.036446,[ 3 31] ; [ 7 63],[ 3.26923077 30.73076923] ; [ 6.73076923 63.26923077],0
a7,1,0.884848,0.020975,[16 18] ; [34 36],[16.34615385 17.65384615] ; [33.65384615 36.34615385],0
u2,1,0.953475,0.003404,[5 8] ; [13 20],[5.08695652 7.91304348] ; [12.91304348 20.08695652],0
u1,1,0.972492,0.001189,[ 2 32] ; [ 4 66],[ 1.96153846 32.03846154] ; [ 4.03846154 65.96153846],0
a8,1,0.985711,0.000321,[ 2 31] ; [ 4 63],[ 1.98 31.02] ; [ 4.02 62.98],0
