Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,176.815398,[ 31 114] ; [302  60],[95.23668639 49.76331361] ; [237.76331361 124.23668639],1
s7,1,0.0,37.984496,[56 84] ; [245 105],[86. 54.] ; [215. 135.],1
s8,1,0.0,32.521763,[52 93] ; [230 131],[80.81027668 64.18972332] ; [201.18972332 159.81027668],1
r2,1,0.001028,10.776787,[130  14] ; [347  10],[137.10179641   6.89820359] ; [339.89820359  17.10179641],0
s5,1,0.003119,8.736659,[48 96] ; [167 182],[62.79918864 81.20081136] ; [152.20081136 196.79918864],0
s4,1,0.005759,7.624342,[ 18 126] ; [ 84 274],[ 29.25896414 114.74103586] ; [ 72.74103586 285.25896414],0
u3,1,0.029582,4.733411,[24 24] ; [60 27],[29.86666667 18.13333333] ; [54.13333333 32.86666667],0
a3,1,0.034957,4.447293,[97 49] ; [273  88],[106.54832347  39.45167653] ; [263.45167653  97.54832347],0
d2,1,0.060729,3.517371,[62 84] ; [187 175],[71.56299213 74.43700787] ; [177.43700787 184.56299213],0
r1,1,0.062379,3.472971,[114  32] ; [305  54],[121.13663366  24.86336634] ; [297.86336634  61.13663366],0
b1,1,0.070031,3.282295,[ 44 102] ; [140 222],[52.88188976 93.11811024] ; [131.11811024 230.88188976],0
d4,1,0.076947,3.128239,[118  28] ; [314  47],[124.40236686  21.59763314] ; [307.59763314  53.40236686],0
p1,1,0.085787,2.951698,[  8 138] ; [ 37 323],[ 12.98418972 133.01581028] ; [ 32.01581028 327.98418972],0
u4,1,0.089357,2.885914,[  1 145] ; [ 12 350],[  3.73622047 142.26377953] ; [  9.26377953 352.73622047],0
d1,1,0.091694,2.844376,[81 65] ; [230 132],[89.38188976 56.61811024] ; [221.61811024 140.38188976],0
v1,1,0.107704,2.587592,[92 54] ; [192 156],[83.93522267 62.06477733] ; [200.06477733 147.93522267],0
r3,1,0.123578,2.371381,[139   7] ; [351   8],[141.66336634   4.33663366] ; [348.33663366  10.66336634],0
v3,1,0.142526,2.150471,[48 94] ; [144 208],[55.1902834 86.8097166] ; [136.8097166 215.1902834],0
s1,1,0.144539,2.128959,[  2 142] ; [ 14 343],[  4.5988024 139.4011976] ; [ 11.4011976 345.5988024],0
p12,1,0.162617,1.94972,[ 10 134] ; [ 40 322],[ 14.22924901 129.77075099] ; [ 35.77075099 326.22924901],0
v4,1,0.181418,1.785968,[139   7] ; [351   9],[141.38339921   4.61660079] ; [348.61660079  11.38339921],0
a2,1,0.184427,1.761583,[ 32 114] ; [100 262],[ 37.93700787 108.06299213] ; [ 94.06299213 267.93700787],0
a5,1,0.198178,1.655752,[116  30] ; [268  94],[110.36220472  35.63779528] ; [273.63779528  88.36220472],0
p10,1,0.262446,1.255808,[129  14] ; [309  48],[125.268  17.732] ; [312.732  44.268],0
n3,1,0.287122,1.13307,[25 13] ; [55 18],[27.38738739 10.61261261] ; [52.61261261 20.38738739],0
n1,1,0.345796,0.888824,[13 26] ; [31 42],[15.32142857 23.67857143] ; [28.67857143 44.32142857],0
n2,1,0.360507,0.836126,[28 11] ; [58 15],[29.94642857  9.05357143] ; [56.05357143 16.94642857],0
p11,1,0.379963,0.770821,[114  32] ; [295  67],[117.54724409  28.45275591] ; [291.45275591  70.54724409],0
a4,1,0.39155,0.734123,[61 84] ; [167 194],[65.33596838 79.66403162] ; [162.66403162 198.33596838],0
b5,1,0.466612,0.529989,[93 53] ; [218 144],[89.38188976 56.61811024] ; [221.61811024 140.38188976],0
b4,1,0.467954,0.526804,[82 64] ; [216 146],[85.64566929 60.35433071] ; [212.35433071 149.64566929],0
b3,1,0.476747,0.506295,[28 56] ; [ 83 137],[30.67105263 53.32894737] ; [ 80.32894737 139.67105263],0
b2,1,0.476747,0.506295,[28 56] ; [ 83 137],[30.67105263 53.32894737] ; [ 80.32894737 139.67105263],0
u1,1,0.499274,0.456479,[ 26 120] ; [ 74 288],[ 28.74015748 117.25984252] ; [ 71.25984252 290.74015748],0
