Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,37.187707,[406  19] ; [8 6],[400.79726651  24.20273349] ; [13.20273349  0.79726651],1
r2,1,0.000585,11.824499,[407  14] ; [11  3],[404.54712644  16.45287356] ; [13.45287356  0.54712644],1
r1,1,0.001828,9.714276,[350  73] ; [7 7],[345.56292906  77.43707094] ; [11.43707094  2.56292906],0
p11,1,0.011356,6.408663,[354  71] ; [8 6],[350.45558087  74.54441913] ; [11.54441913  2.45558087],0
a7,1,0.012059,6.302208,[311 113] ; [6 8],[306.86757991 117.13242009] ; [10.13242009  3.86757991],0
b1,1,0.030738,4.667527,[180 245] ; [10  4],[183.94077449 241.05922551] ; [6.05922551 7.94077449],0
d4,1,0.051934,3.777898,[356  68] ; [9 5],[353.33333333  70.66666667] ; [11.66666667  2.33333333],0
n6,1,0.073008,3.214061,[371  52] ; [10  4],[368.79405034  54.20594966] ; [12.20594966  1.79405034],0
n4,1,0.075093,3.168019,[351  73] ; [9 5],[348.49315068  75.50684932] ; [11.50684932  2.49315068],0
d1,1,0.124651,2.357882,[268 157] ; [6 8],[265.261959 159.738041] ; [8.738041 5.261959],0
d3,1,0.139504,2.183427,[292 133] ; [7 7],[289.46469248 135.53530752] ; [9.53530752 4.46469248],0
u1,1,0.17052,1.878368,[ 96 329] ; [ 1 13],[ 93.90660592 331.09339408] ; [ 3.09339408 10.90660592],0
d5,1,0.170683,1.876936,[360  64] ; [10  4],[358.17351598  65.82648402] ; [11.82648402  2.17351598],0
p6,1,0.236289,1.402597,[201 216] ; [9 5],[203.17865429 213.82134571] ; [6.82134571 7.17865429],0
u3,1,0.239315,1.384623,[71 37] ; [2 3],[69.7699115 38.2300885] ; [3.2300885 1.7699115],0
v3,1,0.274652,1.193362,[189 221] ; [4 9],[187.06855792 222.93144208] ; [5.93144208 7.06855792],0
s4,1,0.29374,1.102401,[ 74 346] ; [ 4 10],[ 75.48387097 344.51612903] ; [ 2.51612903 11.48387097],0
p2,1,0.294481,1.099022,[372  51] ; [11  3],[370.72997712  52.27002288] ; [12.27002288  1.72997712],0
p5,1,0.302356,1.063774,[ 75 347] ; [ 1 13],[ 73.55963303 348.44036697] ; [ 2.44036697 11.55963303],0
a6,1,0.331842,0.941698,[294 130] ; [8 6],[292.34703196 131.65296804] ; [9.65296804 4.34703196],0
s3,1,0.351706,0.867292,[249 173] ; [10  4],[250.68348624 171.31651376] ; [8.31651376 5.68348624],0
a4,1,0.351826,0.866859,[205 219] ; [5 9],[203.28767123 220.71232877] ; [6.71232877 7.28767123],0
n1,1,0.358853,0.841905,[26 39] ; [2 1],[26.76470588 38.23529412] ; [1.23529412 1.76470588],0
a3,1,0.379673,0.771759,[316 107] ; [9 5],[314.58810069 108.41189931] ; [10.41189931  3.58810069],0
s7,1,0.390632,0.736975,[233 168] ; [6 7],[231.49516908 169.50483092] ; [7.50483092 5.49516908],0
s1,1,0.394922,0.723734,[ 13 410] ; [ 1 13],[ 13.55148741 409.44851259] ; [ 0.44851259 13.55148741],0
v1,1,0.400051,0.708174,[252 160] ; [7 7],[250.48826291 161.51173709] ; [8.51173709 5.48826291],0
s6,1,0.405229,0.692753,[303 115] ; [10  2],[304.26511628 113.73488372] ; [8.73488372 3.26511628],0
p10,1,0.434993,0.609455,[362  59] ; [11  3],[360.9954023  60.0045977] ; [12.0045977  1.9954023],0
v2,1,0.437665,0.602397,[252 160] ; [10  4],[253.38967136 158.61032864] ; [8.61032864 5.38967136],0
s8,1,0.467292,0.528372,[223 200] ; [6 8],[221.66361556 201.33638444] ; [7.33638444 6.66361556],0
a5,1,0.497037,0.461256,[332  93] ; [12  2],[333.02961276  91.97038724] ; [10.97038724  3.02961276],0
n5,1,0.501399,0.451974,[333  89] ; [10  4],[331.98623853  90.01376147] ; [11.01376147  2.98623853],0
p8,1,0.523434,0.407121,[276 146] ; [8 6],[274.88073394 147.11926606] ; [9.11926606 4.88073394],0
p1,1,0.589918,0.290472,[ 50 372] ; [ 1 13],[ 49.36238532 372.63761468] ; [ 1.63761468 12.36238532],0
b5,1,0.593631,0.284709,[243 182] ; [7 7],[242.02733485 182.97266515] ; [7.97266515 6.02733485],0
