Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,66.434192,[13 36] ; [114  15],[34.96067416 14.03932584] ; [92.03932584 36.96067416],1
p11,1,2.7e-05,17.600063,[24 25] ; [104  25],[35.23595506 13.76404494] ; [92.76404494 36.23595506],1
p2,1,4.2e-05,16.789353,[26 23] ; [107  22],[36.61235955 12.38764045] ; [96.38764045 32.61235955],1
r4,1,0.000308,13.021603,[38 11] ; [123   6],[44.32022472  4.67977528] ; [116.67977528  12.32022472],1
p8,1,0.000338,12.848131,[11 38] ; [67 61],[21.59322034 27.40677966] ; [56.40677966 71.59322034],1
b1,1,0.000427,12.408084,[28 21] ; [37 92],[17.89325843 31.10674157] ; [47.10674157 81.89325843],1
r2,1,0.000442,12.344329,[40  8] ; [126   3],[45.01694915  2.98305085] ; [120.98305085   8.01694915],1
v4,1,0.000442,12.344329,[40  8] ; [126   3],[45.01694915  2.98305085] ; [120.98305085   8.01694915],1
v1,1,0.002377,9.232653,[13 36] ; [65 60],[21.96551724 27.03448276] ; [56.03448276 68.96551724],0
r3,1,0.012322,6.263889,[41  7] ; [123   5],[44.72727273  3.27272727] ; [119.27272727   8.72727273],0
d3,1,0.014093,6.026394,[22 27] ; [84 45],[29.17977528 19.82022472] ; [76.82022472 52.17977528],0
a6,1,0.014298,6.001011,[20 29] ; [79 50],[27.25280899 21.74719101] ; [71.74719101 57.25280899],0
p4,1,0.014996,5.916914,[16 32] ; [69 59],[23.18181818 24.81818182] ; [61.81818182 66.18181818],0
b4,1,0.015485,5.86042,[36 13] ; [69 60],[28.90449438 20.09550562] ; [76.09550562 52.90449438],0
n5,1,0.01893,5.507944,[27 22] ; [94 34],[33.49717514 15.50282486] ; [87.50282486 40.49717514],0
s6,1,0.01941,5.464165,[24 25] ; [87 41],[30.72881356 18.27118644] ; [80.27118644 47.72881356],0
s1,1,0.042813,4.102765,[ 6 43] ; [  5 121],[ 3.08 45.92] ; [  7.92 118.08],0
p3,1,0.048244,3.901469,[13 36] ; [55 74],[18.71910112 30.28089888] ; [49.28089888 79.71910112],0
n6,1,0.064099,3.428026,[33 16] ; [103  25],[37.64971751 11.35028249] ; [98.35028249 29.64971751],0
d4,1,0.067446,3.344107,[30 17] ; [100  29],[34.71590909 12.28409091] ; [95.28409091 33.71590909],0
p7,1,0.079508,3.074927,[22 24] ; [79 47],[27.01162791 18.98837209] ; [73.98837209 52.01162791],0
a4,1,0.079618,3.07268,[ 6 43] ; [31 97],[10.24293785 38.75706215] ; [ 26.75706215 101.24293785],0
