Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,1.3e-05,19.050968,[24 69] ; [30 17],[35.87142857 57.12857143] ; [18.12857143 28.87142857],1
p7,1,0.000417,12.452886,[34 59] ; [32 15],[43.84285714 49.15714286] ; [22.15714286 24.84285714],1
p6,1,0.007442,7.163054,[18 75] ; [18 26],[24.4379562 68.5620438] ; [11.5620438 32.4379562],0
p8,1,0.008532,6.918325,[30 63] ; [26 21],[37.2 55.8] ; [18.8 28.2],0
s6,1,0.009145,6.794252,[24 66] ; [23 24],[30.87591241 59.12408759] ; [16.12408759 30.87591241],0
a5,1,0.018715,5.52792,[48 45] ; [34 13],[54.47142857 38.52857143] ; [27.52857143 19.47142857],0
p2,1,0.050336,3.830215,[58 35] ; [37 10],[63.10714286 29.89285714] ; [31.89285714 15.10714286],0
n4,1,0.073283,3.207922,[31 62] ; [23 24],[35.87142857 57.12857143] ; [18.12857143 28.87142857],0
p5,1,0.074362,3.184002,[ 3 90] ; [ 5 42],[ 5.31428571 87.68571429] ; [ 2.68571429 44.31428571],0
v1,1,0.096287,2.765999,[28 64] ; [21 26],[32.43165468 59.56834532] ; [16.56834532 30.43165468],0
p9,1,0.103932,2.644144,[53 38] ; [34 13],[57.36956522 33.63043478] ; [29.63043478 17.36956522],0
v4,1,0.137989,2.200248,[79 14] ; [44  3],[81.70714286 11.29285714] ; [41.29285714  5.70714286],0
r2,1,0.151387,2.058218,[75 16] ; [43  4],[77.8115942 13.1884058] ; [40.1884058  6.8115942],0
a1,1,0.202534,1.624003,[ 2 91] ; [ 3 44],[ 3.32142857 89.67857143] ; [ 1.67857143 45.32142857],0
u3,1,0.235467,1.407532,[20 19] ; [11  5],[21.98181818 17.01818182] ; [9.01818182 6.98181818],0
b1,1,0.247186,1.339138,[36 57] ; [23 24],[39.19285714 53.80714286] ; [19.80714286 27.19285714],0
s8,1,0.257612,1.281544,[16 76] ; [12 35],[18.5323741 73.4676259] ; [ 9.4676259 37.5323741],0
n6,1,0.30277,1.061954,[55 38] ; [32 15],[57.79285714 35.20714286] ; [29.20714286 17.79285714],0
p1,1,0.318808,0.993832,[ 4 88] ; [ 4 43],[ 5.29496403 86.70503597] ; [ 2.70503597 44.29496403],0
s7,1,0.326351,0.963322,[18 73] ; [12 32],[20.22222222 70.77777778] ; [ 9.77777778 34.22222222],0
a2,1,0.35962,0.839219,[ 9 84] ; [ 7 40],[10.62857143 82.37142857] ; [ 5.37142857 41.62857143],0
r4,1,0.366276,0.816261,[71 22] ; [39  8],[73.07142857 19.92857143] ; [36.92857143 10.07142857],0
a3,1,0.36651,0.815462,[54 39] ; [31 16],[56.46428571 36.53571429] ; [28.53571429 18.46428571],0
v2,1,0.366773,0.814568,[45 46] ; [19 27],[42.51094891 48.48905109] ; [21.48905109 24.51094891],0
n3,1,0.399666,0.70933,[22 13] ; [7 2],[23.06818182 11.93181818] ; [5.93181818 3.06818182],0
r1,1,0.419394,0.652011,[61 32] ; [34 13],[63.10714286 29.89285714] ; [31.89285714 15.10714286],0
n2,1,0.460944,0.543602,[18 16] ; [6 3],[18.97674419 15.02325581] ; [5.02325581 3.97674419],0
d3,1,0.46919,0.523882,[61 31] ; [34 13],[62.87769784 29.12230216] ; [32.12230216 14.87769784],0
p10,1,0.478689,0.501848,[49 43] ; [28 19],[50.96402878 41.03597122] ; [26.03597122 20.96402878],0
s5,1,0.488587,0.479638,[15 74] ; [10 36],[16.48148148 72.51851852] ; [ 8.51851852 37.48148148],0
s1,1,0.512852,0.428243,[ 4 89] ; [ 1 46],[ 3.32142857 89.67857143] ; [ 1.67857143 45.32142857],0
a8,1,0.544766,0.366777,[ 9 79] ; [ 3 40],[ 8.0610687 79.9389313] ; [ 3.9389313 39.0610687],0
b4,1,0.592934,0.285785,[53 40] ; [29 18],[54.47142857 38.52857143] ; [27.52857143 19.47142857],0
s4,1,0.608822,0.261893,[11 82] ; [ 7 40],[11.95714286 81.04285714] ; [ 6.04285714 40.95714286],0
u2,1,0.611812,0.257544,[20 19] ; [7 9],[19.14545455 19.85454545] ; [7.85454545 8.14545455],0
s2,1,0.625614,0.238056,[11 81] ; [ 7 40],[11.91366906 80.08633094] ; [ 6.08633094 40.91366906],0
b5,1,0.676638,0.173935,[58 35] ; [31 16],[59.12142857 33.87857143] ; [29.87857143 17.12142857],0
a4,1,0.738418,0.111522,[31 62] ; [17 30],[31.88571429 61.11428571] ; [16.11428571 30.88571429],0
d2,1,0.769165,0.086123,[34 59] ; [16 31],[33.21428571 59.78571429] ; [16.78571429 30.21428571],0
