Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.000681,11.539991,[4 7] ; [21  2],[8.08823529 2.91176471] ; [16.91176471  6.08823529],1
s8,1,0.004982,7.885924,[2 9] ; [16  7],[5.82352941 5.17647059] ; [12.17647059 10.82352941],0
p2,1,0.013143,6.149821,[6 5] ; [21  2],[8.73529412 2.26470588] ; [18.26470588  4.73529412],0
v4,1,0.013666,6.080796,[7 4] ; [22  1],[9.38235294 1.61764706] ; [19.61764706  3.38235294],0
n4,1,0.038104,4.300395,[8 3] ; [ 8 15],[5.17647059 5.82352941] ; [10.82352941 12.17647059],0
p8,1,0.04632,3.969925,[2 9] ; [12 10],[4.66666667 6.33333333] ; [ 9.33333333 12.66666667],0
a3,1,0.055758,3.659267,[5 6] ; [18  5],[7.44117647 3.55882353] ; [15.55882353  7.44117647],0
b1,1,0.10993,2.555226,[8 3] ; [10 13],[5.82352941 5.17647059] ; [12.17647059 10.82352941],0
a7,1,0.112925,2.512808,[4 7] ; [15  8],[6.14705882 4.85294118] ; [12.85294118 10.14705882],0
d1,1,0.112925,2.512808,[4 7] ; [15  8],[6.14705882 4.85294118] ; [12.85294118 10.14705882],0
d3,1,0.155668,2.01581,[6 5] ; [18  5],[7.76470588 3.23529412] ; [16.23529412  6.76470588],0
a6,1,0.180476,1.793698,[4 7] ; [14  9],[5.82352941 5.17647059] ; [12.17647059 10.82352941],0
a8,1,0.198959,1.65,[2 9] ; [ 1 21],[ 1. 10.] ; [ 2. 20.],0
p3,1,0.271434,1.209486,[4 7] ; [13 10],[5.5 5.5] ; [11.5 11.5],0
n5,1,0.273344,1.199887,[6 5] ; [ 8 15],[4.52941176 6.47058824] ; [ 9.47058824 13.52941176],0
p11,1,0.273344,1.199887,[5 6] ; [15  8],[6.47058824 4.52941176] ; [13.52941176  9.47058824],0
n1,1,0.3017,1.066667,[4 2] ; [4 6],[3. 3.] ; [5. 5.],0
u3,1,0.303052,1.060714,[3 3] ; [4 1],[3.81818182 2.18181818] ; [3.18181818 1.81818182],0
d5,1,0.30859,1.036702,[8 3] ; [20  3],[9.05882353 1.94117647] ; [18.94117647  4.05882353],0
s2,1,0.319137,0.992481,[5 6] ; [14  8],[6.33333333 4.66666667] ; [12.66666667  9.33333333],0
b2,1,0.327187,0.96,[3 7] ; [7 7],[4.16666667 5.83333333] ; [5.83333333 8.16666667],0
b3,1,0.327187,0.96,[3 7] ; [7 7],[4.16666667 5.83333333] ; [5.83333333 8.16666667],0
b5,1,0.387556,0.746596,[7 4] ; [11 12],[5.82352941 5.17647059] ; [12.17647059 10.82352941],0
p1,1,0.421885,0.645059,[2 9] ; [ 2 21],[1.29411765 9.70588235] ; [ 2.70588235 20.29411765],0
r3,1,0.421885,0.645059,[9 2] ; [21  2],[9.70588235 1.29411765] ; [20.29411765  2.70588235],0
d4,1,0.421885,0.645059,[9 2] ; [21  2],[9.70588235 1.29411765] ; [20.29411765  2.70588235],0
a4,1,0.44868,0.573983,[2 9] ; [ 7 16],[2.91176471 8.08823529] ; [ 6.08823529 16.91176471],0
r2,1,0.45067,0.568966,[9 2] ; [20  2],[9.66666667 1.33333333] ; [19.33333333  2.66666667],0
s6,1,0.505005,0.444403,[8 3] ; [19  4],[8.73529412 2.26470588] ; [18.26470588  4.73529412],0
r4,1,0.538394,0.378524,[7 4] ; [17  6],[7.76470588 3.23529412] ; [16.23529412  6.76470588],0
d2,1,0.545285,0.365832,[6 5] ; [10 13],[5.17647059 5.82352941] ; [10.82352941 12.17647059],0
v2,1,0.545285,0.365832,[6 5] ; [10 13],[5.17647059 5.82352941] ; [10.82352941 12.17647059],0
b4,1,0.549141,0.358859,[6 5] ; [15  8],[6.79411765 4.20588235] ; [14.20588235  8.79411765],0
p12,1,0.582399,0.302372,[ 1 10] ; [ 1 22],[ 0.64705882 10.35294118] ; [ 1.35294118 21.64705882],0
s3,1,0.592177,0.286957,[7 4] ; [16  6],[7.66666667 3.33333333] ; [15.33333333  6.66666667],0
r1,1,0.592177,0.286957,[7 4] ; [16  6],[7.66666667 3.33333333] ; [15.33333333  6.66666667],0
p6,1,0.601508,0.272727,[3 8] ; [ 8 14],[3.66666667 7.33333333] ; [ 7.33333333 14.66666667],0
p4,1,0.713926,0.134387,[5 6] ; [12 11],[5.5 5.5] ; [11.5 11.5],0
a5,1,0.725944,0.122868,[6 5] ; [14  9],[6.47058824 4.52941176] ; [13.52941176  9.47058824],0
s7,1,0.803316,0.06203,[6 5] ; [13  9],[6.33333333 4.66666667] ; [12.66666667  9.33333333],0
p7,1,0.803316,0.06203,[6 5] ; [13  9],[6.33333333 4.66666667] ; [12.66666667  9.33333333],0
n2,1,0.868645,0.02735,[5 1] ; [8 2],[4.875 1.125] ; [8.125 1.875],0
v3,1,0.902787,0.014918,[2 8] ; [ 4 18],[1.875 8.125] ; [ 4.125 17.875],0
v1,1,0.923441,0.009235,[7 4] ; [13  8],[6.875 4.125] ; [13.125  7.875],0
s4,1,0.92809,0.008145,[4 7] ; [ 8 15],[3.88235294 7.11764706] ; [ 8.11764706 14.88235294],0
p5,1,0.969677,0.001445,[ 1 10] ; [ 2 21],[ 0.97058824 10.02941176] ; [ 2.02941176 20.97058824],0
a1,1,0.969677,0.001445,[ 1 10] ; [ 2 21],[ 0.97058824 10.02941176] ; [ 2.02941176 20.97058824],0
n3,1,1.0,0.0,[3 3] ; [5 5],[3. 3.] ; [5. 5.],0
