Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,3e-06,21.748102,[104  16] ; [37 29],[90.96774194 29.03225806] ; [50.03225806 15.96774194],1
p4,1,9e-06,19.638479,[97 25] ; [34 36],[83.23958333 38.76041667] ; [47.76041667 22.23958333],1
p10,1,2.6e-05,17.672892,[116   5] ; [53 17],[107.06282723  13.93717277] ; [61.93717277  8.06282723],1
p2,1,3.2e-05,17.304425,[114   8] ; [50 20],[104.20833333  17.79166667] ; [59.79166667 10.20833333],1
p8,1,0.001475,10.10977,[83 37] ; [31 37],[72.76595745 47.23404255] ; [41.23404255 26.76595745],0
p6,1,0.00164,9.913847,[68 51] ; [23 46],[57.60106383 61.39893617] ; [33.39893617 35.60106383],0
p5,1,0.002191,9.382127,[33 89] ; [ 6 64],[24.78125 97.21875] ; [14.21875 55.78125],0
p11,1,0.020238,5.391262,[108  14] ; [53 17],[102.30208333  19.69791667] ; [58.69791667 11.30208333],0
r4,1,0.024739,5.042061,[118   4] ; [62  8],[114.375   7.625] ; [65.625  4.375],0
p12,1,0.0298,4.720774,[ 20 101] ; [ 4 66],[ 15.20418848 105.79581152] ; [ 8.79581152 61.20418848],0
a3,1,0.041297,4.16379,[106  14] ; [54 16],[101.05263158  18.94736842] ; [58.94736842 11.05263158],0
p1,1,0.047347,3.933008,[ 21 100] ; [ 5 65],[ 16.47120419 104.52879581] ; [ 9.52879581 60.47120419],0
a5,1,0.052802,3.750187,[103  19] ; [51 19],[97.85416667 24.14583333] ; [56.14583333 13.85416667],0
p9,1,0.06088,3.513246,[112   9] ; [57 11],[108.1957672  12.8042328] ; [60.8042328  7.1957672],0
s6,1,0.074807,3.174272,[97 22] ; [62  6],[101.18181818  17.81818182] ; [57.81818182 10.18181818],0
v1,1,0.083461,2.996189,[93 28] ; [45 24],[87.88421053 33.11578947] ; [50.11578947 18.88421053],0
n4,1,0.10819,2.580465,[112  10] ; [59 11],[108.65625  13.34375] ; [62.34375  7.65625],0
r2,1,0.121082,2.403273,[118   3] ; [65  5],[115.93193717   5.06806283] ; [67.06806283  2.93193717],0
