Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.0,34.159686,[ 80 285] ; [24 12],[ 94.66334165 270.33665835] ; [ 9.33665835 26.66334165],1
p1,1,0.0,32.509263,[ 19 356] ; [12 28],[ 28.01204819 346.98795181] ; [ 2.98795181 37.01204819],1
p12,1,0.0,31.04657,[ 14 361] ; [10 29],[ 21.73913043 353.26086957] ; [ 2.26086957 36.73913043],1
p3,1,0.000588,11.81262,[156 219] ; [28 12],[166.26506024 208.73493976] ; [17.73493976 22.26506024],1
p6,1,0.000776,11.296595,[103 267] ; [21 18],[112.17603912 257.82396088] ; [11.82396088 27.17603912],1
p4,1,0.000811,11.215109,[195 178] ; [32  8],[205.01452785 167.98547215] ; [21.98547215 18.01452785],1
r2,1,0.005354,7.755709,[349  22] ; [32  7],[344.75853659  26.24146341] ; [36.24146341  2.75853659],0
p8,1,0.015188,5.894539,[175 195] ; [27 13],[182.29268293 187.70731707] ; [19.70731707 20.29268293],0
a1,1,0.016755,5.7219,[ 15 361] ; [ 5 35],[ 18.07692308 357.92307692] ; [ 1.92307692 38.07692308],0
v3,1,0.029697,4.726753,[109 253] ; [18 20],[114.935 247.065] ; [12.065 25.935],0
b2,1,0.03231,4.581974,[ 53 137] ; [13 14],[ 57.78801843 132.21198157] ; [ 8.21198157 18.78801843],0
b3,1,0.03231,4.581974,[ 53 137] ; [13 14],[ 57.78801843 132.21198157] ; [ 8.21198157 18.78801843],0
s6,1,0.033526,4.518709,[195 175] ; [25 10],[200.98765432 169.01234568] ; [19.01234568 15.98765432],0
n3,1,0.037736,4.316902,[71 18] ; [2 3],[69.11702128 19.88297872] ; [3.88297872 1.11702128],0
u1,1,0.051507,3.791709,[ 44 332] ; [ 9 31],[ 47.90384615 328.09615385] ; [ 5.09615385 34.90384615],0
d2,1,0.058358,3.583454,[139 235] ; [21 19],[144.5410628 229.4589372] ; [15.4589372 24.5410628],0
p11,1,0.059318,3.556362,[302  74] ; [37  3],[306.40384615  69.59615385] ; [32.59615385  7.40384615],0
p10,1,0.063327,3.448044,[328  46] ; [39  1],[331.5410628  42.4589372] ; [35.4589372  4.5410628],0
n6,1,0.070634,3.268222,[302  71] ; [37  3],[306.16707022  66.83292978] ; [32.83292978  7.16707022],0
s4,1,0.072156,3.233277,[ 62 310] ; [ 2 35],[ 58.21026895 313.78973105] ; [ 5.78973105 31.21026895],0
n5,1,0.073206,3.20963,[267 105] ; [34  6],[271.77669903 100.22330097] ; [29.22330097 10.77669903],0
d3,1,0.114208,2.495004,[260 113] ; [23 17],[255.59079903 117.40920097] ; [27.40920097 12.59079903],0
n4,1,0.123425,2.373306,[267 109] ; [33  7],[271.15384615 104.84615385] ; [28.84615385 11.15384615],0
u3,1,0.160973,1.965065,[63 66] ; [9 4],[65.4084507 63.5915493] ; [6.5915493 6.4084507],0
v1,1,0.167252,1.907401,[175 193] ; [22 15],[179.00246914 188.99753086] ; [17.99753086 19.00246914],0
r3,1,0.181492,1.785362,[354  19] ; [35  4],[352.17718447  20.82281553] ; [36.82281553  2.17718447],0
a7,1,0.186634,1.743994,[280  95] ; [26 14],[276.5060241  98.4939759] ; [29.4939759 10.5060241],0
p7,1,0.189287,1.723162,[216 154] ; [27 12],[219.82885086 150.17114914] ; [23.17114914 15.82885086],0
b5,1,0.216488,1.5275,[235 141] ; [21 19],[231.38461538 144.61538462] ; [24.61538462 15.38461538],0
u2,1,0.2229,1.485605,[67 63] ; [9 4],[69.09090909 60.90909091] ; [6.90909091 6.09090909],0
b1,1,0.226488,1.462782,[124 252] ; [17 23],[127.44230769 248.55769231] ; [13.55769231 26.44230769],0
b4,1,0.244607,1.353846,[218 158] ; [27 13],[221.44230769 154.55769231] ; [23.55769231 16.44230769],0
s7,1,0.262033,1.257985,[ 93 268] ; [13 25],[ 95.9047619 265.0952381] ; [10.0952381 27.9047619],0
a8,1,0.309778,1.031622,[ 39 306] ; [ 2 33],[ 37.22368421 307.77631579] ; [ 3.77631579 31.22368421],0
r1,1,0.315035,1.009447,[278  97] ; [26 13],[275.36231884  99.63768116] ; [28.63768116 10.36231884],0
s3,1,0.32758,0.958439,[157 213] ; [13 25],[154.16666667 215.83333333] ; [15.83333333 22.16666667],0
a5,1,0.336028,0.925527,[254 122] ; [30 10],[256.69230769 119.30769231] ; [27.30769231 12.69230769],0
p2,1,0.426331,0.632798,[318  56] ; [35  4],[319.66585956  54.33414044] ; [33.33414044  5.66585956],0
r4,1,0.431205,0.619574,[327  49] ; [33  7],[325.38461538  50.61538462] ; [34.61538462  5.38461538],0
d5,1,0.471202,0.519155,[290  84] ; [29 11],[288.17874396  85.82125604] ; [30.82125604  9.17874396],0
n1,1,0.52582,0.402462,[30 59] ; [1 4],[29.35106383 59.64893617] ; [1.64893617 3.35106383],0
d1,1,0.613223,0.255508,[191 185] ; [22 18],[192.51923077 183.48076923] ; [20.48076923 19.51923077],0
a6,1,0.654221,0.20062,[259 116] ; [29 11],[260.24096386 114.75903614] ; [27.75903614 12.24096386],0
a2,1,0.671451,0.17991,[ 74 302] ; [ 9 31],[ 75.01923077 300.98076923] ; [ 7.98076923 32.01923077],0
v4,1,0.705847,0.142461,[351  23] ; [36  3],[350.45520581  23.54479419] ; [36.54479419  2.45520581],0
d4,1,0.739358,0.110691,[299  76] ; [31  9],[298.19277108  76.80722892] ; [31.80722892  8.19277108],0
a3,1,0.791959,0.069574,[244 129] ; [27 13],[244.75302663 128.24697337] ; [26.24697337 13.75302663],0
v2,1,0.82229,0.050445,[191 167] ; [21 17],[191.65656566 166.34343434] ; [20.34343434 17.65656566],0
