Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,6.2e-05,16.050157,[15 57] ; [7 1],[19.8 52.2] ; [2.2 5.8],1
a5,1,0.008066,7.018782,[46 29] ; [1 7],[42.46987952 32.53012048] ; [4.53012048 3.46987952],0
p8,1,0.009176,6.788326,[10 64] ; [4 4],[12.63414634 61.36585366] ; [1.36585366 6.63414634],0
b5,1,0.019249,5.478724,[33 42] ; [7 1],[36.14457831 38.85542169] ; [3.85542169 4.14457831],0
r4,1,0.063796,3.43585,[40 35] ; [7 1],[42.46987952 32.53012048] ; [4.53012048 3.46987952],0
s6,1,0.078537,3.094928,[28 47] ; [5 2],[30.18292683 44.81707317] ; [2.81707317 4.18292683],0
d1,1,0.08503,2.966029,[33 42] ; [1 7],[30.72289157 44.27710843] ; [3.27710843 4.72289157],0
a4,1,0.120238,2.414218,[30 44] ; [1 7],[27.97560976 46.02439024] ; [3.02439024 4.97560976],0
d5,1,0.121857,2.393287,[49 26] ; [3 5],[46.98795181 28.01204819] ; [5.01204819 2.98795181],0
d2,1,0.136567,2.216216,[39 35] ; [2 6],[37. 37.] ; [4. 4.],0
v4,1,0.174108,1.847213,[47 27] ; [7 1],[48.73170732 25.26829268] ; [5.26829268 2.73170732],0
n4,1,0.203604,1.61633,[45 29] ; [3 5],[43.31707317 30.68292683] ; [4.68292683 3.31707317],0
a3,1,0.203604,1.61633,[45 29] ; [3 5],[43.31707317 30.68292683] ; [4.68292683 3.31707317],0
b4,1,0.220568,1.50067,[45 30] ; [3 5],[43.37349398 31.62650602] ; [4.62650602 3.37349398],0
v3,1,0.2278,1.454545,[24 48] ; [1 7],[22.5 49.5] ; [2.5 5.5],0
p3,1,0.351057,0.869634,[17 58] ; [3 5],[18.07228916 56.92771084] ; [1.92771084 6.07228916],0
s2,1,0.403765,0.697085,[18 57] ; [3 5],[18.97590361 56.02409639] ; [2.02409639 5.97590361],0
a6,1,0.435527,0.60804,[36 39] ; [5 3],[37.04819277 37.95180723] ; [3.95180723 4.04819277],0
p4,1,0.441057,0.593531,[18 55] ; [1 7],[17.12345679 55.87654321] ; [1.87654321 6.12345679],0
s7,1,0.490216,0.476053,[16 53] ; [1 7],[15.23376623 53.76623377] ; [1.76623377 6.23376623],0
a7,1,0.501629,0.451488,[37 37] ; [5 3],[37.90243902 36.09756098] ; [4.09756098 3.90243902],0
v2,1,0.502013,0.450679,[27 46] ; [2 6],[26.13580247 46.86419753] ; [2.86419753 5.13580247],0
u2,1,0.530172,0.394061,[13 16] ; [3 2],[13.64705882 15.35294118] ; [2.35294118 2.64705882],0
a8,1,0.580665,0.30516,[ 5 66] ; [1 7],[ 5.39240506 65.60759494] ; [0.60759494 7.39240506],0
u3,1,0.580758,0.305011,[16 14] ; [2 3],[15.42857143 14.57142857] ; [2.57142857 2.42857143],0
b2,1,0.617919,0.248804,[18 30] ; [1 3],[17.53846154 30.46153846] ; [1.46153846 2.53846154],0
b3,1,0.617919,0.248804,[18 30] ; [1 3],[17.53846154 30.46153846] ; [1.46153846 2.53846154],0
d3,1,0.671768,0.179541,[34 41] ; [3 5],[33.43373494 41.56626506] ; [3.56626506 4.43373494],0
r2,1,0.694817,0.15392,[59 13] ; [7 1],[59.4 12.6] ; [6.6 1.4],0
n5,1,0.714494,0.133829,[42 32] ; [4 4],[41.51219512 32.48780488] ; [4.48780488 3.51219512],0
p10,1,0.717452,0.130948,[13 61] ; [1 7],[12.63414634 61.36585366] ; [1.36585366 6.63414634],0
s3,1,0.772017,0.083948,[24 50] ; [3 5],[24.36585366 49.63414634] ; [2.63414634 5.36585366],0
b1,1,0.77848,0.07913,[43 32] ; [5 3],[43.37349398 31.62650602] ; [4.62650602 3.37349398],0
n6,1,0.844213,0.038615,[43 30] ; [5 3],[43.25925926 29.74074074] ; [4.74074074 3.25925926],0
d4,1,0.856982,0.032478,[54 21] ; [6 2],[54.21686747 20.78313253] ; [5.78313253 2.21686747],0
p11,1,0.873056,0.025529,[26 49] ; [3 5],[26.20481928 48.79518072] ; [2.79518072 5.20481928],0
n3,1,0.927122,0.008366,[14 16] ; [1 1],[14.0625 15.9375] ; [0.9375 1.0625],0
s1,1,0.936313,0.006385,[10 64] ; [1 7],[ 9.92682927 64.07317073] ; [1.07317073 6.92682927],0
s8,1,0.94363,0.005,[10 65] ; [1 6],[10.06097561 64.93902439] ; [0.93902439 6.06097561],0
r1,1,0.954914,0.003196,[47 27] ; [5 3],[46.92682927 27.07317073] ; [5.07317073 2.92682927],0
v1,1,0.983553,0.000425,[19 56] ; [2 6],[18.97590361 56.02409639] ; [2.02409639 5.97590361],0
