Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.004586,8.035714,[ 2 22] ; [6 6],[ 5.33333333 18.66666667] ; [2.66666667 9.33333333],0
v3,1,0.010515,6.545455,[ 4 20] ; [7 5],[ 7.33333333 16.66666667] ; [3.66666667 8.33333333],0
s8,1,0.014306,6.0,[ 3 21] ; [6 6],[ 6. 18.] ; [3. 9.],0
u3,1,0.018881,5.5125,[3 9] ; [5 1],[5.33333333 6.66666667] ; [2.66666667 3.33333333],0
s6,1,0.058954,3.566563,[10 14] ; [9 3],[12.66666667 11.33333333] ; [6.33333333 5.66666667],0
p2,1,0.065501,3.392308,[15  9] ; [11  1],[17.33333333  6.66666667] ; [8.66666667 3.33333333],0
n3,1,0.078983,3.085714,[5 1] ; [2 4],[3.5 2.5] ; [3.5 2.5],0
v1,1,0.090602,2.863636,[ 7 17] ; [7 5],[ 9.33333333 14.66666667] ; [4.66666667 7.33333333],0
p10,1,0.096875,2.75625,[11 13] ; [9 3],[13.33333333 10.66666667] ; [6.66666667 5.33333333],0
p3,1,0.109781,2.557367,[ 7 16] ; [7 5],[ 9.2 13.8] ; [4.8 7.2],0
p6,1,0.118826,2.432723,[ 4 19] ; [5 7],[ 5.91428571 17.08571429] ; [3.08571429 8.91428571],0
a4,1,0.133614,2.25,[10 14] ; [ 2 10],[ 8. 16.] ; [4. 8.],0
r1,1,0.151494,2.057143,[ 8 16] ; [7 5],[10. 14.] ; [5. 7.],0
b5,1,0.151494,2.057143,[16  8] ; [5 7],[14. 10.] ; [7. 5.],0
d1,1,0.151494,2.057143,[12 12] ; [3 9],[10. 14.] ; [5. 7.],0
p4,1,0.151494,2.057143,[12 12] ; [9 3],[14. 10.] ; [7. 5.],0
p7,1,0.157299,2.0,[10 14] ; [8 4],[12. 12.] ; [6. 6.],0
p8,1,0.219901,1.505017,[ 7 17] ; [6 6],[ 8.66666667 15.33333333] ; [4.33333333 7.66666667],0
b1,1,0.237867,1.393189,[11 13] ; [8 4],[12.66666667 11.33333333] ; [6.33333333 5.66666667],0
s2,1,0.256839,1.285714,[ 4 20] ; [4 8],[ 5.33333333 18.66666667] ; [2.66666667 9.33333333],0
p11,1,0.292584,1.107692,[16  8] ; [10  2],[17.33333333  6.66666667] ; [8.66666667 3.33333333],0
b3,1,0.317113,1.000817,[ 5 12] ; [4 4],[ 6.12 10.88] ; [2.88 5.12],0
b2,1,0.317113,1.000817,[ 5 12] ; [4 4],[ 6.12 10.88] ; [2.88 5.12],0
a8,1,0.31786,0.99773,[ 5 18] ; [ 1 11],[ 3.94285714 19.05714286] ; [2.05714286 9.94285714],0
s4,1,0.342782,0.9,[ 3 21] ; [3 9],[ 4. 20.] ; [ 2. 10.],0
p5,1,0.342782,0.9,[ 3 21] ; [3 9],[ 4. 20.] ; [ 2. 10.],0
p9,1,0.453255,0.5625,[15  9] ; [9 3],[16.  8.] ; [8. 4.],0
p12,1,0.453255,0.5625,[ 2 22] ; [ 2 10],[ 2.66666667 21.33333333] ; [ 1.33333333 10.66666667],0
v4,1,0.453255,0.5625,[15  9] ; [9 3],[16.  8.] ; [8. 4.],0
b4,1,0.473289,0.514286,[15  9] ; [6 6],[14. 10.] ; [7. 5.],0
d3,1,0.473289,0.514286,[15  9] ; [6 6],[14. 10.] ; [7. 5.],0
d2,1,0.473289,0.514286,[11 13] ; [4 8],[10. 14.] ; [5. 7.],0
d4,1,0.495521,0.464516,[20  4] ; [11  1],[20.66666667  3.33333333] ; [10.33333333  1.66666667],0
n1,1,0.504985,0.444444,[1 5] ; [2 4],[1.5 4.5] ; [1.5 4.5],0
s3,1,0.506379,0.441543,[ 7 16] ; [5 7],[ 7.88571429 15.11428571] ; [4.11428571 7.88571429],0
n2,1,0.558185,0.342857,[4 2] ; [3 3],[3.5 2.5] ; [3.5 2.5],0
r4,1,0.608874,0.261818,[ 8 16] ; [3 9],[ 7.33333333 16.66666667] ; [3.66666667 8.33333333],0
a7,1,0.623627,0.240803,[16  8] ; [7 5],[15.33333333  8.66666667] ; [7.66666667 4.33333333],0
a6,1,0.636831,0.22291,[12 12] ; [7 5],[12.66666667 11.33333333] ; [6.33333333 5.66666667],0
n6,1,0.798074,0.065455,[17  7] ; [8 4],[16.66666667  7.33333333] ; [8.33333333 3.66666667],0
n5,1,0.808976,0.058442,[15  9] ; [7 5],[14.66666667  9.33333333] ; [7.33333333 4.66666667],0
a3,1,1.0,0.0,[12 12] ; [6 6],[12. 12.] ; [6. 6.],0
a5,1,1.0,0.0,[14 10] ; [7 5],[14. 10.] ; [7. 5.],0
n4,1,1.0,0.0,[16  8] ; [8 4],[16.  8.] ; [8. 4.],0
u2,1,1.0,0.0,[8 4] ; [4 2],[8. 4.] ; [4. 2.],0
v2,1,1.0,0.0,[12 12] ; [6 6],[12. 12.] ; [6. 6.],0
r3,1,1.0,0.0,[18  6] ; [9 3],[18.  6.] ; [9. 3.],0
u1,1,1.0,0.0,[ 2 22] ; [ 1 11],[ 2. 22.] ; [ 1. 11.],0
