Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1.4e-05,18.923149,[40 12] ; [22 39],[28.53097345 23.46902655] ; [33.46902655 27.53097345],1
s6,1,0.009265,6.77105,[28 24] ; [47 14],[34.51327434 17.48672566] ; [40.48672566 20.51327434],0
d4,1,0.016432,5.756031,[47  5] ; [45 17],[41.96491228 10.03508772] ; [50.03508772 11.96491228],0
v1,1,0.024525,5.057102,[33 18] ; [26 34],[27.10810811 23.89189189] ; [31.89189189 28.10810811],0
d3,1,0.033382,4.526055,[40 12] ; [36 26],[34.66666667 17.33333333] ; [41.33333333 20.66666667],0
s3,1,0.058361,3.583359,[12 39] ; [25 37],[16.69911504 34.30088496] ; [20.30088496 41.69911504],0
r4,1,0.088637,2.89896,[50  2] ; [54  8],[47.43859649  4.56140351] ; [56.56140351  5.43859649],0
d1,1,0.089965,2.875002,[35 17] ; [32 30],[30.56140351 21.43859649] ; [36.43859649 25.56140351],0
d5,1,0.148124,2.091469,[45  7] ; [47 15],[41.96491228 10.03508772] ; [50.03508772 11.96491228],0
b5,1,0.160265,1.971726,[32 20] ; [30 32],[28.28070175 23.71929825] ; [33.71929825 28.28070175],0
u3,1,0.179452,1.802153,[5 6] ; [14  6],[6.74193548 4.25806452] ; [12.25806452  7.74193548],0
a3,1,0.184461,1.761311,[41 11] ; [42 20],[37.85964912 14.14035088] ; [45.14035088 16.85964912],0
p3,1,0.245253,1.350145,[30 22] ; [29 33],[26.9122807 25.0877193] ; [32.0877193 29.9122807],0
p9,1,0.268601,1.223878,[47  4] ; [53  9],[45.13274336  5.86725664] ; [54.86725664  7.13274336],0
a8,1,0.281498,1.159844,[10 35] ; [ 8 49],[ 7.94117647 37.05882353] ; [10.05882353 46.94117647],0
s7,1,0.287787,1.129944,[31 18] ; [33 29],[28.25225225 20.74774775] ; [35.74774775 26.25225225],0
u1,1,0.293938,1.101495,[ 7 45] ; [13 49],[ 9.12280702 42.87719298] ; [10.87719298 51.12280702],0
a5,1,0.305705,1.049143,[42 10] ; [45 17],[39.68421053 12.31578947] ; [47.31578947 14.68421053],0
u2,1,0.323619,0.974265,[9 2] ; [13  7],[7.80645161 3.19354839] ; [14.19354839  5.80645161],0
p5,1,0.356105,0.851582,[10 42] ; [ 8 54],[ 8.21052632 43.78947368] ; [ 9.78947368 52.21052632],0
s4,1,0.366542,0.815355,[ 4 48] ; [ 8 54],[ 5.47368421 46.52631579] ; [ 6.52631579 55.47368421],0
n4,1,0.400376,0.707196,[45  7] ; [50 12],[43.33333333  8.66666667] ; [51.66666667 10.33333333],0
s1,1,0.420955,0.647646,[ 1 49] ; [ 3 59],[ 1.78571429 48.21428571] ; [ 2.21428571 59.78571429],0
b4,1,0.423923,0.639415,[34 18] ; [36 26],[31.92982456 20.07017544] ; [38.07017544 23.92982456],0
b1,1,0.447342,0.577378,[19 33] ; [27 35],[20.98245614 31.01754386] ; [25.01754386 36.98245614],0
n1,1,0.45426,0.56,[2 6] ; [ 8 12],[2.85714286 5.14285714] ; [ 7.14285714 12.85714286],0
n3,1,0.45426,0.56,[6 2] ; [12  8],[5.14285714 2.85714286] ; [12.85714286  7.14285714],0
a2,1,0.479587,0.499801,[12 40] ; [11 51],[10.49122807 41.50877193] ; [12.50877193 49.49122807],0
p11,1,0.53246,0.389694,[45  7] ; [51 11],[43.78947368  8.21052632] ; [52.21052632  9.78947368],0
p1,1,0.53267,0.389295,[ 5 47] ; [ 4 58],[ 4.10526316 47.89473684] ; [ 4.89473684 57.10526316],0
p6,1,0.538899,0.377583,[23 28] ; [24 37],[21.40178571 29.59821429] ; [25.59821429 35.40178571],0
a4,1,0.550861,0.355776,[23 29] ; [24 38],[21.43859649 30.56140351] ; [25.56140351 36.43859649],0
n5,1,0.561059,0.337874,[40 12] ; [44 17],[38.65486726 13.34513274] ; [45.34513274 15.65486726],0
v4,1,0.632759,0.228338,[49  3] ; [57  5],[48.35087719  3.64912281] ; [57.64912281  4.35087719],0
b2,1,0.641478,0.216814,[17 23] ; [20 22],[18.04878049 21.95121951] ; [18.95121951 23.04878049],0
b3,1,0.641478,0.216814,[17 23] ; [20 22],[18.04878049 21.95121951] ; [18.95121951 23.04878049],0
p10,1,0.695148,0.153568,[44  7] ; [51 10],[43.25892857  7.74107143] ; [51.74107143  9.25892857],0
