Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,1.1e-05,19.413943,[ 6 25] ; [27 10],[15.04411765 15.95588235] ; [17.95588235 19.04411765],1
p3,1,0.12921,2.301966,[ 6 25] ; [13 23],[ 8.79104478 22.20895522] ; [10.20895522 25.79104478],0
a4,1,0.157763,1.995534,[ 7 23] ; [15 23],[ 9.70588235 20.29411765] ; [12.29411765 25.70588235],0
v3,1,0.168189,1.89901,[ 4 27] ; [10 28],[ 6.28985507 24.71014493] ; [ 7.71014493 30.28985507],0
n6,1,0.180501,1.793495,[16 15] ; [25 12],[18.69117647 12.30882353] ; [22.30882353 14.69117647],0
s7,1,0.237943,1.392741,[ 8 21] ; [15 21],[10.26153846 18.73846154] ; [12.73846154 23.26153846],0
b1,1,0.246818,1.341226,[17 14] ; [26 12],[19.31884058 11.68115942] ; [23.68115942 14.31884058],0
s6,1,0.261112,1.262852,[ 9 22] ; [16 22],[11.23188406 19.76811594] ; [13.76811594 24.23188406],0
a1,1,0.358739,0.842303,[ 2 29] ; [ 5 33],[ 3.14492754 27.85507246] ; [ 3.85507246 34.14492754],0
v2,1,0.36462,0.821919,[ 8 23] ; [13 23],[ 9.71641791 21.28358209] ; [11.28358209 24.71641791],0
s2,1,0.365028,0.820522,[ 9 22] ; [15 23],[10.7826087 20.2173913] ; [13.2173913 24.7826087],0
n1,1,0.457868,0.551102,[ 6 13] ; [7 9],[ 7.05714286 11.94285714] ; [ 5.94285714 10.05714286],0
s1,1,0.481728,0.494949,[ 3 28] ; [ 2 36],[ 2.24637681 28.75362319] ; [ 2.75362319 35.24637681],0
s5,1,0.484263,0.489248,[ 6 25] ; [ 5 33],[ 4.94202899 26.05797101] ; [ 6.05797101 31.94202899],0
p8,1,0.505714,0.442926,[ 7 24] ; [11 26],[ 8.20588235 22.79411765] ; [ 9.79411765 27.20588235],0
r2,1,0.529729,0.394912,[15 14] ; [22 15],[16.25757576 12.74242424] ; [20.74242424 16.25757576],0
r1,1,0.614799,0.253246,[ 9 22] ; [ 9 29],[ 8.08695652 22.91304348] ; [ 9.91304348 28.08695652],0
d4,1,0.634004,0.226671,[17 14] ; [23 15],[17.97101449 13.02898551] ; [22.02898551 15.97101449],0
d3,1,0.646152,0.210787,[ 9 22] ; [13 25],[ 9.88405797 21.11594203] ; [12.11594203 25.88405797],0
a2,1,0.67976,0.170397,[ 1 30] ; [ 2 36],[ 1.34782609 29.65217391] ; [ 1.65217391 36.34782609],0
d2,1,0.706811,0.141484,[14 16] ; [16 22],[13.23529412 16.76470588] ; [16.76470588 21.23529412],0
n4,1,0.732149,0.117148,[20 11] ; [26 12],[20.66666667 10.33333333] ; [25.33333333 12.66666667],0
s3,1,0.746265,0.104696,[11 19] ; [15 22],[11.64179104 18.35820896] ; [14.35820896 22.64179104],0
u3,1,0.749518,0.101936,[ 4 13] ; [ 4 10],[ 4.38709677 12.61290323] ; [ 3.61290323 10.38709677],0
p1,1,0.793775,0.068336,[ 3 28] ; [ 3 35],[ 2.69565217 28.30434783] ; [ 3.30434783 34.69565217],0
b4,1,0.79894,0.064882,[17 14] ; [22 16],[17.52173913 13.47826087] ; [21.47826087 16.52173913],0
b2,1,0.835994,0.042857,[ 7 13] ; [ 9 19],[ 6.66666667 13.33333333] ; [ 9.33333333 18.66666667],0
b3,1,0.835994,0.042857,[ 7 13] ; [ 9 19],[ 6.66666667 13.33333333] ; [ 9.33333333 18.66666667],0
d5,1,0.893956,0.017769,[16 15] ; [19 19],[15.72463768 15.27536232] ; [19.27536232 18.72463768],0
p12,1,0.898817,0.016169,[ 1 30] ; [ 1 36],[ 0.91176471 30.08823529] ; [ 1.08823529 35.91176471],0
a6,1,0.912039,0.012203,[11 20] ; [13 25],[10.7826087 20.2173913] ; [13.2173913 24.7826087],0
u2,1,0.980588,0.000592,[ 6 11] ; [5 9],[ 6.03225806 10.96774194] ; [4.96774194 9.03225806],0
d1,1,0.993832,6e-05,[ 9 22] ; [11 27],[ 8.98550725 22.01449275] ; [11.01449275 26.98550725],0
