Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,36.260595,[85  1] ; [8 7],[79.18811881  6.81188119] ; [13.81188119  1.18811881],1
r2,1,6e-06,20.360263,[83  2] ; [9 5],[78.98989899  6.01010101] ; [13.01010101  0.98989899],1
r1,1,1.2e-05,19.220859,[69 16] ; [ 4 11],[62.05 22.95] ; [10.95  4.05],1
p11,1,0.003376,8.592469,[62 24] ; [ 5 10],[57.04950495 28.95049505] ; [9.95049505 5.04950495],0
p10,1,0.008016,7.029832,[61 24] ; [5 9],[56.66666667 28.33333333] ; [9.33333333 4.66666667],0
a5,1,0.008081,7.015354,[68 18] ; [7 8],[63.86138614 22.13861386] ; [11.13861386  3.86138614],0
p7,1,0.017779,5.617803,[65 20] ; [7 8],[61.2 23.8] ; [10.8  4.2],0
s8,1,0.019808,5.42871,[39 47] ; [ 2 13],[34.91089109 51.08910891] ; [6.08910891 8.91089109],0
v4,1,0.030786,4.664834,[82  4] ; [12  3],[80.03960396  5.96039604] ; [13.96039604  1.03960396],0
s6,1,0.032807,4.555841,[59 27] ; [6 9],[55.34653465 30.65346535] ; [9.65346535 5.34653465],0
v2,1,0.06008,3.535176,[43 38] ; [ 4 11],[39.65625 41.34375] ; [7.34375 7.65625],0
p9,1,0.062758,3.462958,[65 20] ; [8 7],[62.05 22.95] ; [10.95  4.05],0
u3,1,0.064078,3.428571,[23  5] ; [4 4],[21.  7.] ; [6. 2.],0
p8,1,0.075052,3.168919,[50 36] ; [ 5 10],[46.83168317 39.16831683] ; [8.16831683 6.83168317],0
u2,1,0.091031,2.856044,[19  8] ; [3 5],[16.97142857 10.02857143] ; [5.02857143 2.97142857],0
p6,1,0.096529,2.761971,[37 45] ; [ 3 11],[34.16666667 47.83333333] ; [5.83333333 8.16666667],0
b4,1,0.099439,2.714517,[59 27] ; [7 8],[56.1980198 29.8019802] ; [9.8019802 5.1980198],0
s1,1,0.104805,2.630861,[ 3 83] ; [ 2 13],[ 4.25742574 81.74257426] ; [ 0.74257426 14.25742574],0
v1,1,0.116897,2.458413,[31 50] ; [9 6],[33.75 47.25] ; [6.25 8.75],0
a3,1,0.121089,2.403175,[58 28] ; [7 8],[55.34653465 30.65346535] ; [9.65346535 5.34653465],0
b1,1,0.127409,2.323794,[39 47] ; [10  5],[41.72277228 44.27722772] ; [7.27722772 7.72277228],0
a7,1,0.146051,2.113015,[62 24] ; [8 7],[59.6039604 26.3960396] ; [10.3960396  4.6039604],0
d2,1,0.176915,1.823347,[39 47] ; [ 4 11],[36.61386139 49.38613861] ; [6.38613861 8.61386139],0
a2,1,0.192108,1.701374,[18 68] ; [ 1 14],[16.17821782 69.82178218] ; [ 2.82178218 12.17821782],0
a6,1,0.2387,1.388253,[54 32] ; [7 8],[51.94059406 34.05940594] ; [9.05940594 5.94059406],0
b3,1,0.318856,0.993632,[18 37] ; [1 6],[16.85483871 38.14516129] ; [2.14516129 4.85483871],0
b2,1,0.318856,0.993632,[18 37] ; [1 6],[16.85483871 38.14516129] ; [2.14516129 4.85483871],0
a4,1,0.342459,0.901205,[34 52] ; [ 4 11],[32.35643564 53.64356436] ; [5.64356436 9.35643564],0
n3,1,0.349445,0.87547,[14  2] ; [5 2],[13.2173913  2.7826087] ; [5.7826087 1.2173913],0
v3,1,0.365924,0.817458,[25 54] ; [ 3 12],[23.53191489 55.46808511] ; [ 4.46808511 10.53191489],0
p1,1,0.367084,0.813511,[13 71] ; [ 1 14],[11.87878788 72.12121212] ; [ 2.12121212 12.87878788],0
n2,1,0.391777,0.733418,[12  4] ; [4 3],[11.13043478  4.86956522] ; [4.86956522 2.13043478],0
n1,1,0.391777,0.733418,[ 4 12] ; [3 4],[ 4.86956522 11.13043478] ; [2.13043478 4.86956522],0
s7,1,0.398056,0.714192,[35 46] ; [4 9],[33.60638298 47.39361702] ; [5.39361702 7.60638298],0
p5,1,0.400242,0.707598,[ 6 80] ; [ 2 13],[ 6.81188119 79.18811881] ; [ 1.18811881 13.81188119],0
s3,1,0.434329,0.611219,[46 39] ; [6 8],[44.64646465 40.35353535] ; [7.35353535 6.64646465],0
d1,1,0.458488,0.549584,[49 37] ; [7 8],[47.68316832 38.31683168] ; [8.31683168 6.68316832],0
n4,1,0.511548,0.430899,[38 48] ; [8 7],[39.16831683 46.83168317] ; [6.83168317 8.16831683],0
p4,1,0.512044,0.429887,[59 27] ; [9 6],[57.9009901 28.0990099] ; [10.0990099  4.9009901],0
n6,1,0.512581,0.428795,[49 36] ; [10  5],[50.15 34.85] ; [8.85 6.15],0
b5,1,0.603745,0.269384,[52 34] ; [8 7],[51.08910891 34.91089109] ; [8.91089109 6.08910891],0
p2,1,0.737247,0.112561,[71 14] ; [12  3],[70.55 14.45] ; [12.45  2.55],0
d5,1,0.774575,0.082023,[66 20] ; [11  4],[65.56435644 20.43564356] ; [11.43564356  3.56435644],0
s5,1,0.78846,0.071991,[28 53] ; [4 9],[27.57446809 53.42553191] ; [4.42553191 8.57446809],0
d3,1,0.849443,0.036035,[61 25] ; [11  4],[61.30693069 24.69306931] ; [10.69306931  4.30693069],0
s4,1,0.856195,0.03284,[19 67] ; [ 3 12],[18.73267327 67.26732673] ; [ 3.26732673 11.73267327],0
d4,1,0.857793,0.032107,[73 13] ; [13  2],[73.22772277 12.77227723] ; [12.77227723  2.22772277],0
s2,1,0.924656,0.008944,[39 47] ; [7 8],[39.16831683 46.83168317] ; [6.83168317 8.16831683],0
