Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.002043,9.510459,[27  1] ; [9 6],[23.44186047  4.55813953] ; [12.55813953  2.44186047],0
r4,1,0.002394,9.219639,[26  2] ; [8 7],[22.13953488  5.86046512] ; [11.86046512  3.13953488],0
b5,1,0.018671,5.532117,[18 10] ; [ 4 11],[14.3255814 13.6744186] ; [7.6744186 7.3255814],0
p4,1,0.019413,5.46391,[16 12] ; [ 3 12],[12.37209302 15.62790698] ; [6.62790698 8.37209302],0
p7,1,0.019413,5.46391,[16 12] ; [ 3 12],[12.37209302 15.62790698] ; [6.62790698 8.37209302],0
p10,1,0.023636,5.121181,[21  7] ; [6 9],[17.58139535 10.41860465] ; [9.41860465 5.58139535],0
s8,1,0.029992,4.709768,[13 15] ; [ 2 13],[ 9.76744186 18.23255814] ; [5.23255814 9.76744186],0
d3,1,0.063177,3.451944,[21  7] ; [7 8],[18.23255814  9.76744186] ; [9.76744186 5.23255814],0
b4,1,0.063177,3.451944,[21  7] ; [7 8],[18.23255814  9.76744186] ; [9.76744186 5.23255814],0
r1,1,0.069282,3.299957,[25  3] ; [10  5],[22.79069767  5.20930233] ; [12.20930233  2.79069767],0
d1,1,0.090419,2.866891,[15 13] ; [ 4 11],[12.37209302 15.62790698] ; [6.62790698 8.37209302],0
n3,1,0.09769,2.742857,[6 1] ; [2 3],[4.66666667 2.33333333] ; [3.33333333 1.66666667],0
d4,1,0.112724,2.515605,[23  5] ; [9 6],[20.8372093  7.1627907] ; [11.1627907  3.8372093],0
p11,1,0.126422,2.335902,[18 10] ; [6 9],[15.62790698 12.37209302] ; [8.37209302 6.62790698],0
s6,1,0.136583,2.216038,[16 12] ; [ 5 10],[13.6744186 14.3255814] ; [7.3255814 7.6744186],0
u3,1,0.145729,2.116402,[8 4] ; [1 3],[6.75 5.25] ; [2.25 1.75],0
p9,1,0.148439,2.088218,[21  7] ; [8 7],[18.88372093  9.11627907] ; [10.11627907  4.88372093],0
b2,1,0.166337,1.915646,[ 3 11] ; [4 4],[4.45454545 9.54545455] ; [2.54545455 5.45454545],0
b3,1,0.166337,1.915646,[ 3 11] ; [4 4],[4.45454545 9.54545455] ; [2.54545455 5.45454545],0
d5,1,0.195667,1.674424,[22  6] ; [9 6],[20.18604651  7.81395349] ; [10.81395349  4.18604651],0
a3,1,0.206513,1.595707,[15 13] ; [11  4],[16.93023256 11.06976744] ; [9.06976744 5.93023256],0
s1,1,0.245602,1.348148,[ 1 26] ; [ 2 13],[ 1.92857143 25.07142857] ; [ 1.07142857 13.92857143],0
a7,1,0.307375,1.041923,[21  7] ; [9 6],[19.53488372  8.46511628] ; [10.46511628  4.53488372],0
s4,1,0.312819,1.018737,[ 5 23] ; [ 1 14],[ 3.90697674 24.09302326] ; [ 2.09302326 12.90697674],0
s3,1,0.333998,0.933333,[15 12] ; [6 9],[13.5 13.5] ; [7.5 7.5],0
a6,1,0.347695,0.881851,[19  9] ; [8 7],[17.58139535 10.41860465] ; [9.41860465 5.58139535],0
a4,1,0.347695,0.881851,[ 9 19] ; [7 8],[10.41860465 17.58139535] ; [5.58139535 9.41860465],0
n1,1,0.386916,0.748611,[1 5] ; [2 3],[1.63636364 4.36363636] ; [1.36363636 3.63636364],0
b1,1,0.396147,0.719991,[15 13] ; [6 9],[13.6744186 14.3255814] ; [7.3255814 7.6744186],0
a2,1,0.505366,0.443651,[ 2 26] ; [ 2 13],[ 2.60465116 25.39534884] ; [ 1.39534884 13.60465116],0
v1,1,0.511552,0.43089,[16 12] ; [7 8],[14.97674419 13.02325581] ; [8.02325581 6.97674419],0
p8,1,0.530931,0.392609,[14 14] ; [6 9],[13.02325581 14.97674419] ; [6.97674419 8.02325581],0
p3,1,0.542672,0.37061,[12 16] ; [ 5 10],[11.06976744 16.93023256] ; [5.93023256 9.06976744],0
n5,1,0.640078,0.21864,[11 17] ; [7 8],[11.72093023 16.27906977] ; [6.27906977 8.72093023],0
n4,1,0.640078,0.21864,[17 11] ; [8 7],[16.27906977 11.72093023] ; [8.72093023 6.27906977],0
p12,1,0.645981,0.211005,[ 1 27] ; [ 1 14],[ 1.30232558 26.69767442] ; [ 0.69767442 14.30232558],0
n2,1,0.678845,0.171429,[5 2] ; [3 2],[4.66666667 2.33333333] ; [3.33333333 1.66666667],0
v2,1,0.691345,0.157633,[19  8] ; [9 5],[18.43902439  8.56097561] ; [9.56097561 4.43902439],0
a5,1,0.711465,0.136818,[21  7] ; [12  3],[21.48837209  6.51162791] ; [11.51162791  3.48837209],0
a8,1,0.730579,0.118581,[ 1 23] ; [ 1 14],[ 1.23076923 22.76923077] ; [ 0.76923077 14.23076923],0
r2,1,0.798458,0.065201,[25  3] ; [13  2],[24.74418605  3.25581395] ; [13.25581395  1.74418605],0
p1,1,0.798458,0.065201,[ 3 25] ; [ 2 13],[ 3.25581395 24.74418605] ; [ 1.74418605 13.25581395],0
s2,1,0.856366,0.032762,[12 16] ; [6 9],[11.72093023 16.27906977] ; [6.27906977 8.72093023],0
s7,1,0.871173,0.026298,[ 9 18] ; [4 9],[ 8.775 18.225] ; [4.225 8.775],0
s5,1,0.895405,0.017284,[ 4 23] ; [ 2 13],[ 3.85714286 23.14285714] ; [ 2.14285714 12.85714286],0
d2,1,0.936715,0.006304,[ 9 19] ; [ 5 10],[ 9.11627907 18.88372093] ; [ 4.88372093 10.11627907],0
u2,1,0.936802,0.006287,[10  3] ; [3 1],[9.94117647 3.05882353] ; [3.05882353 0.94117647],0
