Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,46.681713,[247 119] ; [103 155],[205.28846154 160.71153846] ; [144.71153846 113.28846154],1
v3,1,0.0,29.894346,[192 174] ; [ 80 182],[158.52229299 207.47770701] ; [113.47770701 148.52229299],1
p10,1,1.4e-05,18.846701,[330  41] ; [203  64],[309.94200627  61.05799373] ; [223.05799373  43.94200627],1
p9,1,1.7e-05,18.521507,[337  35] ; [207  57],[318.18867925  53.81132075] ; [225.81132075  38.18867925],1
p4,1,2.2e-05,18.02102,[259 114] ; [142 126],[233.34321373 139.65678627] ; [167.65678627 100.34321373],1
p7,1,2.2e-05,17.981581,[262 100] ; [148 116],[237.09265176 124.90734824] ; [172.90734824  91.09265176],1
s8,1,0.000101,15.110946,[198 174] ; [101 167],[173.79375 198.20625] ; [125.20625 142.79375],1
p3,1,0.000114,14.881346,[219 154] ; [116 152],[194.9375975 178.0624025] ; [140.0624025 127.9375975],1
p8,1,0.000427,12.410602,[223 143] ; [124 141],[201.27099842 164.72900158] ; [145.72900158 119.27099842],1
p2,1,0.000479,12.196676,[327  46] ; [207  61],[310.73634945  62.26365055] ; [223.26365055  44.73634945],1
r4,1,0.0005,12.117362,[360  17] ; [238  32],[348.44822257  28.55177743] ; [249.55177743  20.44822257],1
p6,1,0.000939,10.943327,[166 201] ; [ 86 181],[145.87381703 221.12618297] ; [106.12618297 160.87381703],1
v4,1,0.00346,8.547318,[369   8] ; [250  18],[361.80310078  15.19689922] ; [257.19689922  10.80310078],0
s6,1,0.004723,7.982433,[273  96] ; [167  96],[256.89873418 112.10126582] ; [183.10126582  79.89873418],0
b5,1,0.00726,7.207421,[238 139] ; [142 128],[221.42194745 155.57805255] ; [158.57805255 111.42194745],0
r3,1,0.008868,6.849277,[361  15] ; [243  24],[353.19440124  22.80559876] ; [250.80559876  16.19440124],0
p5,1,0.012839,6.191151,[ 60 313] ; [ 25 243],[ 49.46177847 323.53822153] ; [ 35.53822153 232.46177847],0
a3,1,0.014859,5.933125,[288  86] ; [184  85],[274.53810264  99.46189736] ; [197.46189736  71.53810264],0
d4,1,0.014922,5.925631,[315  60] ; [203  63],[303.04212168  71.95787832] ; [214.95787832  51.04212168],0
u4,1,0.01635,5.764845,[ 14 363] ; [  2 268],[  9.32302937 367.67697063] ; [  6.67697063 263.32302937],0
s5,1,0.018713,5.52813,[145 218] ; [ 80 180],[131.09951846 231.90048154] ; [ 93.90048154 166.09951846],0
r1,1,0.019169,5.486025,[321  54] ; [212  58],[309.88372093  65.11627907] ; [223.11627907  46.88372093],0
s2,1,0.021539,5.282615,[212 159] ; [128 139],[197.71159875 173.28840125] ; [142.28840125 124.71159875],0
a5,1,0.028911,4.772882,[296  81] ; [191  78],[284.20897833  92.79102167] ; [202.79102167  66.20897833],0
p11,1,0.030818,4.663086,[311  66] ; [204  66],[300.08500773  76.91499227] ; [214.91499227  55.08500773],0
d1,1,0.031794,4.609583,[241 136] ; [150 120],[227.83153014 149.16846986] ; [163.16846986 106.83153014],0
