Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.000154,14.320335,[113  22] ; [4 7],[108.18493151  26.81506849] ; [8.81506849 2.18493151],1
n5,1,0.001814,9.729262,[106  29] ; [4 7],[101.71232877  33.28767123] ; [8.28767123 2.71232877],0
s5,1,0.007293,7.199297,[ 26 107] ; [6 5],[ 29.55555556 103.44444444] ; [2.44444444 8.55555556],0
v1,1,0.012033,6.305947,[87 46] ; [3 8],[83.125 49.875] ; [6.875 4.125],0
p2,1,0.019488,5.457165,[102  30] ; [5 6],[98.76923077 33.23076923] ; [8.23076923 2.76923077],0
p11,1,0.035772,4.407918,[101  34] ; [5 6],[98.01369863 36.98630137] ; [7.98630137 3.01369863],0
b1,1,0.046265,3.971923,[53 82] ; [ 1 10],[49.93150685 85.06849315] ; [4.06849315 6.93150685],0
s6,1,0.052929,3.746168,[57 77] ; [8 3],[60.06896552 73.93103448] ; [4.93103448 6.06896552],0
d3,1,0.080742,3.049902,[88 47] ; [10  1],[90.61643836 44.38356164] ; [7.38356164 3.61643836],0
a3,1,0.141625,2.160211,[94 40] ; [10  1],[96.11034483 37.88965517] ; [7.88965517 3.11034483],0
p6,1,0.19885,1.6508,[46 85] ; [6 5],[47.97183099 83.02816901] ; [4.02816901 6.97183099],0
a4,1,0.206235,1.597664,[63 71] ; [3 8],[60.99310345 73.00689655] ; [5.00689655 5.99310345],0
d1,1,0.268849,1.22261,[75 60] ; [8 3],[76.74657534 58.25342466] ; [6.25342466 4.74657534],0
d2,1,0.334673,0.930733,[65 69] ; [7 4],[66.53793103 67.46206897] ; [5.46206897 5.53793103],0
a6,1,0.355753,0.852829,[92 43] ; [6 5],[90.61643836 44.38356164] ; [7.38356164 3.61643836],0
p9,1,0.393086,0.729376,[107  26] ; [10  1],[108.0625  24.9375] ; [8.9375 2.0625],0
b2,1,0.404024,0.696316,[36 54] ; [2 6],[34.89795918 55.10204082] ; [3.10204082 4.89795918],0
b3,1,0.404024,0.696316,[36 54] ; [2 6],[34.89795918 55.10204082] ; [3.10204082 4.89795918],0
a5,1,0.419937,0.650491,[95 40] ; [9 2],[96.16438356 38.83561644] ; [7.83561644 3.16438356],0
s2,1,0.43193,0.617629,[ 25 110] ; [ 1 10],[ 24.04109589 110.95890411] ; [1.95890411 9.04109589],0
p4,1,0.479257,0.500554,[74 57] ; [5 6],[72.88028169 58.11971831] ; [6.11971831 4.88028169],0
d4,1,0.488559,0.479698,[111  23] ; [10  1],[111.82068966  22.17931034] ; [9.17931034 1.82068966],0
s8,1,0.49016,0.476176,[47 87] ; [5 6],[48.05517241 85.94482759] ; [3.94482759 7.05517241],0
d5,1,0.521801,0.410333,[109  26] ; [8 3],[108.18493151  26.81506849] ; [8.81506849 2.18493151],0
n6,1,0.528182,0.397888,[113  22] ; [10  1],[113.73287671  21.26712329] ; [9.26712329 1.73287671],0
v2,1,0.613328,0.255357,[99 33] ; [9 2],[99.69230769 32.30769231] ; [8.30769231 2.69230769],0
r4,1,0.643927,0.213643,[116  19] ; [10  1],[116.50684932  18.49315068] ; [9.49315068 1.50684932],0
p5,1,0.668365,0.18352,[ 18 115] ; [2 9],[ 18.47222222 114.52777778] ; [1.52777778 9.47222222],0
b5,1,0.686374,0.163039,[82 53] ; [6 5],[81.36986301 53.63013699] ; [6.63013699 4.36986301],0
p12,1,0.690913,0.158098,[  8 124] ; [ 1 10],[  8.30769231 123.69230769] ; [ 0.69230769 10.30769231],0
n3,1,0.729034,0.12,[17  8] ; [3 2],[16.66666667  8.33333333] ; [3.33333333 1.66666667],0
p8,1,0.734976,0.114592,[66 64] ; [5 6],[65.46099291 64.53900709] ; [5.53900709 5.46099291],0
b4,1,0.740083,0.110054,[79 56] ; [7 4],[79.52054795 55.47945205] ; [6.47945205 4.52054795],0
r1,1,0.755432,0.097023,[105  30] ; [9 2],[105.4109589  29.5890411] ; [8.5890411 2.4109589],0
a2,1,0.755432,0.097023,[ 30 105] ; [2 9],[ 29.5890411 105.4109589] ; [2.4109589 8.5890411],0
p1,1,0.783683,0.075363,[ 16 119] ; [ 1 10],[ 15.71917808 119.28082192] ; [1.28082192 9.71917808],0
n2,1,0.817734,0.053112,[17  9] ; [3 2],[16.77419355  9.22580645] ; [3.22580645 1.77419355],0
u1,1,0.81816,0.052859,[ 21 114] ; [2 9],[ 21.26712329 113.73287671] ; [1.73287671 9.26712329],0
s7,1,0.846154,0.037647,[48 74] ; [4 7],[47.69924812 74.30075188] ; [4.30075188 6.69924812],0
p3,1,0.846771,0.037342,[68 64] ; [6 5],[68.30769231 63.69230769] ; [5.69230769 5.30769231],0
p7,1,0.94534,0.0047,[82 49] ; [7 4],[82.1056338 48.8943662] ; [6.8943662 4.1056338],0
a7,1,0.980695,0.000586,[97 37] ; [8 3],[97.03448276 36.96551724] ; [7.96551724 3.03448276],0
r3,1,0.987918,0.000229,[122  12] ; [10  1],[121.9862069  12.0137931] ; [10.0137931  0.9862069],0
