Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,5.1e-05,16.41702,[53 12] ; [32 35],[41.85606061 23.14393939] ; [43.14393939 23.85606061],1
p10,1,0.000391,12.576419,[59  6] ; [45 24],[50.44776119 14.55223881] ; [53.55223881 15.44776119],1
p2,1,0.000633,11.676083,[62  3] ; [51 18],[54.81343284 10.18656716] ; [58.18656716 10.81343284],1
p4,1,0.002824,8.917613,[50 15] ; [36 33],[41.71641791 23.28358209] ; [44.28358209 24.71641791],0
p3,1,0.003622,8.464248,[43 21] ; [29 40],[34.64661654 29.35338346] ; [37.35338346 31.64661654],0
b2,1,0.013446,6.109425,[ 8 32] ; [22 27],[13.48314607 26.51685393] ; [16.51685393 32.48314607],0
b3,1,0.013446,6.109425,[ 8 32] ; [22 27],[13.48314607 26.51685393] ; [16.51685393 32.48314607],0
n3,1,0.016776,5.719607,[4 7] ; [18  5],[7.11764706 3.88235294] ; [14.88235294  8.11764706],0
p6,1,0.019212,5.482129,[32 33] ; [20 48],[25.41353383 39.58646617] ; [26.58646617 41.41353383],0
v4,1,0.031382,4.631917,[63  2] ; [58  9],[59.58333333  5.41666667] ; [61.41666667  5.58333333],0
p1,1,0.054296,3.703569,[ 9 56] ; [ 3 66],[ 5.82089552 59.17910448] ; [ 6.17910448 62.82089552],0
a4,1,0.055808,3.657769,[26 39] ; [39 30],[31.52985075 33.47014925] ; [33.47014925 35.52985075],0
p5,1,0.069776,3.288289,[10 55] ; [ 4 65],[ 6.79104478 58.20895522] ; [ 7.20895522 61.79104478],0
p11,1,0.074335,3.184611,[53 12] ; [47 22],[48.50746269 16.49253731] ; [51.49253731 17.50746269],0
s1,1,0.097635,2.743763,[ 2 63] ; [ 7 61],[ 4.39849624 60.60150376] ; [ 4.60150376 63.39849624],0
n6,1,0.1269,2.330024,[57  8] ; [52 15],[53.67424242 11.32575758] ; [55.32575758 11.67424242],0
a7,1,0.126935,2.329594,[51 14] ; [46 23],[47.05223881 17.94776119] ; [49.94776119 19.05223881],0
r4,1,0.190052,1.717215,[58  7] ; [56 13],[55.29850746  9.70149254] ; [58.70149254 10.29850746],0
v1,1,0.202515,1.624144,[32 31] ; [27 41],[28.3740458 34.6259542] ; [30.6259542 37.3740458],0
p12,1,0.20478,1.607953,[ 5 59] ; [ 2 67],[ 3.36842105 60.63157895] ; [ 3.63157895 65.36842105],0
n5,1,0.212026,1.557537,[50 15] ; [45 22],[46.78030303 18.21969697] ; [48.21969697 18.78030303],0
d3,1,0.311186,1.025636,[50 15] ; [47 21],[47.40601504 17.59398496] ; [49.59398496 18.40601504],0
s4,1,0.315155,1.008947,[18 47] ; [14 55],[15.52238806 49.47761194] ; [16.47761194 52.52238806],0
p9,1,0.321813,0.981563,[54 11] ; [51 16],[51.70454545 13.29545455] ; [53.29545455 13.70454545],0
r1,1,0.366177,0.816596,[54 11] ; [53 16],[51.90298507 13.09701493] ; [55.09701493 13.90298507],0
v3,1,0.387808,0.745805,[25 39] ; [21 45],[22.64615385 41.35384615] ; [23.35384615 42.64615385],0
d4,1,0.428833,0.625983,[51 14] ; [57 11],[52.78195489 12.21804511] ; [55.21804511 12.78195489],0
u1,1,0.481076,0.496424,[11 54] ; [15 54],[12.6119403 52.3880597] ; [13.3880597 55.6119403],0
s5,1,0.496675,0.462034,[25 39] ; [22 44],[23.13846154 40.86153846] ; [23.86153846 42.13846154],0
s6,1,0.501935,0.450843,[46 17] ; [46 22],[44.24427481 18.75572519] ; [47.75572519 20.24427481],0
r3,1,0.506855,0.440555,[62  3] ; [63  5],[61.09022556  3.90977444] ; [63.90977444  4.09022556],0
a3,1,0.515555,0.422776,[47 17] ; [54 15],[48.60150376 15.39849624] ; [52.39849624 16.60150376],0
b1,1,0.524502,0.405032,[28 37] ; [26 43],[26.19402985 38.80597015] ; [27.80597015 41.19402985],0
u2,1,0.529651,0.395062,[11  7] ; [7 7],[10.125  7.875] ; [7.875 6.125],0
d2,1,0.549992,0.357331,[32 33] ; [37 31],[33.72180451 31.27819549] ; [35.27819549 32.72180451],0
d5,1,0.575575,0.313443,[50 15] ; [55 13],[51.31578947 13.68421053] ; [53.68421053 14.31578947],0
n1,1,0.599203,0.276199,[4 7] ; [11 13],[4.71428571 6.28571429] ; [10.28571429 13.71428571],0
n4,1,0.617079,0.249994,[54 11] ; [55 14],[52.87313433 12.12686567] ; [56.12686567 12.87313433],0
s2,1,0.683278,0.16646,[39 26] ; [39 30],[37.8358209 27.1641791] ; [40.1641791 28.8358209],0
a5,1,0.68747,0.161838,[47 18] ; [52 17],[48.02238806 16.97761194] ; [50.97761194 18.02238806],0
u3,1,0.691801,0.157143,[12  6] ; [9 6],[11.45454545  6.54545455] ; [9.54545455 5.45454545],0
a2,1,0.714046,0.134269,[17 48] ; [20 49],[17.94776119 47.05223881] ; [19.05223881 49.94776119],0
v2,1,0.719569,0.128906,[34 30] ; [34 34],[32.96969697 31.03030303] ; [35.03030303 32.96969697],0
a6,1,0.733344,0.116063,[42 23] ; [42 26],[41.05263158 23.94736842] ; [42.94736842 25.05263158],0
