Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.000288,13.148768,[18 10] ; [ 1 14],[12.37209302 15.62790698] ; [6.62790698 8.37209302],1
p10,1,0.000397,12.548148,[19  8] ; [ 2 13],[13.5 13.5] ; [7.5 7.5],1
p9,1,0.005851,7.595513,[20  6] ; [ 5 10],[15.85365854 10.14634146] ; [9.14634146 5.85365854],0
p2,1,0.007556,7.135758,[17 10] ; [ 3 12],[12.85714286 14.14285714] ; [7.14285714 7.85714286],0
n3,1,0.019624,5.445,[8 2] ; [2 6],[5.55555556 4.44444444] ; [4.44444444 3.55555556],0
n6,1,0.02036,5.380725,[18  9] ; [ 4 10],[14.48780488 12.51219512] ; [7.51219512 6.48780488],0
a1,1,0.024343,5.070013,[ 1 27] ; [ 4 11],[ 3.25581395 24.74418605] ; [ 1.74418605 13.25581395],0
a4,1,0.028914,4.772727,[10 18] ; [10  4],[13.33333333 14.66666667] ; [6.66666667 7.33333333],0
s6,1,0.034102,4.489593,[14 12] ; [ 3 12],[10.7804878 15.2195122] ; [6.2195122 8.7804878],0
a3,1,0.047113,3.941349,[18 10] ; [13  1],[20.66666667  7.33333333] ; [10.33333333  3.66666667],0
s1,1,0.077119,3.124588,[ 1 27] ; [ 3 12],[ 2.60465116 25.39534884] ; [ 1.39534884 13.60465116],0
s7,1,0.077737,3.111593,[11 14] ; [ 2 11],[ 8.55263158 16.44736842] ; [4.44736842 8.55263158],0
p11,1,0.086909,2.93071,[17 11] ; [ 5 10],[14.3255814 13.6744186] ; [7.6744186 7.3255814],0
n2,1,0.095852,2.773232,[7 4] ; [2 6],[5.21052632 5.78947368] ; [3.78947368 4.21052632],0
s2,1,0.103237,2.654815,[10 17] ; [ 2 13],[ 7.71428571 19.28571429] ; [ 4.28571429 10.71428571],0
r1,1,0.136583,2.216038,[16 12] ; [ 5 10],[13.6744186 14.3255814] ; [7.3255814 7.6744186],0
b1,1,0.139358,2.185037,[14 14] ; [11  4],[16.27906977 11.72093023] ; [8.72093023 6.27906977],0
p8,1,0.147299,2.1,[10 18] ; [ 2 12],[ 8. 20.] ; [ 4. 10.],0
b4,1,0.148439,2.088218,[21  7] ; [8 7],[18.88372093  9.11627907] ; [10.11627907  4.88372093],0
d3,1,0.204766,1.608049,[13 15] ; [10  5],[14.97674419 13.02325581] ; [8.02325581 6.97674419],0
p1,1,0.210021,1.571278,[ 2 26] ; [ 3 12],[ 3.25581395 24.74418605] ; [ 1.74418605 13.25581395],0
b3,1,0.213731,1.545974,[ 9 12] ; [2 8],[ 7.4516129 13.5483871] ; [3.5483871 6.4516129],0
b2,1,0.213731,1.545974,[ 9 12] ; [2 8],[ 7.4516129 13.5483871] ; [3.5483871 6.4516129],0
s5,1,0.23478,1.411667,[ 8 19] ; [ 2 13],[ 6.42857143 20.57142857] ; [ 3.57142857 11.42857143],0
a6,1,0.294234,1.100146,[14 14] ; [10  5],[15.62790698 12.37209302] ; [8.37209302 6.62790698],0
p4,1,0.396147,0.719991,[15 13] ; [6 9],[13.6744186 14.3255814] ; [7.3255814 7.6744186],0
s4,1,0.402298,0.701448,[ 3 25] ; [ 3 12],[ 3.90697674 24.09302326] ; [ 2.09302326 12.90697674],0
s3,1,0.482096,0.494118,[12 15] ; [ 5 10],[10.92857143 16.07142857] ; [6.07142857 8.92857143],0
d5,1,0.498543,0.458038,[23  5] ; [11  4],[22.13953488  5.86046512] ; [11.86046512  3.13953488],0
a8,1,0.507335,0.43956,[ 6 20] ; [ 2 12],[ 5.2 20.8] ; [ 2.8 11.2],0
d2,1,0.508332,0.4375,[15 13] ; [9 5],[16. 12.] ; [8. 6.],0
r2,1,0.640905,0.21756,[15 11] ; [7 7],[14.3 11.7] ; [7.7 6.3],0
d1,1,0.665956,0.186369,[13 15] ; [8 7],[13.6744186 14.3255814] ; [7.3255814 7.6744186],0
b5,1,0.665956,0.186369,[15 13] ; [7 8],[14.3255814 13.6744186] ; [7.6744186 7.3255814],0
p7,1,0.685795,0.163675,[13 15] ; [6 9],[12.37209302 15.62790698] ; [6.62790698 8.37209302],0
d4,1,0.698384,0.150159,[22  6] ; [11  4],[21.48837209  6.51162791] ; [11.51162791  3.48837209],0
n5,1,0.700338,0.148121,[17 11] ; [10  5],[17.58139535 10.41860465] ; [9.41860465 5.58139535],0
p5,1,0.736179,0.113514,[ 3 25] ; [ 2 12],[ 3.33333333 24.66666667] ; [ 1.66666667 12.33333333],0
n4,1,0.745903,0.105006,[20  8] ; [10  5],[19.53488372  8.46511628] ; [10.46511628  4.53488372],0
v3,1,0.74591,0.105,[ 6 21] ; [ 4 11],[ 6.42857143 20.57142857] ; [ 3.57142857 11.42857143],0
v1,1,0.810309,0.057613,[10 17] ; [ 5 10],[ 9.64285714 17.35714286] ; [5.35714286 9.64285714],0
a7,1,0.810529,0.057477,[16 12] ; [8 7],[15.62790698 12.37209302] ; [8.37209302 6.62790698],0
n1,1,0.844674,0.038384,[5 6] ; [4 4],[5.21052632 5.78947368] ; [3.78947368 4.21052632],0
p3,1,0.856366,0.032762,[12 16] ; [6 9],[11.72093023 16.27906977] ; [6.27906977 8.72093023],0
a2,1,0.912609,0.012045,[ 6 22] ; [ 3 12],[ 5.86046512 22.13953488] ; [ 3.13953488 11.86046512],0
