Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.002738,8.974012,[27 27] ; [22 65],[18.76595745 35.23404255] ; [30.23404255 56.76595745],0
r1,1,0.007177,7.228076,[44 10] ; [52 35],[36.76595745 17.23404255] ; [59.23404255 27.76595745],0
p11,1,0.00963,6.702175,[42 12] ; [49 38],[34.85106383 19.14893617] ; [56.14893617 30.85106383],0
a5,1,0.011106,6.448251,[39 15] ; [44 43],[31.78723404 22.21276596] ; [51.21276596 35.78723404],0
s8,1,0.023998,5.094746,[16 38] ; [12 74],[10.8 43.2] ; [17.2 68.8],0
a8,1,0.031072,4.648976,[ 8 42] ; [ 4 78],[ 4.54545455 45.45454545] ; [ 7.45454545 74.54545455],0
a3,1,0.031262,4.638496,[39 15] ; [47 40],[32.93617021 21.06382979] ; [53.06382979 33.93617021],0
r3,1,0.035374,4.427027,[52  2] ; [74 13],[48.25531915  5.74468085] ; [77.74468085  9.25531915],0
d4,1,0.040247,4.207441,[48  6] ; [65 22],[43.27659574 10.72340426] ; [69.72340426 17.27659574],0
a6,1,0.049396,3.86184,[37 17] ; [45 42],[31.40425532 22.59574468] ; [50.59574468 36.40425532],0
r4,1,0.057387,3.611348,[47  7] ; [64 23],[42.5106383 11.4893617] ; [68.4893617 18.5106383],0
a2,1,0.06339,3.4464,[10 44] ; [ 7 80],[ 6.5106383 47.4893617] ; [10.4893617 76.5106383],0
p3,1,0.073283,3.207922,[23 31] ; [24 62],[18.12857143 35.87142857] ; [28.87142857 57.12857143],0
d5,1,0.095734,2.775211,[45  9] ; [61 25],[40.88571429 13.11428571] ; [65.11428571 20.88571429],0
p6,1,0.10452,2.635178,[18 35] ; [18 66],[13.9270073 39.0729927] ; [22.0729927 61.9270073],0
d2,1,0.107186,2.595222,[24 30] ; [27 60],[19.53191489 34.46808511] ; [31.46808511 55.53191489],0
b3,1,0.109149,2.566496,[14 23] ; [ 9 33],[10.7721519 26.2278481] ; [12.2278481 29.7721519],0
b2,1,0.109149,2.566496,[14 23] ; [ 9 33],[10.7721519 26.2278481] ; [12.2278481 29.7721519],0
u3,1,0.134007,2.245464,[6 9] ; [25 15],[8.45454545 6.54545455] ; [22.54545455 17.45454545],0
n3,1,0.135397,2.229502,[10  2] ; [19 13],[7.90909091 4.09090909] ; [21.09090909 10.90909091],0
p1,1,0.13889,2.190217,[ 5 48] ; [ 3 84],[ 3.02857143 49.97142857] ; [ 4.97142857 82.02857143],0
s7,1,0.142842,2.147077,[15 37] ; [15 68],[11.55555556 40.44444444] ; [18.44444444 64.55555556],0
v3,1,0.185505,1.752962,[17 34] ; [19 64],[13.70149254 37.29850746] ; [22.29850746 60.70149254],0
r2,1,0.215129,1.536574,[47  5] ; [72 15],[44.51798561  7.48201439] ; [74.48201439 12.51798561],0
v1,1,0.264021,1.247548,[22 31] ; [28 59],[18.92857143 34.07142857] ; [31.07142857 55.92857143],0
s2,1,0.264564,1.244717,[ 5 48] ; [14 73],[ 7.19285714 45.80714286] ; [11.80714286 75.19285714],0
v2,1,0.287055,1.133382,[28 25] ; [37 48],[24.96376812 28.03623188] ; [40.03623188 44.96376812],0
d1,1,0.33049,0.946978,[30 24] ; [41 46],[27.19148936 26.80851064] ; [43.80851064 43.19148936],0
p9,1,0.34823,0.879896,[36 17] ; [51 34],[33.41304348 19.58695652] ; [53.58695652 31.41304348],0
s1,1,0.391437,0.734474,[ 1 53] ; [ 4 83],[ 1.91489362 52.08510638] ; [ 3.08510638 83.91489362],0
a1,1,0.391437,0.734474,[ 1 53] ; [ 4 83],[ 1.91489362 52.08510638] ; [ 3.08510638 83.91489362],0
s5,1,0.430545,0.621352,[ 8 43] ; [18 67],[ 9.75 41.25] ; [16.25 68.75],0
b4,1,0.435962,0.606889,[34 20] ; [49 38],[31.78723404 22.21276596] ; [51.21276596 35.78723404],0
p4,1,0.43861,0.599916,[23 31] ; [31 55],[20.82857143 33.17142857] ; [33.17142857 52.82857143],0
n6,1,0.549156,0.358831,[35 19] ; [52 35],[33.31914894 20.68085106] ; [53.68085106 33.31914894],0
p8,1,0.570671,0.321562,[20 34] ; [36 50],[21.6 32.4] ; [34.4 51.6],0
u1,1,0.611089,0.258593,[ 5 49] ; [ 6 81],[ 4.21276596 49.78723404] ; [ 6.78723404 80.21276596],0
p2,1,0.613876,0.25457,[38 16] ; [57 29],[36.64285714 17.35714286] ; [58.35714286 27.64285714],0
s6,1,0.697977,0.150585,[17 36] ; [30 55],[18.05072464 34.94927536] ; [28.94927536 56.05072464],0
d3,1,0.700462,0.147992,[36 18] ; [60 26],[37.02857143 16.97142857] ; [58.97142857 27.02857143],0
n1,1,0.702871,0.145503,[ 2 10] ; [ 7 25],[2.45454545 9.54545455] ; [ 6.54545455 25.45454545],0
b1,1,0.720458,0.128054,[24 30] ; [36 51],[22.9787234 31.0212766] ; [37.0212766 49.9787234],0
p10,1,0.749072,0.102312,[29 25] ; [48 37],[29.91366906 24.08633094] ; [47.08633094 37.91366906],0
v4,1,0.785872,0.073807,[48  6] ; [76 11],[47.4893617  6.5106383] ; [76.5106383 10.4893617],0
u2,1,0.825693,0.048501,[7 8] ; [20 20],[7.36363636 7.63636364] ; [19.63636364 20.36363636],0
n2,1,0.836027,0.04284,[7 5] ; [17 14],[6.69767442 5.30232558] ; [17.30232558 13.69767442],0
a7,1,0.841099,0.040195,[40 14] ; [65 21],[40.5 13.5] ; [64.5 21.5],0
p7,1,0.850235,0.035652,[26 28] ; [40 46],[25.45714286 28.54285714] ; [40.54285714 45.45714286],0
p12,1,0.85055,0.035501,[ 1 53] ; [ 2 84],[ 1.15714286 52.84285714] ; [ 1.84285714 84.15714286],0
p5,1,0.948878,0.004111,[ 3 51] ; [ 5 81],[ 3.08571429 50.91428571] ; [ 4.91428571 81.08571429],0
s4,1,0.955957,0.00305,[ 7 47] ; [11 76],[ 6.89361702 47.10638298] ; [11.10638298 75.89361702],0
b5,1,0.975621,0.000934,[34 20] ; [55 32],[34.08510638 19.91489362] ; [54.91489362 32.08510638],0
