Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,2.9e-05,17.468524,[32 43] ; [47 13],[43.88888889 31.11111111] ; [35.11111111 24.88888889],1
p6,1,0.000654,11.61572,[14 60] ; [29 34],[23.22627737 50.77372263] ; [19.77372263 43.22627737],1
p3,1,0.001414,10.187691,[23 53] ; [36 27],[32.25899281 43.74100719] ; [26.74100719 36.25899281],0
p4,1,0.036515,4.372904,[36 40] ; [41 22],[42.10071942 33.89928058] ; [34.89928058 28.10071942],0
p5,1,0.040444,4.199155,[ 2 74] ; [ 7 55],[ 4.95652174 71.04347826] ; [ 4.04347826 57.95652174],0
s8,1,0.042965,4.096761,[17 59] ; [24 39],[22.41726619 53.58273381] ; [18.58273381 44.41726619],0
v3,1,0.055259,3.674239,[19 52] ; [26 35],[24.20454545 46.79545455] ; [20.79545455 40.20454545],0
p12,1,0.06896,3.30761,[ 4 72] ; [ 9 54],[ 7.10791367 68.89208633] ; [ 5.89208633 57.10791367],0
n5,1,0.097903,2.73937,[44 32] ; [45 18],[48.6618705 27.3381295] ; [40.3381295 22.6618705],0
s4,1,0.118355,2.438956,[18 57] ; [ 8 52],[14.44444444 60.55555556] ; [11.55555556 48.44444444],0
a5,1,0.121264,2.400918,[46 30] ; [46 17],[50.30215827 25.69784173] ; [41.69784173 21.30215827],0
b3,1,0.123498,2.372392,[ 8 29] ; [12 19],[10.88235294 26.11764706] ; [ 9.11764706 21.88235294],0
b2,1,0.123498,2.372392,[ 8 29] ; [12 19],[10.88235294 26.11764706] ; [ 9.11764706 21.88235294],0
a3,1,0.135065,2.2333,[47 29] ; [31 32],[42.64748201 33.35251799] ; [35.35251799 27.64748201],0
a7,1,0.137679,2.203712,[55 20] ; [52 10],[58.57664234 16.42335766] ; [48.42335766 13.57664234],0
n3,1,0.180503,1.793478,[17  6] ; [5 5],[15.33333333  7.66666667] ; [6.66666667 3.33333333],0
n1,1,0.186449,1.745455,[ 7 15] ; [1 9],[ 5.5 16.5] ; [2.5 7.5],0
s5,1,0.193822,1.688324,[22 53] ; [24 36],[25.55555556 49.44444444] ; [20.44444444 39.55555556],0
u3,1,0.219337,1.508701,[18 10] ; [15 16],[15.66101695 12.33898305] ; [17.33898305 13.66101695],0
p11,1,0.282092,1.156984,[57 19] ; [52 11],[59.5971223 16.4028777] ; [49.4028777 13.5971223],0
s6,1,0.283856,1.148535,[54 22] ; [49 13],[56.72463768 19.27536232] ; [46.27536232 15.72463768],0
d4,1,0.31617,1.004726,[63 13] ; [56  7],[65.0647482 10.9352518] ; [53.9352518  9.0647482],0
a8,1,0.321854,0.981397,[ 6 67] ; [ 8 51],[ 7.74242424 65.25757576] ; [ 6.25757576 52.74242424],0
a4,1,0.323453,0.974935,[29 47] ; [19 44],[26.24460432 49.75539568] ; [21.75539568 41.24460432],0
s3,1,0.3397,0.911563,[61 14] ; [47 16],[58.69565217 16.30434783] ; [49.30434783 13.69565217],0
p2,1,0.394058,0.726382,[58 18] ; [51 11],[60.02898551 15.97101449] ; [48.97101449 13.02898551],0
n2,1,0.453508,0.56187,[18  4] ; [7 3],[17.1875  4.8125] ; [7.8125 2.1875],0
p10,1,0.461884,0.541325,[60 16] ; [52 10],[61.68115942 14.31884058] ; [50.31884058 11.68115942],0
d5,1,0.514773,0.424353,[56 19] ; [50 13],[57.60869565 17.39130435] ; [48.39130435 14.60869565],0
r3,1,0.519185,0.415513,[73  3] ; [59  4],[72.17266187  3.82733813] ; [59.82733813  3.17266187],0
n6,1,0.539658,0.376174,[58 18] ; [50 12],[59.47826087 16.52173913] ; [48.52173913 13.47826087],0
p9,1,0.5989,0.276659,[59 16] ; [51 11],[60.2189781 14.7810219] ; [49.7810219 12.2189781],0
