Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,100.63461,[140  27] ; [25 83],[100.2  66.8] ; [64.8 43.2],1
s6,1,0.0,43.619805,[145  17] ; [56 48],[122.41353383  39.58646617] ; [78.58646617 25.41353383],1
s7,1,0.0,29.739819,[121  41] ; [41 59],[100.16793893  61.83206107] ; [61.83206107 38.16793893],1
s8,1,0.0,27.902325,[113  53] ; [38 69],[91.81684982 74.18315018] ; [59.18315018 47.81684982],1
s5,1,0.004862,7.930031,[84 73] ; [38 68],[72.82889734 84.17110266] ; [49.17110266 56.82889734],0
d4,1,0.005848,7.596509,[145  20] ; [81 27],[136.59340659  28.40659341] ; [89.40659341 18.59340659],0
d2,1,0.007637,7.116706,[95 71] ; [44 64],[84.21167883 81.78832117] ; [54.78832117 53.21167883],0
n5,1,0.01656,5.742384,[144  23] ; [80 27],[136.52554745  30.47445255] ; [87.47445255 19.52554745],0
r3,1,0.016633,5.734725,[164   2] ; [101   7],[160.54744526   5.45255474] ; [104.45255474   3.54744526],0
n2,1,0.0245,5.058851,[22  3] ; [17 11],[18.39622642  6.60377358] ; [20.60377358  7.39622642],0
p12,1,0.025172,5.012011,[ 28 138] ; [ 8 99],[ 21.89010989 144.10989011] ; [14.10989011 92.89010989],0
s4,1,0.046297,3.970756,[ 42 123] ; [16 89],[ 35.44444444 129.55555556] ; [22.55555556 82.44444444],0
r1,1,0.049594,3.855134,[145  22] ; [84 24],[139.06545455  27.93454545] ; [89.93454545 18.06545455],0
d1,1,0.061477,3.497095,[110  57] ; [59 49],[102.62909091  64.37090909] ; [66.37090909 41.62909091],0
a4,1,0.066325,3.371707,[88 78] ; [45 63],[80.57664234 85.42335766] ; [52.42335766 55.57664234],0
d3,1,0.076986,3.127409,[126  40] ; [70 36],[119.61764706  46.38235294] ; [76.38235294 29.61764706],0
b1,1,0.078671,3.092149,[83 84] ; [42 66],[75.90909091 91.09090909] ; [49.09090909 58.90909091],0
a8,1,0.081543,3.033876,[ 30 127] ; [10 83],[ 25.12 131.88] ; [14.88 78.12],0
r2,1,0.090832,2.859568,[161   5] ; [99  8],[158.0952381   7.9047619] ; [101.9047619   5.0952381],0
a2,1,0.112903,2.513104,[ 50 117] ; [23 85],[ 44.33090909 122.66909091] ; [28.66909091 79.33090909],0
a3,1,0.131226,2.277945,[127  39] ; [73 34],[121.61172161  44.38827839] ; [78.38827839 28.61172161],0
n4,1,0.136264,2.219651,[143  24] ; [85 23],[138.45818182  28.54181818] ; [89.54181818 18.45818182],0
v4,1,0.143768,2.137161,[158   9] ; [106   2],[160.32   6.68] ; [103.68   4.32],0
n1,1,0.145212,2.121835,[12 13] ; [ 8 20],[ 9.43396226 15.56603774] ; [10.56603774 17.43396226],0
p5,1,0.148103,2.091681,[ 40 127] ; [18 90],[ 35.22181818 131.77818182] ; [22.77818182 85.22181818],0
u4,1,0.170289,1.880398,[  6 161] ; [  1 107],[  4.25090909 162.74909091] ; [  2.74909091 105.25090909],0
b5,1,0.196138,1.670903,[92 75] ; [68 40],[97.16363636 69.83636364] ; [62.83636364 45.16363636],0
r4,1,0.216526,1.527249,[158   9] ; [98 10],[155.46181818  11.53818182] ; [100.53818182   7.46181818],0
n3,1,0.273216,1.200529,[16  9] ; [21  6],[17.78846154  7.21153846] ; [19.21153846  7.78846154],0
b3,1,0.293707,1.10255,[53 56] ; [28 41],[49.6011236 59.3988764] ; [31.3988764 37.6011236],0
b2,1,0.293707,1.10255,[53 56] ; [28 41],[49.6011236 59.3988764] ; [31.3988764 37.6011236],0
u1,1,0.340182,0.909745,[ 39 128] ; [20 88],[ 35.82909091 131.17090909] ; [23.17090909 84.82909091],0
a5,1,0.379243,0.773153,[127  40] ; [77 31],[123.88363636  43.11636364] ; [80.11636364 27.88363636],0
p3,1,0.408567,0.682968,[117  49] ; [71 37],[113.89781022  52.10218978] ; [74.10218978 33.89781022],0
a6,1,0.433418,0.613647,[110  55] ; [67 41],[106.97802198  58.02197802] ; [70.02197802 37.97802198],0
a1,1,0.455395,0.557189,[ 15 152] ; [  7 101],[ 13.36 153.64] ; [ 8.64 99.36],0
u3,1,0.471091,0.519415,[25 15] ; [19 16],[23.46666667 16.53333333] ; [20.53333333 14.46666667],0
p11,1,0.484479,0.488765,[140  27] ; [87 21],[137.85090909  29.14909091] ; [89.14909091 18.85090909],0
p10,1,0.529669,0.395027,[147  19] ; [92 15],[145.32600733  20.67399267] ; [93.67399267 13.32600733],0
v3,1,0.550677,0.356105,[70 91] ; [43 65],[67.63197026 93.36802974] ; [45.36802974 62.63197026],0
b4,1,0.588072,0.293365,[95 72] ; [65 43],[97.16363636 69.83636364] ; [62.83636364 45.16363636],0
a7,1,0.591429,0.288119,[116  50] ; [78 29],[117.96336996  48.03663004] ; [76.03663004 30.96336996],0
p9,1,0.610428,0.259552,[150  17] ; [94 13],[148.71532847  18.28467153] ; [95.28467153 11.71532847],0
p4,1,0.628715,0.233807,[139  27] ; [88 20],[137.52554745  28.47445255] ; [89.47445255 18.52554745],0
p1,1,0.663273,0.189572,[ 23 143] ; [13 95],[ 21.81021898 144.18978102] ; [14.18978102 93.81021898],0
v1,1,0.673217,0.177862,[105  60] ; [66 42],[103.35164835  61.64835165] ; [67.64835165 40.35164835],0
n6,1,0.71898,0.129472,[148  16] ; [96 12],[147.11764706  16.88235294] ; [96.88235294 11.11764706],0
p2,1,0.73912,0.110902,[152  15] ; [97 11],[151.21090909  15.78909091] ; [97.78909091 10.21090909],0
u2,1,0.802062,0.06284,[24 16] ; [20 15],[23.46666667 16.53333333] ; [20.53333333 14.46666667],0
d5,1,0.830221,0.045975,[134  31] ; [88 19],[134.66911765  30.33088235] ; [87.33088235 19.66911765],0
v2,1,0.847178,0.037141,[97 66] ; [63 45],[96.23616236 66.76383764] ; [63.76383764 44.23616236],0
