Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,67.98667,[39 65] ; [259  64],[72.58079625 31.41920375] ; [225.41920375  97.58079625],1
d3,1,0.0,55.912911,[46 58] ; [265  59],[75.57009346 28.42990654] ; [235.42990654  88.57009346],1
u1,1,3e-06,22.10477,[ 5 99] ; [ 86 239],[22.06060606 81.93939394] ; [ 68.93939394 256.06060606],1
a2,1,3e-06,21.677224,[ 9 95] ; [103 222],[27.15151515 76.84848485] ; [ 84.84848485 240.15151515],1
r1,1,0.000929,10.963137,[77 27] ; [283  40],[87.68149883 16.31850117] ; [272.31850117  50.68149883],1
b5,1,0.001242,10.427428,[48 56] ; [208 117],[62.06060606 41.93939394] ; [193.93939394 131.06060606],0
v4,1,0.004934,7.903517,[94  9] ; [313   8],[98.87028302  4.12971698] ; [308.12971698  12.87028302],0
d1,1,0.019411,5.464094,[58 46] ; [222 103],[67.87878788 36.12121212] ; [212.12121212 112.87878788],0
b1,1,0.021325,5.300006,[43 61] ; [ 95 230],[33.45454545 70.54545455] ; [104.54545455 220.45454545],0
r4,1,0.03452,4.46875,[91 13] ; [305  20],[96.  8.] ; [300.  25.],0
p12,1,0.04667,3.957229,[ 6 97] ; [ 42 283],[11.55140187 91.44859813] ; [ 36.44859813 288.55140187],0
u2,1,0.049067,3.87305,[ 6 12] ; [46 32],[9.75 8.25] ; [42.25 35.75],0
n4,1,0.087523,2.919359,[89 14] ; [256  69],[83.02570093 19.97429907] ; [261.97429907  63.02570093],0
r2,1,0.088975,2.892821,[94  7] ; [311  10],[96.93127962  4.06872038] ; [308.06872038  12.93127962],0
p10,1,0.112462,2.519277,[91 12] ; [302  22],[94.79859485  8.20140515] ; [298.20140515  25.79859485],0
s6,1,0.120976,2.404645,[66 36] ; [232  87],[72.19952494 29.80047506] ; [225.80047506  93.19952494],0
v1,1,0.127873,2.318135,[74 27] ; [207 111],[67.73508353 33.26491647] ; [213.26491647 104.73508353],0
p1,1,0.128072,2.315718,[ 5 99] ; [ 31 293],[ 8.74766355 95.25233645] ; [ 27.25233645 296.74766355],0
b4,1,0.131224,2.277966,[54 50] ; [196 129],[60.60606061 43.39393939] ; [189.39393939 135.60606061],0
b2,1,0.141652,2.159921,[33 38] ; [ 72 125],[27.81716418 43.18283582] ; [ 77.18283582 119.81716418],0
b3,1,0.141652,2.159921,[33 38] ; [ 72 125],[27.81716418 43.18283582] ; [ 77.18283582 119.81716418],0
a3,1,0.150055,2.071695,[86 18] ; [246  78],[80.6728972 23.3271028] ; [251.3271028  72.6728972],0
u4,1,0.153125,2.040836,[ 5 99] ; [  7 318],[  2.90909091 101.09090909] ; [  9.09090909 315.90909091],0
r3,1,0.155879,2.013761,[100   4] ; [318   5],[101.80796253   2.19203747] ; [316.19203747   6.80796253],0
a5,1,0.214267,1.542361,[79 25] ; [265  60],[83.39393939 20.60606061] ; [260.60606061  64.39393939],0
n3,1,0.270679,1.213305,[19  3] ; [45 15],[17.17073171  4.82926829] ; [46.82926829 13.17073171],0
a8,1,0.2834,1.150711,[12 88] ; [ 47 238],[15.32467532 84.67532468] ; [ 43.67532468 241.32467532],0
n5,1,0.345645,0.889381,[85 18] ; [251  70],[81.62264151 21.37735849] ; [254.37735849  66.62264151],0
n1,1,0.351666,0.867438,[ 9 13] ; [18 42],[ 7.24390244 14.75609756] ; [19.75609756 40.24390244],0
s3,1,0.368609,0.808348,[55 48] ; [187 133],[58.92671395 44.07328605] ; [183.07328605 136.92671395],0
p4,1,0.372237,0.796182,[62 40] ; [212 111],[65.76 36.24] ; [208.24 114.76],0
s5,1,0.395774,0.72113,[41 57] ; [116 197],[37.43552311 60.56447689] ; [119.56447689 193.43552311],0
p6,1,0.402275,0.701516,[38 62] ; [138 185],[41.60756501 58.39243499] ; [134.39243499 188.60756501],0
u3,1,0.402663,0.700358,[9 9] ; [48 31],[10.57731959  7.42268041] ; [46.42268041 32.57731959],0
s1,1,0.432336,0.616539,[  1 102] ; [  7 314],[  1.94339623 101.05660377] ; [  6.05660377 314.94339623],0
d2,1,0.486261,0.48479,[58 46] ; [168 156],[54.91588785 49.08411215] ; [171.08411215 152.91588785],0
p7,1,0.54188,0.372066,[74 28] ; [222  98],[71.5450237 30.4549763] ; [224.4549763  95.5450237],0
n6,1,0.58216,0.302756,[89 14] ; [283  37],[90.58156028 12.41843972] ; [281.41843972  38.58156028],0
p2,1,0.609497,0.260908,[88 15] ; [284  41],[89.52336449 13.47663551] ; [282.47663551  42.52336449],0
n2,1,0.617535,0.249348,[18  4] ; [46 14],[17.17073171  4.82926829] ; [46.82926829 13.17073171],0
