Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,93.183082,[333  28] ; [ 9 20],[316.56923077  44.43076923] ; [25.43076923  3.56923077],1
v4,1,0.0,70.856106,[349  11] ; [17 12],[338.71465296  21.28534704] ; [27.28534704  1.71465296],1
r1,1,0.0,30.889754,[287  72] ; [10 19],[274.80154639  84.19845361] ; [22.19845361  6.80154639],1
r3,1,0.000311,13.002734,[343  17] ; [22  6],[338.65979381  21.34020619] ; [26.34020619  1.65979381],1
s3,1,0.001127,10.607089,[189 165] ; [ 6 22],[180.70680628 173.29319372] ; [14.29319372 13.70680628],0
p7,1,0.005181,7.81525,[178 170] ; [ 7 22],[170.76923077 177.23076923] ; [14.23076923 14.76923077],0
a4,1,0.006657,7.363261,[154 204] ; [ 5 24],[147.08527132 210.91472868] ; [11.91472868 17.08527132],0
a6,1,0.00724,7.21246,[239 122] ; [12 17],[232.33589744 128.66410256] ; [18.66410256 10.33589744],0
a5,1,0.007712,7.099084,[249 112] ; [13 16],[242.51794872 118.48205128] ; [19.48205128  9.51794872],0
d5,1,0.008894,6.843986,[277  83] ; [16 13],[271.15681234  88.84318766] ; [21.84318766  7.15681234],0
d1,1,0.012355,6.259143,[199 162] ; [ 9 20],[192.53333333 168.46666667] ; [15.46666667 13.53333333],0
v1,1,0.016601,5.738049,[167 187] ; [ 7 22],[160.82506527 193.17493473] ; [13.17493473 15.82506527],0
u3,1,0.017552,5.640285,[62 56] ; [ 3 12],[57.66917293 60.33082707] ; [7.33082707 7.66917293],0
s2,1,0.017884,5.607461,[172 185] ; [ 7 21],[165.98181818 191.01818182] ; [13.01818182 14.98181818],0
a2,1,0.019241,5.47944,[ 78 283] ; [ 1 28],[ 73.12564103 287.87435897] ; [ 5.87435897 23.12564103],0
b4,1,0.022188,5.230998,[208 153] ; [23  6],[213.82307692 147.17692308] ; [17.17692308 11.82307692],0
a7,1,0.022328,5.220062,[258 101] ; [15 14],[252.59536082 106.40463918] ; [20.40463918  8.59536082],0
s6,1,0.034011,4.494137,[228 125] ; [13 16],[222.70418848 130.29581152] ; [18.29581152 10.70418848],0
a3,1,0.036443,4.376269,[242 117] ; [14 15],[236.86597938 122.13402062] ; [19.13402062  9.86597938],0
s7,1,0.042123,4.130245,[148 203] ; [ 6 21],[143. 208.] ; [11. 16.],0
p10,1,0.054456,3.698653,[273  82] ; [17 11],[268.79895561  86.20104439] ; [21.20104439  6.79895561],0
s5,1,0.058932,3.567178,[106 243] ; [ 4 25],[101.56084656 247.43915344] ; [ 8.43915344 20.56084656],0
d4,1,0.059666,3.546653,[289  71] ; [19 10],[285.03856041  74.96143959] ; [22.96143959  6.03856041],0
p6,1,0.062962,3.457596,[ 95 262] ; [ 3 25],[ 90.87272727 266.12727273] ; [ 7.12727273 20.87272727],0
n2,1,0.097661,2.743324,[77 25] ; [7 6],[74.50434783 27.49565217] ; [9.49565217 3.50434783],0
p2,1,0.103544,2.650086,[283  77] ; [19 10],[279.48586118  80.51413882] ; [22.51413882  6.48586118],0
n1,1,0.113774,2.501002,[38 63] ; [ 2 11],[35.43859649 65.56140351] ; [4.56140351 8.43859649],0
v3,1,0.125615,2.345869,[121 228] ; [ 6 23],[117.25661376 231.74338624] ; [ 9.74338624 19.25661376],0
b1,1,0.134004,2.245492,[113 248] ; [13 16],[116.63076923 244.36923077] ; [ 9.36923077 19.63076923],0
n4,1,0.138695,2.192379,[268  91] ; [18 11],[264.62371134  94.37628866] ; [21.37628866  7.62371134],0
d3,1,0.16542,1.923968,[244 116] ; [16 13],[240.61696658 119.38303342] ; [19.38303342  9.61696658],0
p5,1,0.222294,1.489498,[ 18 341] ; [ 3 26],[ 19.43041237 339.56958763] ; [ 1.56958763 27.43041237],0
d2,1,0.227103,1.458915,[165 193] ; [10 19],[161.88630491 196.11369509] ; [13.11369509 15.88630491],0
n3,1,0.229717,1.442615,[71 30] ; [7 6],[69.10526316 31.89473684] ; [8.89473684 4.10526316],0
p9,1,0.240216,1.379323,[282  71] ; [19  8],[279.61315789  73.38684211] ; [21.38684211  5.61315789],0
p1,1,0.257791,1.280581,[ 19 340] ; [ 3 26],[ 20.3556701 338.6443299] ; [ 1.6443299 27.3556701],0
u1,1,0.304864,1.052795,[ 49 312] ; [ 2 27],[ 47.20769231 313.79230769] ; [ 3.79230769 25.20769231],0
s4,1,0.309709,1.031915,[ 63 292] ; [ 3 26],[ 61.015625 293.984375] ; [ 4.984375 24.015625],0
u2,1,0.312118,1.021691,[54 63] ; [9 6],[55.84090909 61.15909091] ; [7.15909091 7.84090909],0
v2,1,0.318717,0.994202,[175 168] ; [12 17],[172.42204301 170.57795699] ; [14.57795699 14.42204301],0
p8,1,0.391199,0.735213,[138 215] ; [ 9 20],[135.84031414 217.15968586] ; [11.15968586 17.84031414],0
b2,1,0.597331,0.27904,[ 73 131] ; [ 5 12],[ 72. 132.] ; [ 6. 11.],0
b3,1,0.597331,0.27904,[ 73 131] ; [ 5 12],[ 72. 132.] ; [ 6. 11.],0
p12,1,0.603932,0.269107,[ 17 342] ; [ 2 27],[ 17.57989691 341.42010309] ; [ 1.42010309 27.57989691],0
n5,1,0.7601,0.093239,[263  96] ; [22  7],[263.69845361  95.30154639] ; [21.30154639  7.69845361],0
s8,1,0.760481,0.092933,[134 225] ; [10 19],[133.2371134 225.7628866] ; [10.7628866 18.2371134],0
a8,1,0.765732,0.088781,[ 46 286] ; [ 4 21],[ 46.49859944 285.50140056] ; [ 3.50140056 21.49859944],0
p4,1,0.76625,0.088378,[133 224] ; [10 19],[132.25647668 224.74352332] ; [10.74352332 18.25647668],0
a1,1,0.904196,0.014487,[ 11 350] ; [ 1 28],[ 11.10769231 349.89230769] ; [ 0.89230769 28.10769231],0
s1,1,0.921482,0.009716,[ 11 342] ; [ 1 28],[ 11.08900524 341.91099476] ; [ 0.91099476 28.08900524],0
b5,1,0.930638,0.007576,[227 134] ; [18 11],[226.78205128 134.21794872] ; [18.21794872 10.78205128],0
p11,1,0.969429,0.001469,[275  86] ; [22  7],[274.91538462  86.08461538] ; [22.08461538  6.91538462],0
