Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,4e-06,21.307573,[91  7] ; [48 26],[79.19767442 18.80232558] ; [59.80232558 14.19767442],1
s6,1,0.264022,1.247544,[86 10] ; [62 12],[83.57647059 12.42352941] ; [64.42352941  9.57647059],0
a6,1,0.284493,1.145501,[61 36] ; [53 22],[64.29069767 32.70930233] ; [49.70930233 25.29069767],0
s3,1,0.339379,0.912777,[69 29] ; [47 27],[66.09302326 31.90697674] ; [49.90697674 24.09302326],0
d5,1,0.373245,0.792831,[86 11] ; [63 12],[84.02906977 12.97093023] ; [64.97093023 10.02906977],0
d2,1,0.385417,0.753353,[51 47] ; [44 31],[53.8150289 44.1849711] ; [41.1849711 33.8150289],0
a3,1,0.418726,0.653887,[81 16] ; [59 16],[78.95348837 18.04651163] ; [61.04651163 13.95348837],0
r1,1,0.442957,0.588609,[82 16] ; [65  9],[83.75581395 14.24418605] ; [63.24418605 10.75581395],0
n4,1,0.505277,0.443835,[82 16] ; [59 15],[80.3372093 17.6627907] ; [60.6627907 13.3372093],0
n5,1,0.505277,0.443835,[82 16] ; [59 15],[80.3372093 17.6627907] ; [60.6627907 13.3372093],0
d3,1,0.521405,0.411113,[76 22] ; [55 20],[74.20809249 23.79190751] ; [56.79190751 18.20809249],0
p2,1,0.54768,0.361489,[89  9] ; [66  9],[87.80346821 10.19653179] ; [67.19653179  7.80346821],0
n6,1,0.568488,0.32522,[89  8] ; [66  8],[87.92397661  9.07602339] ; [67.07602339  6.92397661],0
a5,1,0.612182,0.257009,[85 13] ; [63 12],[83.83815029 14.16184971] ; [64.16184971 10.83815029],0
u2,1,0.619304,0.246847,[11  6] ; [9 7],[10.3030303  6.6969697] ; [9.6969697 6.3030303],0
v3,1,0.639824,0.218972,[45 52] ; [37 37],[46.51461988 50.48538012] ; [35.48538012 38.51461988],0
a2,1,0.654154,0.200703,[27 71] ; [23 52],[28.32369942 69.67630058] ; [21.67630058 53.32369942],0
a4,1,0.655753,0.198724,[53 45] ; [38 37],[51.54913295 46.45086705] ; [39.45086705 35.54913295],0
d4,1,0.669826,0.181806,[86 11] ; [68  7],[86.84883721 10.15116279] ; [67.15116279  7.84883721],0
u4,1,0.723892,0.124794,[ 2 96] ; [ 1 74],[ 1.69942197 96.30057803] ; [ 1.30057803 73.69942197],0
v2,1,0.724009,0.124684,[61 37] ; [48 26],[62.10465116 35.89534884] ; [46.89534884 27.10465116],0
n1,1,0.768398,0.086713,[12  8] ; [6 5],[11.61290323  8.38709677] ; [6.38709677 4.61290323],0
b4,1,0.794852,0.067608,[62 36] ; [46 29],[61.17919075 36.82080925] ; [46.82080925 28.17919075],0
p11,1,0.822525,0.05031,[81 17] ; [61 14],[80.43930636 17.56069364] ; [61.56069364 13.43930636],0
n2,1,0.934715,0.00671,[18  2] ; [10  1],[18.06451613  1.93548387] ; [9.93548387 1.06451613],0
a8,1,0.937308,0.006186,[11 82] ; [ 8 62],[10.8404908 82.1595092] ; [ 8.1595092 61.8404908],0
r4,1,0.945876,0.004609,[93  5] ; [71  4],[92.9017341  5.0982659] ; [71.0982659  3.9017341],0
b1,1,0.946927,0.004431,[41 57] ; [31 44],[40.78612717 57.21387283] ; [31.21387283 43.78612717],0
d1,1,0.970521,0.001366,[69 29] ; [53 22],[69.10982659 28.89017341] ; [52.89017341 22.10982659],0
r2,1,0.978457,0.000729,[94  4] ; [72  3],[94.03468208  3.96531792] ; [71.96531792  3.03468208],0
u1,1,0.983986,0.000403,[26 72] ; [20 55],[26.05780347 71.94219653] ; [19.94219653 55.05780347],0
