Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,1e-06,23.395328,[39 20] ; [18 56],[25.28571429 33.71428571] ; [31.71428571 42.28571429],1
p1,1,0.017955,5.6005,[ 8 50] ; [ 2 71],[ 4.42748092 53.57251908] ; [ 5.57251908 67.42748092],0
u2,1,0.02007,5.405807,[14  4] ; [15 19],[10.03846154  7.96153846] ; [18.96153846 15.03846154],0
b3,1,0.024869,5.032954,[16 19] ; [ 5 22],[11.85483871 23.14516129] ; [ 9.14516129 17.85483871],0
b2,1,0.024869,5.032954,[16 19] ; [ 5 22],[11.85483871 23.14516129] ; [ 9.14516129 17.85483871],0
v1,1,0.025793,4.969817,[34 25] ; [27 44],[27.68461538 31.31538462] ; [33.31538462 37.68461538],0
d2,1,0.038085,4.301216,[27 32] ; [21 53],[21.29323308 37.70676692] ; [26.70676692 47.29323308],0
s4,1,0.063129,3.453205,[25 34] ; [20 54],[19.96240602 39.03759398] ; [25.03759398 48.96240602],0
p10,1,0.068378,3.321528,[48 10] ; [51 23],[43.5 14.5] ; [55.5 18.5],0
a3,1,0.078239,3.101115,[40 19] ; [39 35],[35.04511278 23.95488722] ; [43.95488722 30.04511278],0
a2,1,0.079718,3.070649,[14 45] ; [ 9 65],[10.20300752 48.79699248] ; [12.79699248 61.20300752],0
b1,1,0.096453,2.763235,[24 35] ; [20 54],[19.51879699 39.48120301] ; [24.48120301 49.51879699],0
s2,1,0.096946,2.755079,[41 18] ; [41 33],[36.37593985 22.62406015] ; [45.62406015 28.37593985],0
s3,1,0.114572,2.490001,[43 16] ; [43 29],[38.73282443 20.26717557] ; [47.26717557 24.73282443],0
p9,1,0.14324,2.142799,[49  8] ; [56 18],[45.6870229 11.3129771] ; [59.3129771 14.6870229],0
p7,1,0.153274,2.03936,[37 19] ; [38 33],[33.07086614 22.92913386] ; [41.92913386 29.07086614],0
a7,1,0.191968,1.70245,[48 11] ; [53 21],[44.80451128 14.19548872] ; [56.19548872 17.80451128],0
p4,1,0.193871,1.68795,[33 26] ; [33 41],[29.27819549 29.72180451] ; [36.72180451 37.27819549],0
p6,1,0.204053,1.613124,[19 38] ; [17 56],[15.78461538 41.21538462] ; [20.21538462 52.78461538],0
u3,1,0.245399,1.349308,[14  5] ; [19 14],[12.05769231  6.94230769] ; [20.94230769 12.05769231],0
n1,1,0.258559,1.276458,[ 9 14] ; [ 6 19],[ 7.1875 15.8125] ; [ 7.8125 17.1875],0
s5,1,0.261803,1.259199,[27 29] ; [28 45],[23.87596899 32.12403101] ; [31.12403101 41.87596899],0
a1,1,0.263713,1.24916,[ 1 58] ; [ 4 70],[ 2.21804511 56.78195489] ; [ 2.78195489 71.21804511],0
u1,1,0.308816,1.035731,[ 8 51] ; [ 6 68],[ 6.21052632 52.78947368] ; [ 7.78947368 66.21052632],0
b4,1,0.34623,0.887227,[39 20] ; [43 31],[36.37593985 22.62406015] ; [45.62406015 28.37593985],0
n5,1,0.389721,0.739811,[23 35] ; [24 50],[20.65151515 37.34848485] ; [26.34848485 47.65151515],0
v3,1,0.412645,0.671167,[19 36] ; [20 52],[16.88976378 38.11023622] ; [22.11023622 49.88976378],0
