Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.000208,13.760158,[39 10] ; [15 22],[30.76744186 18.23255814] ; [23.23255814 13.76744186],1
a4,1,0.000572,11.864508,[24 25] ; [ 5 32],[16.52325581 32.47674419] ; [12.47674419 24.52325581],1
d1,1,0.000666,11.582183,[30 19] ; [ 9 28],[22.22093023 26.77906977] ; [16.77906977 20.22093023],1
d2,1,0.004045,8.2636,[24 25] ; [ 7 30],[17.6627907 31.3372093] ; [13.3372093 23.6627907],0
d5,1,0.01183,6.336125,[42  7] ; [23 14],[37.03488372 11.96511628] ; [27.96511628  9.03488372],0
p5,1,0.038312,4.29111,[ 4 45] ; [ 9 28],[ 7.40697674 41.59302326] ; [ 5.59302326 31.40697674],0
s5,1,0.055551,3.665455,[18 27] ; [ 7 28],[14.0625 30.9375] ; [10.9375 24.0625],0
d4,1,0.080043,3.064026,[41  8] ; [25 12],[37.60465116 11.39534884] ; [28.39534884  8.60465116],0
a6,1,0.086815,2.93246,[29 20] ; [15 22],[25.06976744 23.93023256] ; [18.93023256 18.06976744],0
p11,1,0.126596,2.333752,[39 10] ; [24 13],[35.89534884 13.10465116] ; [27.10465116  9.89534884],0
n3,1,0.141326,2.163462,[6 7] ; [9 3],[7.8 5.2] ; [7.2 4.8],0
p3,1,0.162776,1.948246,[30 17] ; [18 19],[26.85714286 20.14285714] ; [21.14285714 15.85714286],0
s2,1,0.201697,1.630046,[28 21] ; [16 21],[25.06976744 23.93023256] ; [18.93023256 18.06976744],0
p6,1,0.203581,1.6165,[19 27] ; [10 26],[16.26829268 29.73170732] ; [12.73170732 23.26829268],0
n6,1,0.216869,1.524969,[40  9] ; [26 11],[37.60465116 11.39534884] ; [28.39534884  8.60465116],0
u1,1,0.283983,1.147932,[ 4 45] ; [ 1 36],[ 2.84883721 46.15116279] ; [ 2.15116279 34.84883721],0
a1,1,0.283983,1.147932,[ 4 45] ; [ 1 36],[ 2.84883721 46.15116279] ; [ 2.15116279 34.84883721],0
s8,1,0.289058,1.124005,[20 29] ; [11 26],[17.6627907 31.3372093] ; [13.3372093 23.6627907],0
