Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,34.959593,[148  11] ; [4 7],[142.16470588  16.83529412] ; [9.83529412 1.16470588],1
r2,1,0.0008,11.240736,[152   6] ; [8 3],[149.58579882   8.41420118] ; [10.41420118  0.58579882],1
p9,1,0.001055,10.727978,[139  17] ; [6 5],[135.4491018  20.5508982] ; [9.5508982 1.4491018],0
n2,1,0.002001,9.548611,[35  5] ; [1 3],[32.72727273  7.27272727] ; [3.27272727 0.72727273],0
p7,1,0.002471,9.162243,[109  44] ; [3 8],[104.48780488  48.51219512] ; [7.51219512 3.48780488],0
s2,1,0.005225,7.799872,[109  50] ; [3 8],[104.75294118  54.24705882] ; [7.24705882 3.75294118],0
r3,1,0.007058,7.258027,[149   9] ; [8 3],[146.78106509  11.21893491] ; [10.21893491  0.78106509],0
s6,1,0.013565,6.093953,[137  19] ; [6 4],[134.38554217  21.61445783] ; [8.61445783 1.38554217],0
v1,1,0.019827,5.427078,[85 71] ; [2 9],[81.26946108 74.73053892] ; [5.73053892 5.26946108],0
d2,1,0.04305,4.093429,[80 79] ; [9 2],[83.24117647 75.75882353] ; [5.75882353 5.24117647],0
s8,1,0.045179,4.01195,[78 80] ; [2 9],[74.79289941 83.20710059] ; [5.20710059 5.79289941],0
p2,1,0.0461,3.977927,[136  22] ; [7 4],[133.69230769  24.30769231] ; [9.30769231 1.69230769],0
p10,1,0.04755,3.925815,[135  22] ; [7 4],[132.70238095  24.29761905] ; [9.29761905 1.70238095],0
n6,1,0.04755,3.925815,[135  22] ; [7 4],[132.70238095  24.29761905] ; [9.29761905 1.70238095],0
b5,1,0.077796,3.110349,[87 72] ; [3 8],[84.17647059 74.82352941] ; [5.82352941 5.17647059],0
b1,1,0.080801,3.048722,[ 59 100] ; [7 4],[61.72941176 97.27058824] ; [4.27058824 6.72941176],0
p4,1,0.115573,2.476309,[95 62] ; [4 7],[92.51785714 64.48214286] ; [6.48214286 4.51785714],0
n3,1,0.164958,1.928178,[28 11] ; [1 2],[26.92857143 12.07142857] ; [2.07142857 0.92857143],0
a4,1,0.174002,1.84812,[77 82] ; [3 8],[74.82352941 84.17647059] ; [5.17647059 5.82352941],0
p6,1,0.187577,1.736546,[75 82] ; [3 8],[72.89285714 84.10714286] ; [5.10714286 5.89285714],0
p8,1,0.205652,1.601777,[79 77] ; [3 7],[77.06024096 78.93975904] ; [4.93975904 5.06024096],0
p1,1,0.21806,1.517095,[ 12 146] ; [2 9],[ 13.0887574 144.9112426] ; [ 0.9112426 10.0887574],0
p3,1,0.245554,1.348424,[86 72] ; [4 7],[84.14201183 73.85798817] ; [5.85798817 5.14201183],0
s7,1,0.257998,1.27947,[88 63] ; [4 6],[86.28571429 64.71428571] ; [5.71428571 4.28571429],0
p11,1,0.326248,0.963733,[122  37] ; [7 4],[120.65294118  38.34705882] ; [8.34705882 2.65294118],0
u3,1,0.329114,0.952381,[26 16] ; [1 2],[25.2 16.8] ; [1.8 1.2],0
s4,1,0.371766,0.797753,[ 48 107] ; [2 9],[ 46.68674699 108.31325301] ; [3.31325301 7.68674699],0
b4,1,0.439151,0.5985,[97 62] ; [8 3],[98.20588235 60.79411765] ; [6.79411765 4.20588235],0
a1,1,0.47762,0.504292,[  7 152] ; [ 1 10],[  7.48235294 151.51764706] ; [ 0.51764706 10.48235294],0
n4,1,0.489486,0.477656,[115  42] ; [7 4],[114.01190476  42.98809524] ; [7.98809524 3.01190476],0
n5,1,0.489486,0.477656,[115  42] ; [7 4],[114.01190476  42.98809524] ; [7.98809524 3.01190476],0
s3,1,0.493728,0.468391,[103  56] ; [6 5],[101.94705882  57.05294118] ; [7.05294118 3.94705882],0
r1,1,0.586444,0.295931,[125  32] ; [8 3],[124.29166667  32.70833333] ; [8.70833333 2.29166667],0
p5,1,0.598607,0.277102,[ 20 138] ; [2 9],[ 20.56804734 137.43195266] ; [1.43195266 9.56804734],0
d4,1,0.694034,0.154753,[138  21] ; [10  1],[138.42352941  20.57647059] ; [9.57647059 1.42352941],0
v2,1,0.740806,0.109419,[63 93] ; [5 6],[63.52095808 92.47904192] ; [4.47904192 6.52095808],0
a6,1,0.767968,0.087045,[94 65] ; [7 4],[94.46470588 64.53529412] ; [6.53529412 4.46470588],0
d1,1,0.799066,0.064799,[95 64] ; [7 4],[95.4 63.6] ; [6.6 4.4],0
d3,1,0.8028,0.062363,[107  52] ; [7 4],[106.62352941  52.37647059] ; [7.37647059 3.62352941],0
a8,1,0.824111,0.0494,[ 23 124] ; [2 9],[ 23.25949367 123.74050633] ; [1.74050633 9.25949367],0
a5,1,0.838276,0.041656,[120  39] ; [8 3],[119.71764706  39.28235294] ; [8.28235294 2.71764706],0
n1,1,0.848145,0.036667,[22 18] ; [2 2],[21.81818182 18.18181818] ; [2.18181818 1.81818182],0
a3,1,0.922958,0.009353,[117  41] ; [8 3],[116.86390533  41.13609467] ; [8.13609467 2.86390533],0
a7,1,0.938821,0.005891,[103  56] ; [7 4],[102.88235294  56.11764706] ; [7.11764706 3.88235294],0
b2,1,0.980515,0.000596,[40 61] ; [4 6],[40.03603604 60.96396396] ; [3.96396396 6.03603604],0
b3,1,0.980515,0.000596,[40 61] ; [4 6],[40.03603604 60.96396396] ; [3.96396396 6.03603604],0
d5,1,0.996211,2.3e-05,[130  29] ; [9 2],[130.00588235  28.99411765] ; [8.99411765 2.00588235],0
