Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,129.572725,[441  47] ; [38 54],[403.02068966  84.97931034] ; [75.97931034 16.02068966],1
s4,1,0.000109,14.978859,[ 71 409] ; [29 63],[ 83.91608392 396.08391608] ; [16.08391608 75.91608392],1
s7,1,0.000116,14.856283,[271 195] ; [32 57],[254.41081081 211.58918919] ; [48.58918919 40.41081081],1
s8,1,0.000827,11.180543,[252 232] ; [30 61],[237.37043478 246.62956522] ; [44.62956522 46.37043478],1
v3,1,0.001016,10.799076,[214 262] ; [23 65],[200.0212766 275.9787234] ; [36.9787234 51.0212766],0
p6,1,0.00106,10.719039,[209 274] ; [23 69],[194.88 288.12] ; [37.12 54.88],0
r1,1,0.001501,10.077807,[420  68] ; [67 25],[409.75172414  78.24827586] ; [77.24827586 14.75172414],0
p4,1,0.001711,9.836156,[326 160] ; [46 46],[312.78892734 173.21107266] ; [59.21107266 32.78892734],0
d2,1,0.004326,8.141667,[300 187] ; [42 50],[287.65803109 199.34196891] ; [54.34196891 37.65803109],0
p11,1,0.004576,8.039927,[412  78] ; [66 26],[402.43986254  87.56013746] ; [75.56013746 16.43986254],0
a4,1,0.005945,7.566747,[277 210] ; [38 54],[264.94818653 222.05181347] ; [50.05181347 41.94818653],0
u1,1,0.011244,6.426317,[130 360] ; [13 79],[120.395189 369.604811] ; [22.604811 69.395189],0
r2,1,0.011361,6.408009,[467  15] ; [83  8],[462.65270506  19.34729494] ; [87.34729494  3.65270506],0
d1,1,0.012164,6.286738,[347 143] ; [53 39],[336.76975945 153.23024055] ; [63.23024055 28.76975945],0
p3,1,0.014343,5.995399,[274 213] ; [39 53],[263.26597582 223.73402418] ; [49.73402418 42.26597582],0
d5,1,0.015599,5.847509,[429  60] ; [72 20],[421.66781411  67.33218589] ; [79.33218589 12.66781411],0
a2,1,0.018211,5.575757,[168 322] ; [20 72],[158.28178694 331.71821306] ; [29.71821306 62.28178694],0
a8,1,0.019541,5.45246,[ 68 372] ; [ 5 80],[ 61.18095238 378.81904762] ; [11.81904762 73.18095238],0
r4,1,0.02538,4.997786,[455  35] ; [79 13],[449.58762887  40.41237113] ; [84.41237113  7.58762887],0
p10,1,0.040723,4.187489,[423  61] ; [73 19],[416.77777778  67.22222222] ; [79.22222222 12.77777778],0
p2,1,0.044118,4.052053,[420  67] ; [71 20],[413.69723183  73.30276817] ; [77.30276817 13.69723183],0
p5,1,0.044535,4.036166,[ 69 417] ; [ 6 86],[ 63.06228374 422.93771626] ; [11.93771626 80.06228374],0
n3,1,0.055199,3.676051,[70 19] ; [23 14],[65.69047619 23.30952381] ; [27.30952381  9.69047619],0
n1,1,0.057117,3.619182,[39 49] ; [10 28],[34.22222222 53.77777778] ; [14.77777778 23.22222222],0
s3,1,0.065656,3.388414,[275 206] ; [42 48],[267.03502627 213.96497373] ; [49.96497373 40.03502627],0
s2,1,0.081749,3.029778,[265 217] ; [41 50],[257.40314136 224.59685864] ; [48.59685864 42.40314136],0
p12,1,0.174274,1.845787,[ 48 437] ; [ 5 87],[ 44.54939341 440.45060659] ; [ 8.45060659 83.54939341],0
p1,1,0.20512,1.605542,[ 47 441] ; [ 5 86],[ 43.82728843 444.17271157] ; [ 8.17271157 82.82728843],0
