Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.00403,8.270199,[37 33] ; [35  9],[44.21052632 25.78947368] ; [27.78947368 16.21052632],0
a3,1,0.008958,6.83113,[25 44] ; [27 17],[31.75221239 37.24778761] ; [20.24778761 23.75221239],0
v2,1,0.011837,6.335055,[17 48] ; [21 21],[23.08411215 41.91588785] ; [14.91588785 27.08411215],0
s4,1,0.016923,5.704365,[19 51] ; [ 4 41],[14. 56.] ; [ 9. 36.],0
s6,1,0.028531,4.795714,[24 45] ; [25 20],[29.65789474 39.34210526] ; [19.34210526 25.65789474],0
b3,1,0.030937,4.656433,[12 27] ; [15 11],[16.2 22.8] ; [10.8 15.2],0
b2,1,0.030937,4.656433,[12 27] ; [15 11],[16.2 22.8] ; [10.8 15.2],0
a7,1,0.0382,4.296105,[29 41] ; [27 17],[34.38596491 35.61403509] ; [21.61403509 22.38596491],0
u3,1,0.04306,4.093035,[15 30] ; [11  7],[18.57142857 26.42857143] ; [ 7.42857143 10.57142857],0
p10,1,0.067383,3.345652,[34 35] ; [30 15],[38.73684211 30.26315789] ; [25.26315789 19.73684211],0
d4,1,0.085241,2.962024,[27 42] ; [25 20],[31.47368421 37.52631579] ; [20.52631579 24.47368421],0
a5,1,0.085576,2.955694,[23 47] ; [22 23],[27.39130435 42.60869565] ; [17.60869565 27.39130435],0
r2,1,0.088759,2.896742,[53 17] ; [39  5],[56.49122807 13.50877193] ; [35.50877193  8.49122807],0
u2,1,0.097655,2.743433,[16 29] ; [10  7],[18.87096774 26.12903226] ; [7.12903226 9.87096774],0
s7,1,0.119377,2.42548,[15 51] ; [16 28],[18.6 47.4] ; [12.4 31.6],0
v3,1,0.142,2.15615,[16 52] ; [16 28],[19.42857143 48.57142857] ; [12.57142857 31.42857143],0
n2,1,0.146343,2.109959,[21  8] ; [12  1],[22.78571429  6.21428571] ; [10.21428571  2.78571429],0
r4,1,0.154831,2.024002,[44 26] ; [34 11],[47.47826087 22.52173913] ; [30.52173913 14.47826087],0
v4,1,0.158805,1.985568,[54 15] ; [39  5],[56.78761062 12.21238938] ; [36.21238938  7.78761062],0
p9,1,0.164646,1.931024,[39 28] ; [32 13],[42.47321429 24.52678571] ; [28.52678571 16.47321429],0
d3,1,0.203506,1.61703,[20 50] ; [18 27],[23.13043478 46.86956522] ; [14.86956522 30.13043478],0
p3,1,0.24538,1.34942,[11 59] ; [11 34],[13.39130435 56.60869565] ; [ 8.60869565 36.39130435],0
a6,1,0.302936,1.061226,[32 38] ; [25 20],[34.69565217 35.30434783] ; [22.30434783 22.69565217],0
s1,1,0.307786,1.040154,[ 3 66] ; [ 4 40],[ 4.27433628 64.72566372] ; [ 2.72566372 41.27433628],0
r3,1,0.312327,1.02081,[53 17] ; [36  7],[55.13274336 14.86725664] ; [33.86725664  9.13274336],0
n6,1,0.312989,1.018021,[44 26] ; [31 12],[46.46017699 23.53982301] ; [28.53982301 14.46017699],0
a2,1,0.322049,0.980608,[ 1 69] ; [ 2 43],[ 1.82608696 68.17391304] ; [ 1.17391304 43.82608696],0
p7,1,0.34885,0.877637,[24 44] ; [19 24],[26.34234234 41.65765766] ; [16.65765766 26.34234234],0
s3,1,0.39159,0.734,[28 41] ; [21 22],[30.1875 38.8125] ; [18.8125 24.1875],0
s8,1,0.397841,0.714842,[11 58] ; [10 35],[12.71052632 56.28947368] ; [ 8.28947368 36.71052632],0
n5,1,0.405185,0.692883,[44 26] ; [31 13],[46.05263158 23.94736842] ; [28.94736842 15.05263158],0
s2,1,0.411758,0.67372,[20 49] ; [16 28],[21.98230088 47.01769912] ; [14.01769912 29.98230088],0
a8,1,0.427952,0.628376,[ 6 60] ; [ 6 37],[ 7.26605505 58.73394495] ; [ 4.73394495 38.26605505],0
p1,1,0.46108,0.543273,[ 5 65] ; [ 5 40],[ 6.08695652 63.91304348] ; [ 3.91304348 41.08695652],0
p2,1,0.546317,0.363956,[38 32] ; [27 18],[39.56521739 30.43478261] ; [25.43478261 19.56521739],0
p6,1,0.59688,0.279727,[14 55] ; [ 7 36],[12.9375 56.0625] ; [ 8.0625 34.9375],0
p8,1,0.622765,0.242,[20 49] ; [15 30],[21.18421053 47.81578947] ; [13.81578947 31.18421053],0
d1,1,0.650268,0.205563,[ 2 68] ; [ 2 43],[ 2.43478261 67.56521739] ; [ 1.56521739 43.43478261],0
p11,1,0.723917,0.124771,[46 24] ; [31 14],[46.86956522 23.13043478] ; [30.13043478 14.86956522],0
b1,1,0.802301,0.062685,[31 39] ; [21 24],[31.65217391 38.34782609] ; [20.34782609 24.65217391],0
a4,1,0.812746,0.056114,[10 60] ; [ 7 37],[10.43859649 59.56140351] ; [ 6.56140351 37.43859649],0
p5,1,0.834858,0.043462,[ 2 68] ; [ 1 44],[ 1.82608696 68.17391304] ; [ 1.17391304 43.82608696],0
a1,1,0.834858,0.043462,[ 4 66] ; [ 3 42],[ 4.26086957 65.73913043] ; [ 2.73913043 42.26086957],0
b5,1,0.84182,0.039827,[34 36] ; [21 24],[33.47826087 36.52173913] ; [21.52173913 23.47826087],0
d2,1,0.914382,0.011559,[13 57] ; [ 8 37],[12.7826087 57.2173913] ; [ 8.2173913 36.7826087],0
