Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.03835,4.289409,[9 5] ; [ 9 20],[5.86046512 8.13953488] ; [12.13953488 16.86046512],0
a8,1,0.046401,3.966981,[4 9] ; [ 2 26],[ 1.90243902 11.09756098] ; [ 4.09756098 23.90243902],0
n4,1,0.048941,3.877363,[12  2] ; [16 13],[9.11627907 4.88372093] ; [18.88372093 10.11627907],0
p2,1,0.049875,3.845668,[7 7] ; [23  6],[9.76744186 4.23255814] ; [20.23255814  8.76744186],0
a2,1,0.057159,3.617958,[ 3 11] ; [ 1 28],[ 1.30232558 12.69767442] ; [ 2.69767442 26.30232558],0
a5,1,0.059161,3.560739,[11  3] ; [14 15],[8.13953488 5.86046512] ; [16.86046512 12.13953488],0
p7,1,0.064721,3.412087,[ 4 10] ; [17 12],[6.8372093 7.1627907] ; [14.1627907 14.8372093],0
a3,1,0.064721,3.412087,[10  4] ; [12 17],[7.1627907 6.8372093] ; [14.8372093 14.1627907],0
b1,1,0.065175,3.400543,[5 9] ; [19 10],[7.81395349 6.18604651] ; [16.18604651 12.81395349],0
p3,1,0.075355,3.162353,[ 3 11] ; [14 14],[5.66666667 8.33333333] ; [11.33333333 16.66666667],0
r4,1,0.075627,3.156471,[ 2 12] ; [12 17],[4.55813953 9.44186047] ; [ 9.44186047 19.55813953],0
p4,1,0.158124,1.992074,[6 8] ; [19 10],[8.13953488 5.86046512] ; [16.86046512 12.13953488],0
u1,1,0.191154,1.708703,[ 2 12] ; [ 1 28],[ 0.97674419 13.02325581] ; [ 2.02325581 26.97674419],0
d4,1,0.259512,1.271356,[13  1] ; [23  6],[11.72093023  2.27906977] ; [24.27906977  4.72093023],0
s8,1,0.290007,1.119591,[5 9] ; [ 6 23],[ 3.58139535 10.41860465] ; [ 7.41860465 21.58139535],0
d3,1,0.329453,0.951045,[7 7] ; [19 10],[8.46511628 5.53488372] ; [17.53488372 11.46511628],0
p8,1,0.415529,0.662926,[ 4 10] ; [12 17],[5.20930233 8.79069767] ; [10.79069767 18.20930233],0
p12,1,0.434401,0.611027,[ 2 12] ; [ 2 27],[ 1.30232558 12.69767442] ; [ 2.69767442 26.30232558],0
b5,1,0.437013,0.604113,[9 5] ; [15 14],[7.81395349 6.18604651] ; [16.18604651 12.81395349],0
a4,1,0.445921,0.580999,[6 8] ; [ 9 20],[4.88372093 9.11627907] ; [10.11627907 18.88372093],0
s6,1,0.449024,0.573113,[8 6] ; [13 16],[6.8372093 7.1627907] ; [14.1627907 14.8372093],0
s7,1,0.453255,0.5625,[3 9] ; [ 9 15],[4. 8.] ; [ 8. 16.],0
b2,1,0.523094,0.407788,[3 8] ; [ 7 11],[3.79310345 7.20689655] ; [ 6.20689655 11.79310345],0
b3,1,0.523094,0.407788,[3 8] ; [ 7 11],[3.79310345 7.20689655] ; [ 6.20689655 11.79310345],0
p5,1,0.525086,0.403892,[ 3 11] ; [ 4 25],[ 2.27906977 11.72093023] ; [ 4.72093023 24.27906977],0
a6,1,0.593753,0.284521,[7 7] ; [17 12],[7.81395349 6.18604651] ; [16.18604651 12.81395349],0
p6,1,0.619668,0.246334,[ 3 11] ; [ 8 20],[ 3.66666667 10.33333333] ; [ 7.33333333 20.66666667],0
v2,1,0.662161,0.190909,[8 6] ; [14 14],[7.33333333 6.66666667] ; [14.66666667 13.33333333],0
v3,1,0.698289,0.150258,[ 4 10] ; [10 19],[4.55813953 9.44186047] ; [ 9.44186047 19.55813953],0
p11,1,0.698289,0.150258,[10  4] ; [19 10],[9.44186047 4.55813953] ; [19.55813953  9.44186047],0
d1,1,0.749993,0.101537,[7 7] ; [13 16],[6.51162791 7.48837209] ; [13.48837209 15.51162791],0
r3,1,0.754867,0.097487,[10  4] ; [22  7],[10.41860465  3.58139535] ; [21.58139535  7.41860465],0
u2,1,0.860503,0.030882,[3 1] ; [12  5],[2.85714286 1.14285714] ; [12.14285714  4.85714286],0
s2,1,0.861623,0.030383,[ 3 10] ; [ 6 23],[ 2.78571429 10.21428571] ; [ 6.21428571 22.78571429],0
p9,1,0.865053,0.028881,[8 5] ; [18 10],[8.24390244 4.75609756] ; [17.75609756 10.24390244],0
s3,1,0.885558,0.020715,[4 8] ; [ 9 20],[3.80487805 8.19512195] ; [ 9.19512195 19.80487805],0
a7,1,0.887933,0.019858,[9 5] ; [18 11],[8.79069767 5.20930233] ; [18.20930233 10.79069767],0
n5,1,0.887933,0.019858,[9 5] ; [18 11],[8.79069767 5.20930233] ; [18.20930233 10.79069767],0
v1,1,0.887933,0.019858,[5 9] ; [11 18],[5.20930233 8.79069767] ; [10.79069767 18.20930233],0
n2,1,0.919154,0.010302,[1 1] ; [7 6],[1.06666667 0.93333333] ; [6.93333333 6.06666667],0
r1,1,0.92666,0.008473,[6 8] ; [12 17],[5.86046512 8.13953488] ; [12.13953488 16.86046512],0
p10,1,0.93637,0.006373,[7 6] ; [16 13],[7.11904762 5.88095238] ; [15.88095238 13.11904762],0
n6,1,0.936715,0.006304,[9 5] ; [19 10],[9.11627907 4.88372093] ; [18.88372093 10.11627907],0
s5,1,0.955491,0.003115,[ 3 11] ; [ 6 23],[ 2.93023256 11.06976744] ; [ 6.06976744 22.93023256],0
p1,1,0.9763,0.000883,[ 1 13] ; [ 2 27],[ 0.97674419 13.02325581] ; [ 2.02325581 26.97674419],0
