Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,124.285564,[114 182] ; [235  45],[179.34722222 116.65277778] ; [169.65277778 110.34722222],1
p7,1,0.0,53.274598,[134 152] ; [212  64],[176.07829181 109.92170819] ; [169.92170819 106.07829181],1
p6,1,0.0,44.812714,[ 70 227] ; [139 136],[108.51923077 188.48076923] ; [100.48076923 174.51923077],1
p8,1,0.0,43.091181,[115 178] ; [186  93],[154.18356643 138.81643357] ; [146.81643357 132.18356643],1
p5,1,0.0,25.429261,[ 15 284] ; [ 51 226],[ 34.26041667 264.73958333] ; [ 31.73958333 245.26041667],1
v1,1,1e-06,23.695599,[125 166] ; [172  99],[153.78469751 137.21530249] ; [143.21530249 127.78469751],1
p10,1,5e-06,20.736349,[218  77] ; [246  31],[239.3006993  55.6993007] ; [224.6993007  52.3006993],1
s7,1,5.4e-05,16.291935,[115 176] ; [148 113],[138.64673913 152.35326087] ; [124.35326087 136.64673913],1
p9,1,5.5e-05,16.251602,[226  64] ; [252  27],[243.62038664  46.37961336] ; [234.37961336  44.62038664],1
u1,1,6.1e-05,16.060992,[ 54 245] ; [ 91 189],[ 74.8791019 224.1208981] ; [ 70.1208981 209.8791019],1
n4,1,8.3e-05,15.484358,[205  93] ; [232  48],[225.30449827  72.69550173] ; [211.69550173  68.30449827],1
p2,1,0.000221,13.64045,[234  65] ; [250  29],[250.37370242  48.62629758] ; [233.62629758  45.37370242],1
n5,1,0.000369,12.681141,[192 103] ; [219  60],[211.228223  83.771777] ; [199.771777  79.228223],1
p1,1,0.000376,12.649318,[ 11 286] ; [ 32 246],[ 22.21043478 274.78956522] ; [ 20.78956522 257.21043478],1
s8,1,0.000547,11.949578,[107 191] ; [139 138],[127.49217391 170.50782609] ; [118.50782609 158.49217391],1
p12,1,0.000835,11.161891,[ 14 282] ; [ 35 245],[ 25.18055556 270.81944444] ; [ 23.81944444 256.18055556],1
n6,1,0.00164,9.913897,[233  63] ; [246  32],[247.01045296  48.98954704] ; [231.98954704  46.01045296],0
d1,1,0.001977,9.571183,[197 102] ; [217  63],[213.79274611  85.20725389] ; [200.20725389  79.79274611],0
s5,1,0.002904,8.866966,[ 78 211] ; [103 162],[ 94.42057762 194.57942238] ; [ 86.57942238 178.42057762],0
v4,1,0.00363,8.460253,[276  20] ; [273   5],[283.10801394  12.89198606] ; [265.89198606  12.10801394],0
r2,1,0.005111,7.839803,[272  21] ; [270   6],[279.09666081  13.90333919] ; [262.90333919  13.09666081],0
