Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.000123,14.7537,[ 57 100] ; [28 12],[67.74111675 89.25888325] ; [17.25888325 22.74111675],1
s2,1,0.000161,14.236912,[ 39 120] ; [23 19],[ 49.04477612 109.95522388] ; [12.95522388 29.04477612],1
s7,1,0.000171,14.127056,[ 21 132] ; [16 24],[ 29.33160622 123.66839378] ; [ 7.66839378 32.33160622],1
s4,1,0.001493,10.087704,[ 18 139] ; [13 28],[ 24.58080808 132.41919192] ; [ 6.41919192 34.58080808],0
p11,1,0.008208,6.987565,[98 61] ; [35  7],[105.20895522  53.79104478] ; [27.79104478 14.20895522],0
p2,1,0.009549,6.717081,[106  53] ; [35  5],[112.65829146  46.34170854] ; [28.34170854 11.65829146],0
s3,1,0.021441,5.290584,[58 97] ; [24 18],[64.5177665 90.4822335] ; [17.4822335 24.5177665],0
b5,1,0.051061,3.806281,[102  57] ; [20 22],[96.50746269 62.49253731] ; [25.49253731 16.50746269],0
r3,1,0.053405,3.731214,[131  27] ; [38  2],[134.85858586  23.14141414] ; [34.14141414  5.85858586],0
p1,1,0.054472,3.698176,[  7 152] ; [ 5 35],[  9.5879397 149.4120603] ; [ 2.4120603 37.5879397],0
p3,1,0.055186,3.67646,[ 45 114] ; [18 23],[ 50.085 108.915] ; [12.915 28.085],0
n2,1,0.055531,3.666056,[31 20] ; [10  1],[33.72580645 17.27419355] ; [7.27419355 3.72580645],0
p8,1,0.090849,2.859257,[ 52 105] ; [19 21],[ 56.58375635 100.41624365] ; [14.41624365 25.58375635],0
p4,1,0.095588,2.777649,[ 54 102] ; [20 21],[58.59898477 97.40101523] ; [15.40101523 25.59898477],0
p9,1,0.122691,2.382629,[99 56] ; [30  9],[103.06701031  51.93298969] ; [25.93298969 13.06701031],0
d5,1,0.136341,2.218772,[89 69] ; [29 13],[93.22 64.78] ; [24.78 17.22],0
a8,1,0.166001,1.91869,[ 12 137] ; [ 6 33],[ 14.26595745 134.73404255] ; [ 3.73404255 35.26595745],0
p5,1,0.166128,1.917544,[  7 152] ; [ 4 36],[  8.78894472 150.21105528] ; [ 2.21105528 37.78894472],0
r1,1,0.211478,1.56128,[89 70] ; [28 14],[92.55223881 66.44776119] ; [24.44776119 17.55223881],0
u3,1,0.215529,1.533894,[42 53] ; [14 10],[44.70588235 50.29411765] ; [11.29411765 12.70588235],0
v4,1,0.220328,1.502237,[135  23] ; [38  3],[137.35678392  20.64321608] ; [35.64321608  5.35678392],0
r4,1,0.23231,1.426661,[110  49] ; [33  9],[113.11940299  45.88059701] ; [29.88059701 12.11940299],0
u2,1,0.235293,1.408579,[48 46] ; [ 9 15],[45.40677966 48.59322034] ; [11.59322034 12.40677966],0
p7,1,0.253592,1.303408,[78 74] ; [24 15],[81.17277487 70.82722513] ; [20.82722513 18.17277487],0
p10,1,0.277471,1.179435,[90 65] ; [27 13],[93. 62.] ; [24. 16.],0
n6,1,0.287467,1.131447,[110  48] ; [32  9],[112.74371859  45.25628141] ; [29.25628141 11.74371859],0
b4,1,0.302727,1.062143,[96 63] ; [29 13],[98.88059701 60.11940299] ; [26.11940299 15.88059701],0
p6,1,0.305657,1.049351,[ 38 117] ; [13 27],[ 40.53846154 114.46153846] ; [10.46153846 29.53846154],0
d1,1,0.332065,0.940827,[ 46 113] ; [ 9 33],[ 43.50746269 115.49253731] ; [11.49253731 30.50746269],0
n1,1,0.347895,0.881119,[16 36] ; [5 6],[17.33333333 34.66666667] ; [3.66666667 7.33333333],0
a6,1,0.351187,0.869164,[81 78] ; [18 24],[78.31343284 80.68656716] ; [20.68656716 21.31343284],0
a7,1,0.356815,0.849073,[101  57] ; [23 18],[98.45226131 59.54773869] ; [25.54773869 15.45226131],0
d4,1,0.373995,0.790348,[100  58] ; [29 12],[102.42211055  55.57788945] ; [26.57788945 14.42211055],0
v1,1,0.387505,0.746756,[57 99] ; [18 23],[59.39086294 96.60913706] ; [15.60913706 25.39086294],0
r2,1,0.468855,0.524673,[132  26] ; [37  5],[133.51  24.49] ; [35.49  6.51],0
b2,1,0.545372,0.365673,[23 59] ; [ 5 18],[21.86666667 60.13333333] ; [ 6.13333333 16.86666667],0
b3,1,0.545372,0.365673,[23 59] ; [ 5 18],[21.86666667 60.13333333] ; [ 6.13333333 16.86666667],0
d2,1,0.55001,0.357299,[ 32 127] ; [10 31],[ 33.39 125.61] ; [ 8.61 32.39],0
a1,1,0.611137,0.258522,[  5 154] ; [ 2 40],[  5.53731343 153.46268657] ; [ 1.46268657 40.53731343],0
a4,1,0.616759,0.25045,[ 25 133] ; [ 8 34],[ 26.07 131.93] ; [ 6.93 35.07],0
a3,1,0.661542,0.191656,[63 94] ; [18 23],[64.22727273 92.77272727] ; [16.77272727 24.22727273],0
v2,1,0.670144,0.181433,[59 91] ; [15 27],[57.8125 92.1875] ; [16.1875 25.8125],0
