Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,79.155357,[219  18] ; [54 53],[188.08430233  48.91569767] ; [84.91569767 22.08430233],1
d1,1,0.0,29.018901,[134 103] ; [27 80],[110.92151163 126.07848837] ; [50.07848837 56.92151163],1
r2,1,1e-06,24.883763,[222  14] ; [79 26],[208.31671554  27.68328446] ; [92.68328446 12.31671554],1
d4,1,1e-06,24.672541,[195  40] ; [62 45],[176.59356725  58.40643275] ; [80.40643275 26.59356725],1
v4,1,1e-06,24.652316,[223  14] ; [80 26],[209.36151603  27.63848397] ; [93.63848397 12.36151603],1
s6,1,1e-06,24.500908,[145  87] ; [36 71],[123.87020649 108.12979351] ; [57.12979351 49.87020649],1
d3,1,2e-06,22.495415,[158  78] ; [42 64],[138.01169591  97.98830409] ; [61.98830409 44.01169591],1
r3,1,9e-06,19.664573,[217  20] ; [78 28],[203.83381924  33.16618076] ; [91.16618076 14.83381924],1
u3,1,1.5e-05,18.680621,[52 27] ; [13 36],[40.1171875 38.8828125] ; [24.8828125 24.1171875],1
d5,1,3.8e-05,16.984494,[183  52] ; [60 47],[166.97368421  68.02631579] ; [76.02631579 30.97368421],1
s8,1,5e-05,16.441831,[ 94 141] ; [19 88],[ 77.64619883 157.35380117] ; [35.35380117 71.64619883],1
s7,1,0.000113,14.898417,[ 97 126] ; [22 81],[ 81.40184049 141.59815951] ; [37.59815951 65.40184049],1
a5,1,0.000844,11.142599,[164  73] ; [54 53],[150.19186047  86.80813953] ; [67.80813953 39.19186047],1
v1,1,0.000854,11.121006,[ 96 137] ; [23 80],[ 82.52083333 150.47916667] ; [36.47916667 66.52083333],1
a4,1,0.001017,10.796404,[111 124] ; [30 76],[ 97.17008798 137.82991202] ; [43.82991202 62.17008798],0
a2,1,0.001097,10.656485,[ 55 182] ; [ 9 98],[ 44.09302326 192.90697674] ; [19.90697674 87.09302326],0
n4,1,0.001181,10.519607,[184  53] ; [65 42],[171.5494186  65.4505814] ; [77.4505814 29.5494186],0
p2,1,0.001954,9.592589,[186  50] ; [66 39],[174.40469208  61.59530792] ; [77.59530792 27.40469208],0
s5,1,0.002089,9.469217,[ 69 163] ; [15 91],[ 57.65680473 174.34319527] ; [26.34319527 79.65680473],0
s2,1,0.003694,8.4284,[100 135] ; [28 79],[ 87.95321637 147.04678363] ; [40.04678363 66.95321637],0
s3,1,0.00419,8.199467,[124 110] ; [38 67],[111.82300885 122.17699115] ; [50.17699115 54.82300885],0
u1,1,0.005321,7.766867,[ 36 201] ; [  5 102],[ 28.24709302 208.75290698] ; [12.75290698 94.24709302],0
p11,1,0.014484,5.978152,[173  64] ; [64 43],[163.28197674  73.71802326] ; [73.71802326 33.28197674],0
d2,1,0.015046,5.911124,[112 124] ; [35 70],[101.73607038 134.26392962] ; [45.26392962 59.73607038],0
p7,1,0.015189,5.89439,[133  98] ; [45 59],[122.74029851 108.25970149] ; [55.25970149 48.74029851],0
a7,1,0.01807,5.589381,[164  73] ; [60 47],[154.3255814  82.6744186] ; [69.6744186 37.3255814],0
a3,1,0.018486,5.549488,[157  77] ; [57 49],[147.28235294  86.71764706] ; [66.71764706 39.28235294],0
p6,1,0.024139,5.084583,[ 75 160] ; [21 84],[ 66.35294118 168.64705882] ; [29.64705882 75.35294118],0
u2,1,0.03085,4.661306,[47 32] ; [20 30],[41.03100775 37.96899225] ; [25.96899225 24.03100775],0
p8,1,0.058769,3.571798,[110 125] ; [38 68],[101.9941349 133.0058651] ; [46.0058651 59.9941349],0
a1,1,0.059984,3.537839,[ 10 227] ; [10 97],[ 13.77906977 223.22093023] ; [  6.22093023 100.77906977],0
p4,1,0.066242,3.373761,[124 111] ; [45 62],[116.12573099 118.87426901] ; [52.87426901 54.12573099],0
n5,1,0.08548,2.957499,[171  65] ; [67 39],[164.23391813  71.76608187] ; [73.76608187 32.23391813],0
n6,1,0.08657,2.937026,[187  49] ; [75 31],[180.79532164  55.20467836] ; [81.20467836 24.79532164],0
s1,1,0.102065,2.672977,[ 17 216] ; [  3 104],[ 13.70588235 219.29411765] ; [  6.29411765 100.70588235],0
p10,1,0.193244,1.692708,[168  67] ; [67 37],[162.90560472  72.09439528] ; [72.09439528 31.90560472],0
v3,1,0.236887,1.399023,[ 47 182] ; [16 90],[ 43.06567164 185.93432836] ; [19.93432836 86.06567164],0
a6,1,0.315933,1.005709,[148  88] ; [61 46],[143.80174927  92.19825073] ; [65.19825073 41.80174927],0
p1,1,0.336062,0.925395,[ 19 216] ; [12 94],[ 21.36363636 213.63636364] ; [ 9.63636364 96.36363636],0
p3,1,0.387652,0.746295,[ 95 140] ; [38 69],[ 91.38888889 143.61111111] ; [41.61111111 65.38888889],0
p5,1,0.460663,0.544283,[ 29 205] ; [10 94],[ 27. 207.] ; [12. 92.],0
a8,1,0.492103,0.471925,[ 34 183] ; [13 89],[ 31.97178683 185.02821317] ; [15.02821317 86.97178683],0
b1,1,0.554972,0.348484,[110 127] ; [46 61],[107.47674419 129.52325581] ; [48.52325581 58.47674419],0
n2,1,0.562116,0.336054,[46 25] ; [17 12],[44.73 26.27] ; [18.27 10.73],0
b4,1,0.582112,0.302833,[136 101] ; [58 49],[133.65697674 103.34302326] ; [60.34302326 46.65697674],0
p12,1,0.590111,0.290171,[ 12 223] ; [  4 102],[ 11.02639296 223.97360704] ; [  4.97360704 101.02639296],0
n1,1,0.706355,0.141945,[29 40] ; [11 18],[28.16326531 40.83673469] ; [11.83673469 17.16326531],0
