Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,152.129835,[641  27] ; [18 22],[621.76836158  46.23163842] ; [37.23163842  2.76836158],1
v4,1,0.0,75.327387,[649  16] ; [28 12],[638.58865248  26.41134752] ; [38.41134752  1.58865248],1
r1,1,0.0,59.676034,[559 106] ; [14 26],[540.4893617 124.5106383] ; [32.5106383  7.4893617],1
d1,1,3.6e-05,17.092415,[405 263] ; [11 29],[392.49717514 275.50282486] ; [23.50282486 16.49717514],1
a2,1,0.001754,9.790977,[159 509] ; [ 1 39],[150.96045198 517.03954802] ; [ 9.03954802 30.96045198],0
s3,1,0.002786,8.942615,[379 277] ; [13 26],[370.0028777 285.9971223] ; [21.9971223 17.0028777],0
d5,1,0.003198,8.690784,[543 123] ; [25 15],[535.81869688 130.18130312] ; [32.18130312  7.81869688],0
a4,1,0.004847,7.935549,[301 364] ; [ 9 31],[292.41134752 372.58865248] ; [17.58865248 22.41134752],0
a3,1,0.006996,7.274017,[482 184] ; [21 19],[474.50141643 191.49858357] ; [28.49858357 11.50141643],0
n6,1,0.007595,7.12652,[580  84] ; [29 11],[574.39772727  89.60227273] ; [34.60227273  5.39772727],0
n4,1,0.008732,6.876771,[533 134] ; [25 15],[526.42998586 140.57001414] ; [31.57001414  8.42998586],0
d4,1,0.009796,6.671673,[555 110] ; [27 13],[548.9787234 116.0212766] ; [33.0212766  6.9787234],0
p3,1,0.015959,5.807397,[345 317] ; [13 27],[337.6011396 324.3988604] ; [20.3988604 19.6011396],0
s7,1,0.019555,5.451228,[318 325] ; [11 26],[311.09852941 331.90147059] ; [17.90147059 19.09852941],0
a5,1,0.020349,5.381669,[495 172] ; [23 17],[488.69306931 178.30693069] ; [29.30693069 10.69306931],0
v1,1,0.020601,5.3602,[364 283] ; [15 25],[356.93304221 290.06695779] ; [22.06695779 17.93304221],0
a6,1,0.020726,5.349665,[465 200] ; [21 19],[458.42553191 206.57446809] ; [27.57446809 12.42553191],0
d3,1,0.027337,4.869404,[461 205] ; [21 19],[454.69121813 211.30878187] ; [27.30878187 12.69121813],0
s2,1,0.030015,4.708423,[338 322] ; [13 26],[331.41630901 328.58369099] ; [19.58369099 19.41630901],0
u1,1,0.034957,4.447287,[120 548] ; [ 2 38],[115.10734463 552.89265537] ; [ 6.89265537 33.10734463],0
a7,1,0.038305,4.29143,[484 182] ; [23 17],[478.27478754 187.72521246] ; [28.72521246 11.27478754],0
u3,1,0.039011,4.260398,[114  72] ; [ 7 12],[109.78536585  76.21463415] ; [11.21463415  7.78536585],0
u2,1,0.067342,3.346653,[106  79] ; [15  4],[109.73039216  75.26960784] ; [11.26960784  7.73039216],0
v3,1,0.07852,3.095283,[267 375] ; [11 29],[261.69501466 380.30498534] ; [16.30498534 23.69501466],0
d2,1,0.118922,2.431463,[317 348] ; [14 26],[312.21985816 352.78014184] ; [18.78014184 21.21985816],0
s5,1,0.140703,2.170256,[217 425] ; [ 9 31],[212.74486804 429.25513196] ; [13.25513196 26.74486804],0
p2,1,0.152281,2.049253,[566  94] ; [31  9],[562.88571429  97.11428571] ; [34.11428571  5.88571429],0
b1,1,0.160859,1.966133,[228 440] ; [18 22],[232.10169492 435.89830508] ; [13.89830508 26.10169492],0
b2,1,0.180619,1.79252,[168 251] ; [ 6 17],[164.94570136 254.05429864] ; [ 9.05429864 13.94570136],0
b3,1,0.180619,1.79252,[168 251] ; [ 6 17],[164.94570136 254.05429864] ; [ 9.05429864 13.94570136],0
p6,1,0.196049,1.671566,[246 407] ; [11 29],[242.16594517 410.83405483] ; [14.83405483 25.16594517],0
p10,1,0.205609,1.602079,[572  88] ; [31  8],[569.35622318  90.64377682] ; [33.64377682  5.35622318],0
p9,1,0.227477,1.456567,[584  76] ; [32  7],[581.63090129  78.36909871] ; [34.36909871  4.63090129],0
p5,1,0.257285,1.283307,[ 76 583] ; [ 7 33],[ 78.25035765 580.74964235] ; [ 4.74964235 35.25035765],0
s1,1,0.280453,1.164895,[ 15 641] ; [ 2 38],[ 16.02298851 639.97701149] ; [ 0.97701149 39.02298851],0
n5,1,0.282048,1.157197,[513 150] ; [28 12],[510.21763869 152.78236131] ; [30.78236131  9.21763869],0
v2,1,0.356665,0.849601,[375 263] ; [20 19],[372.24519941 265.75480059] ; [22.75480059 16.24519941],0
s6,1,0.367854,0.810901,[437 216] ; [24 16],[434.39105339 218.60894661] ; [26.60894661 13.39105339],0
p7,1,0.394508,0.725002,[430 216] ; [24 16],[427.52769679 218.47230321] ; [26.47230321 13.52769679],0
p1,1,0.43892,0.599105,[ 56 605] ; [ 2 38],[ 54.69044223 606.30955777] ; [ 3.30955777 36.69044223],0
s8,1,0.510417,0.433212,[301 363] ; [16 24],[298.98863636 365.01136364] ; [18.01136364 21.98863636],0
b4,1,0.57968,0.306753,[397 271] ; [22 18],[395.32768362 272.67231638] ; [23.67231638 16.32768362],0
n3,1,0.595228,0.282254,[91 30] ; [13  3],[91.8540146 29.1459854] ; [12.1459854  3.8540146],0
p4,1,0.626408,0.236964,[405 255] ; [23 17],[403.54285714 256.45714286] ; [24.45714286 15.54285714],0
b5,1,0.659767,0.193807,[391 277] ; [22 18],[389.66666667 278.33333333] ; [23.33333333 16.66666667],0
s4,1,0.758851,0.094243,[103 554] ; [ 7 33],[103.68723099 553.31276901] ; [ 6.31276901 33.68723099],0
a8,1,0.775164,0.081583,[ 86 523] ; [ 6 32],[ 86.59659969 522.40340031] ; [ 5.40340031 32.59659969],0
p12,1,0.824734,0.049045,[ 59 599] ; [ 4 36],[ 59.38968481 598.61031519] ; [ 3.61031519 36.38968481],0
n2,1,0.868777,0.027295,[93 28] ; [12  4],[92.73722628 28.26277372] ; [12.26277372  3.73722628],0
n1,1,0.896218,0.017015,[43 77] ; [ 6 10],[43.23529412 76.76470588] ; [ 5.76470588 10.23529412],0
p8,1,0.911807,0.012268,[365 288] ; [22 18],[364.66233766 288.33766234] ; [22.33766234 17.66233766],0
a1,1,0.916611,0.010963,[ 31 637] ; [ 2 38],[ 31.13559322 636.86440678] ; [ 1.86440678 38.13559322],0
