Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,75.032538,[18 35] ; [99  3],[40.00645161 12.99354839] ; [76.99354839 25.00645161],1
v4,1,0.0,37.393368,[29 24] ; [97  5],[43.08387097  9.91612903] ; [82.91612903 19.08387097],1
r1,1,0.0,35.138762,[19 34] ; [84 17],[35.44805195 17.55194805] ; [67.55194805 33.44805195],1
s6,1,0.0,34.159149,[ 9 45] ; [66 34],[26.2987013 27.7012987] ; [48.7012987 51.2987013],1
n6,1,1.9e-05,18.28985,[20 32] ; [76 27],[32.20645161 19.79354839] ; [63.79354839 39.20645161],1
p2,1,6.2e-05,16.04557,[17 37] ; [67 36],[28.89171975 25.10828025] ; [55.10828025 47.89171975],1
s2,1,6.3e-05,15.997466,[10 44] ; [53 50],[21.66878981 32.33121019] ; [41.33121019 61.66878981],1
n3,1,8.2e-05,15.510307,[10 22] ; [31  9],[18.22222222 13.77777778] ; [22.77777778 17.22222222],1
p9,1,9e-05,15.343061,[17 34] ; [65 32],[28.25675676 22.74324324] ; [53.74324324 43.25675676],1
a1,1,0.000204,13.79054,[10 44] ; [  2 101],[ 4.12738854 49.87261146] ; [ 7.87261146 95.12738854],1
a7,1,0.000247,13.431529,[25 28] ; [78 24],[35.21935484 17.78064516] ; [67.78064516 34.21935484],1
s8,1,0.000296,13.097318,[ 5 49] ; [37 65],[14.53846154 39.46153846] ; [27.46153846 74.53846154],1
s3,1,0.000384,12.607204,[14 39] ; [57 44],[24.43506494 28.56493506] ; [46.56493506 54.43506494],1
d5,1,0.000928,10.966966,[29 25] ; [80 21],[37.97419355 16.02580645] ; [71.02580645 29.97419355],1
v2,1,0.00172,9.826757,[11 40] ; [47 51],[19.85234899 31.14765101] ; [38.14765101 59.85234899],0
s5,1,0.002018,9.533523,[ 5 48] ; [31 66],[12.72 40.28] ; [23.28 73.72],0
s7,1,0.002872,8.88737,[10 41] ; [43 54],[18.26351351 32.73648649] ; [34.73648649 62.26351351],0
p10,1,0.00538,7.747128,[18 35] ; [56 41],[26.14666667 26.85333333] ; [47.85333333 49.14666667],0
a5,1,0.006317,7.45763,[24 30] ; [69 34],[31.98726115 22.01273885] ; [61.01273885 41.98726115],0
n2,1,0.006987,7.276322,[14 18] ; [32 11],[19.62666667 12.37333333] ; [26.37333333 16.62666667],0
d4,1,0.015096,5.905217,[31 23] ; [77 24],[37.62580645 16.37419355] ; [70.37419355 30.62580645],0
d3,1,0.016384,5.761155,[24 29] ; [66 35],[30.97402597 22.02597403] ; [59.02597403 41.97402597],0
v1,1,0.024134,5.084965,[12 41] ; [42 61],[18.34615385 34.65384615] ; [35.65384615 67.34615385],0
p7,1,0.027822,4.83906,[12 40] ; [41 59],[18.13157895 33.86842105] ; [34.86842105 65.13157895],0
p4,1,0.028351,4.806567,[ 9 44] ; [34 67],[14.7987013 38.2012987] ; [28.2012987 72.7987013],0
b1,1,0.028533,4.795559,[33 21] ; [44 59],[26.48407643 27.51592357] ; [50.51592357 52.48407643],0
u3,1,0.032509,4.571429,[ 6 19] ; [18 17],[10. 15.] ; [14. 21.],0
d1,1,0.040048,4.215837,[17 37] ; [50 53],[23.04458599 30.95541401] ; [43.95541401 59.04458599],0
a6,1,0.045477,4.000853,[26 28] ; [66 36],[31.84615385 22.15384615] ; [60.15384615 41.84615385],0
b3,1,0.048373,3.896977,[16 17] ; [13 35],[11.81481481 21.18518519] ; [17.18518519 30.81481481],0
b2,1,0.048373,3.896977,[16 17] ; [13 35],[11.81481481 21.18518519] ; [17.18518519 30.81481481],0
v3,1,0.049797,3.848277,[10 43] ; [33 64],[15.19333333 37.80666667] ; [27.80666667 69.19333333],0
b5,1,0.051112,3.804598,[27 27] ; [68 35],[32.67515924 21.32484076] ; [62.32484076 40.67515924],0
a8,1,0.060673,3.518904,[ 2 48] ; [13 79],[ 5.28169014 44.71830986] ; [ 9.71830986 82.28169014],0
p6,1,0.069908,3.285182,[ 5 48] ; [21 79],[ 9.00653595 43.99346405] ; [16.99346405 83.00653595],0
a2,1,0.072836,3.217914,[ 7 47] ; [26 77],[11.35031847 42.64968153] ; [21.64968153 81.35031847],0
u1,1,0.084274,2.980494,[ 4 50] ; [18 85],[ 7.56687898 46.43312102] ; [14.43312102 88.56687898],0
a4,1,0.14659,2.107381,[17 36] ; [45 57],[21.2 31.8] ; [40.8 61.2],0
p8,1,0.20632,1.59706,[ 9 44] ; [26 74],[12.12418301 40.87581699] ; [22.87581699 77.12418301],0
n1,1,0.23766,1.394421,[ 9 23] ; [17 24],[11.39726027 20.60273973] ; [14.60273973 26.39726027],0
a3,1,0.280668,1.163853,[29 23] ; [66 36],[32.07792208 19.92207792] ; [62.92207792 39.07792208],0
s4,1,0.321797,0.981627,[ 8 46] ; [22 81],[10.31847134 43.68152866] ; [19.68152866 83.31847134],0
n4,1,0.341118,0.906226,[28 25] ; [62 40],[30.77419355 22.22580645] ; [59.22580645 42.77419355],0
s1,1,0.351855,0.866756,[ 6 47] ; [ 7 94],[ 4.47402597 48.52597403] ; [ 8.52597403 92.47402597],0
p5,1,0.355957,0.852105,[ 1 52] ; [ 5 97],[ 2.0516129 50.9483871] ; [ 3.9483871 98.0516129],0
d2,1,0.376885,0.780837,[21 32] ; [48 54],[23.59354839 29.40645161] ; [45.40645161 56.59354839],0
u2,1,0.383397,0.759781,[ 9 16] ; [17 19],[10.6557377 14.3442623] ; [15.3442623 20.6557377],0
b4,1,0.397802,0.714961,[25 29] ; [55 48],[27.51592357 26.48407643] ; [52.48407643 50.51592357],0
p1,1,0.513313,0.427308,[ 4 50] ; [ 5 98],[ 3.0955414 50.9044586] ; [ 5.9044586 97.0955414],0
