Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,97.270051,[606  51] ; [14 21],[588.6416185  68.3583815] ; [31.3583815  3.6416185],1
r2,1,0.0,96.028581,[629  22] ; [19 14],[616.73684211  34.26315789] ; [31.26315789  1.73684211],1
r1,1,0.0,36.54815,[526 128] ; [13 22],[511.61973875 142.38026125] ; [27.38026125  7.61973875],1
p2,1,1e-05,19.576127,[548 107] ; [19 16],[538.23913043 116.76086957] ; [28.76086957  6.23913043],1
r3,1,2.4e-05,17.839555,[627  28] ; [27  7],[621.72714078  33.27285922] ; [32.27285922  1.72714078],1
p9,1,0.000321,12.942796,[546 100] ; [20 13],[538.49189985 107.50810015] ; [27.50810015  5.49189985],1
a7,1,0.001824,9.718811,[477 177] ; [17 18],[468.90566038 185.09433962] ; [25.09433962  9.90566038],0
p7,1,0.002766,8.955738,[401 241] ; [13 22],[392.59675037 249.40324963] ; [21.40324963 13.59675037],0
p8,1,0.004336,8.137314,[326 320] ; [ 9 26],[317.78267254 328.21732746] ; [17.21732746 17.78267254],0
p10,1,0.004512,8.065355,[530 120] ; [21 13],[523.61111111 126.38888889] ; [27.38888889  6.61111111],0
s6,1,0.01332,6.126151,[430 217] ; [15 18],[423.40441176 223.59558824] ; [21.59558824 11.40441176],0
v1,1,0.02478,5.039167,[335 308] ; [11 23],[328.62333826 314.37666174] ; [17.37666174 16.62333826],0
a2,1,0.025087,5.017883,[166 491] ; [ 3 32],[160.45231214 496.54768786] ; [ 8.54768786 26.45231214],0
a5,1,0.03415,4.487173,[483 174] ; [20 15],[477.55924855 179.44075145] ; [25.44075145  9.55924855],0
p4,1,0.042734,4.105887,[375 278] ; [14 21],[369.21075581 283.78924419] ; [19.78924419 15.21075581],0
a6,1,0.044287,4.045587,[445 211] ; [18 17],[439.54848046 216.45151954] ; [23.45151954 11.54848046],0
s5,1,0.048884,3.879331,[200 438] ; [ 5 28],[194.91803279 443.08196721] ; [10.08196721 22.91803279],0
d4,1,0.05062,3.820811,[536 119] ; [24 11],[531.5942029 123.4057971] ; [28.4057971  6.5942029],0
b1,1,0.053111,3.740427,[232 425] ; [18 17],[237.35549133 419.64450867] ; [12.64450867 22.35549133],0
d1,1,0.053484,3.728716,[390 267] ; [15 20],[384.51589595 272.48410405] ; [20.48410405 14.51589595],0
u3,1,0.05681,3.628135,[107  88] ; [ 4 10],[103.5645933  91.4354067] ; [7.4354067 6.5645933],0
a4,1,0.060012,3.537044,[300 354] ; [10 24],[294.68023256 359.31976744] ; [15.31976744 18.68023256],0
p6,1,0.084834,2.969767,[227 422] ; [ 7 27],[222.35139092 426.64860908] ; [11.64860908 22.35139092],0
s2,1,0.094525,2.795575,[325 325] ; [12 22],[320.24853801 329.75146199] ; [16.75146199 17.24853801],0
u2,1,0.104538,2.634916,[99 95] ; [ 4 10],[96.06730769 97.93269231] ; [6.93269231 7.06730769],0
p11,1,0.11812,2.442071,[523 134] ; [24 11],[519.33381503 137.66618497] ; [27.66618497  7.33381503],0
b4,1,0.123791,2.368689,[383 274] ; [25 10],[387.36416185 269.63583815] ; [20.63583815 14.36416185],0
v3,1,0.124586,2.358695,[247 392] ; [ 9 26],[242.70623145 396.29376855] ; [13.29376855 21.70623145],0
d3,1,0.128715,2.30794,[455 201] ; [20 15],[450.9406657 205.0593343] ; [24.0593343 10.9406657],0
p3,1,0.14794,2.093359,[307 349] ; [12 23],[302.8422576 353.1577424] ; [16.1577424 18.8422576],0
s7,1,0.150152,2.070704,[299 332] ; [11 21],[295.03770739 335.96229261] ; [14.96229261 17.03770739],0
d5,1,0.152437,2.047697,[532 123] ; [25 10],[528.74637681 126.25362319] ; [28.25362319  6.74637681],0
b3,1,0.165378,1.924354,[145 243] ; [ 5 17],[141.95121951 246.04878049] ; [ 8.04878049 13.95121951],0
b2,1,0.165378,1.924354,[145 243] ; [ 5 17],[141.95121951 246.04878049] ; [ 8.04878049 13.95121951],0
s8,1,0.17057,1.877923,[282 371] ; [11 24],[278.09447674 374.90552326] ; [14.90552326 20.09447674],0
a3,1,0.189353,1.722648,[460 193] ; [21 14],[456.53052326 196.46947674] ; [24.46947674 10.53052326],0
s1,1,0.243958,1.357574,[ 16 631] ; [ 2 33],[ 17.07624633 629.92375367] ; [ 0.92375367 34.07624633],0
u1,1,0.260778,1.264621,[125 532] ; [ 4 31],[122.47543353 534.52456647] ; [ 6.52456647 28.47543353],0
n2,1,0.307426,1.0417,[112  38] ; [6 4],[110.625  39.375] ; [7.375 2.625],0
v2,1,0.344468,0.893732,[359 274] ; [17 18],[356.2994012 276.7005988] ; [19.7005988 15.2994012],0
n1,1,0.350219,0.872662,[53 97] ; [5 5],[54.375 95.625] ; [3.625 6.375],0
a8,1,0.422759,0.642632,[ 79 516] ; [ 6 27],[ 80.53343949 514.46656051] ; [ 4.46656051 28.53343949],0
s3,1,0.443325,0.587661,[348 299] ; [16 18],[345.8267254 301.1732746] ; [18.1732746 15.8267254],0
p1,1,0.501135,0.452531,[ 38 616] ; [ 3 32],[ 38.91727141 615.08272859] ; [ 2.08272859 32.91727141],0
n4,1,0.528091,0.398064,[516 139] ; [26  9],[514.50724638 140.49275362] ; [27.49275362  7.50724638],0
b5,1,0.543963,0.368244,[409 248] ; [20 15],[407.30202312 249.69797688] ; [21.69797688 13.30202312],0
d2,1,0.572299,0.318851,[321 333] ; [15 19],[319.39534884 334.60465116] ; [16.60465116 17.39534884],0
n3,1,0.768955,0.086284,[110  40] ; [7 2],[110.37735849  39.62264151] ; [6.62264151 2.37735849],0
s4,1,0.891132,0.018734,[117 531] ; [ 6 29],[116.69692533 531.30307467] ; [ 6.30307467 28.69692533],0
n5,1,0.924222,0.009047,[509 145] ; [27  8],[508.77213353 145.22786647] ; [27.22786647  7.77213353],0
p12,1,0.955914,0.003056,[ 37 617] ; [ 2 32],[ 37.07267442 616.92732558] ; [ 1.92732558 32.07267442],0
