Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,1e-06,24.3557,[15 62] ; [63 51],[31.44502618 45.55497382] ; [46.55497382 67.44502618],1
v1,1,6e-06,20.354294,[33 43] ; [87 28],[47.7486911 28.2513089] ; [72.2513089 42.7486911],1
s4,1,0.005325,7.765557,[27 46] ; [22 95],[18.82631579 54.17368421] ; [30.17368421 86.82631579],0
b4,1,0.028329,4.807907,[34 43] ; [71 47],[41.46153846 35.53846154] ; [63.53846154 54.46153846],0
u1,1,0.053981,3.713299,[14 63] ; [36 82],[19.74358974 57.25641026] ; [30.25641026 87.74358974],0
n3,1,0.069032,3.305877,[7 8] ; [16  5],[9.58333333 5.41666667] ; [13.41666667  7.58333333],0
a5,1,0.083747,2.990632,[56 21] ; [98 20],[60.81025641 16.18974359] ; [93.18974359 24.81025641],0
p12,1,0.089289,2.887137,[ 8 69] ; [23 95],[12.24102564 64.75897436] ; [18.75897436 99.24102564],0
n6,1,0.095541,2.778449,[66 11] ; [107   8],[69.38020833  7.61979167] ; [103.61979167  11.38020833],0
n2,1,0.101592,2.680366,[14  1] ; [15  6],[12.08333333  2.91666667] ; [16.91666667  4.08333333],0
a7,1,0.133086,2.256129,[51 25] ; [90 27],[55.52331606 20.47668394] ; [85.47668394 31.52331606],0
s8,1,0.143811,2.136697,[49 28] ; [86 31],[53.58247423 23.41752577] ; [81.41752577 35.58247423],0
d2,1,0.167571,1.90454,[39 38] ; [71 46],[43.65979381 33.34020619] ; [66.34020619 50.65979381],0
p10,1,0.185071,1.756427,[65 12] ; [107  11],[67.91794872  9.08205128] ; [104.08205128  13.91794872],0
p8,1,0.241204,1.373542,[57 20] ; [78 40],[53.30769231 23.69230769] ; [81.69230769 36.30769231],0
p3,1,0.285815,1.13923,[49 28] ; [83 34],[52.39175258 24.60824742] ; [79.60824742 37.39175258],0
r3,1,0.302593,1.062732,[71  5] ; [114   4],[72.4742268  3.5257732] ; [112.5257732   5.4742268],0
b1,1,0.310068,1.030386,[37 40] ; [48 70],[33.56410256 43.43589744] ; [51.43589744 66.56410256],0
p11,1,0.357016,0.848364,[63 14] ; [90 28],[60.41538462 16.58461538] ; [92.58461538 25.41538462],0
b5,1,0.369138,0.806563,[44 33] ; [75 43],[46.98974359 30.01025641] ; [72.01025641 45.98974359],0
p9,1,0.36925,0.806188,[69  8] ; [110   8],[70.68205128  6.31794872] ; [108.31794872   9.68205128],0
a8,1,0.371379,0.799045,[10 64] ; [20 88],[12.1978022 61.8021978] ; [17.8021978 90.1978022],0
s3,1,0.389382,0.740873,[66 10] ; [97 21],[63.8556701 12.1443299] ; [99.1443299 18.8556701],0
u4,1,0.391998,0.732735,[ 2 75] ; [  6 112],[ 3.15897436 73.84102564] ; [  4.84102564 113.15897436],0
d1,1,0.428291,0.627453,[50 27] ; [83 35],[52.51794872 24.48205128] ; [80.48205128 37.51794872],0
p2,1,0.434653,0.610358,[70  7] ; [103  15],[68.31282051  8.68717949] ; [104.68717949  13.31282051],0
n4,1,0.441661,0.591964,[62 15] ; [100  18],[63.96923077 13.03076923] ; [98.03076923 19.96923077],0
d5,1,0.447227,0.57767,[61 14] ; [100  17],[62.890625 12.109375] ; [98.109375 18.890625],0
a4,1,0.455687,0.556468,[44 33] ; [61 57],[41.46153846 35.53846154] ; [63.53846154 54.46153846],0
n1,1,0.463193,0.538169,[9 6] ; [10 11],[7.91666667 7.08333333] ; [11.08333333  9.91666667],0
s5,1,0.514472,0.424962,[45 29] ; [61 48],[42.86338798 31.13661202] ; [63.13661202 45.86338798],0
p5,1,0.51517,0.423552,[18 59] ; [23 95],[16.18974359 60.81025641] ; [24.81025641 93.18974359],0
v4,1,0.547365,0.362058,[75  2] ; [113   5],[74.23589744  2.76410256] ; [113.76410256   4.23589744],0
u3,1,0.552516,0.352828,[14  5] ; [17  9],[13.08888889  5.91111111] ; [17.91111111  8.08888889],0
a6,1,0.564902,0.331287,[48 29] ; [77 39],[49.87046632 27.12953368] ; [75.12953368 40.87046632],0
a3,1,0.590385,0.289744,[58 19] ; [92 25],[59.53608247 17.46391753] ; [90.46391753 26.53608247],0
d3,1,0.604777,0.267851,[59 17] ; [87 30],[57.49222798 18.50777202] ; [88.50777202 28.49222798],0
n5,1,0.607527,0.263792,[63 14] ; [99 18],[64.29896907 12.70103093] ; [97.70103093 19.29896907],0
s6,1,0.65788,0.196109,[69  7] ; [103  13],[68.08333333  7.91666667] ; [103.91666667  12.08333333],0
d4,1,0.668064,0.183876,[66 10] ; [104  13],[66.94300518  9.05699482] ; [103.05699482  13.94300518],0
s1,1,0.676819,0.173729,[ 5 72] ; [  6 112],[ 4.34358974 72.65641026] ; [  6.65641026 111.34358974],0
r1,1,0.687148,0.16219,[65 12] ; [97 21],[63.96923077 13.03076923] ; [98.03076923 19.96923077],0
a1,1,0.711249,0.137032,[ 6 71] ; [ 11 107],[ 6.71282051 70.28717949] ; [ 10.28717949 107.71282051],0
r4,1,0.715799,0.132554,[70  7] ; [109   9],[70.68205128  6.31794872] ; [108.31794872   9.68205128],0
a2,1,0.718607,0.129831,[21 56] ; [35 83],[22.11282051 54.88717949] ; [33.88717949 84.11282051],0
r2,1,0.825091,0.048842,[72  3] ; [114   4],[72.27979275  2.72020725] ; [113.72020725   4.27979275],0
u2,1,0.831002,0.045547,[13  6] ; [17  9],[12.66666667  6.33333333] ; [17.33333333  8.66666667],0
b2,1,0.906223,0.013878,[25 26] ; [35 38],[24.67741935 26.32258065] ; [35.32258065 37.67741935],0
b3,1,0.906223,0.013878,[25 26] ; [35 38],[24.67741935 26.32258065] ; [35.32258065 37.67741935],0
p4,1,0.906506,0.013794,[62 15] ; [95 22],[62.31443299 14.68556701] ; [94.68556701 22.31443299],0
p7,1,0.92865,0.008018,[63 12] ; [98 18],[63.21989529 11.78010471] ; [97.78010471 18.21989529],0
s7,1,0.963134,0.002136,[59 16] ; [90 24],[59.12698413 15.87301587] ; [89.87301587 24.12698413],0
p1,1,0.972985,0.001147,[10 67] ; [ 15 102],[ 9.92268041 67.07731959] ; [ 15.07731959 101.92268041],0
