Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,72.693361,[263 172] ; [ 27 114],[219.01041667 215.98958333] ; [70.98958333 70.01041667],1
d1,1,0.0,69.748209,[312 126] ; [45 96],[270.06217617 167.93782383] ; [86.93782383 54.06217617],1
a3,1,0.0,65.979136,[356  81] ; [65 75],[318.85095321 118.14904679] ; [102.14904679  37.85095321],1
a4,1,0.0,54.496186,[240 196] ; [ 27 113],[202.10416667 233.89583333] ; [64.89583333 75.10416667],1
u1,1,0.0,33.949155,[116 322] ; [  5 136],[ 91.53367876 346.46632124] ; [ 29.46632124 111.53367876],1
d5,1,0.0,27.478415,[384  51] ; [98 43],[364.01041667  70.98958333] ; [117.98958333  23.01041667],1
d4,1,4e-06,21.378013,[383  52] ; [101  40],[365.52083333  69.47916667] ; [118.47916667  22.52083333],1
a6,1,1.1e-05,19.293927,[315 120] ; [74 67],[293.77604167 141.22395833] ; [95.22395833 45.77604167],1
n4,1,0.000466,12.24556,[355  81] ; [95 46],[340.03466205  95.96533795] ; [109.96533795  31.03466205],1
d3,1,0.00083,11.173256,[324 112] ; [84 57],[308.29809359 127.70190641] ; [99.70190641 41.29809359],1
s7,1,0.001387,10.223614,[276 148] ; [66 67],[260.33752244 163.66247756] ; [81.66247756 51.33752244],0
v2,1,0.001426,10.172321,[257 163] ; [60 72],[241.19565217 178.80434783] ; [75.80434783 56.19565217],0
p4,1,0.001641,9.913569,[295 140] ; [75 66],[279.42708333 155.57291667] ; [90.57291667 50.42708333],0
b2,1,0.002254,9.330488,[115 159] ; [17 58],[103.63323782 170.36676218] ; [28.36676218 46.63323782],0
b3,1,0.002254,9.330488,[115 159] ; [17 58],[103.63323782 170.36676218] ; [28.36676218 46.63323782],0
p9,1,0.002294,9.297797,[391  43] ; [110  27],[380.79509632  53.20490368] ; [120.20490368  16.79509632],0
s5,1,0.003149,8.719052,[202 223] ; [45 91],[187.12121212 237.87878788] ; [59.87878788 76.12121212],0
r1,1,0.004624,8.020786,[382  54] ; [109  31],[371.65972222  64.34027778] ; [119.34027778  20.65972222],0
p10,1,0.006,7.550276,[373  60] ; [106  33],[362.59965035  70.40034965] ; [116.40034965  22.59965035],0
s8,1,0.009314,6.761555,[255 180] ; [65 76],[241.66666667 193.33333333] ; [78.33333333 62.66666667],0
r4,1,0.019355,5.46913,[422  16] ; [129  12],[416.81865285  21.18134715] ; [134.18134715   6.81865285],0
p3,1,0.032371,4.578737,[243 193] ; [64 77],[231.97920277 204.02079723] ; [75.02079723 65.97920277],0
u4,1,0.05908,3.563025,[ 17 421] ; [  1 140],[ 13.61658031 424.38341969] ; [  4.38341969 136.61658031],0
v1,1,0.060817,3.514958,[255 171] ; [69 67],[245.59430605 180.40569395] ; [78.40569395 57.59430605],0
v3,1,0.102392,2.66789,[180 241] ; [47 88],[171.88309353 249.11690647] ; [55.11690647 79.88309353],0
a1,1,0.108022,2.58293,[ 28 410] ; [  4 137],[ 24.20725389 413.79274611] ; [  7.79274611 133.20725389],0
n6,1,0.114859,2.486054,[383  52] ; [116  24],[377.50434783  57.49565217] ; [121.49565217  18.50434783],0
s2,1,0.129789,2.295028,[297 139] ; [85 54],[289.65565217 146.34434783] ; [92.34434783 46.65565217],0
v4,1,0.152537,2.046699,[429   9] ; [135   6],[426.65284974  11.34715026] ; [137.34715026   3.65284974],0
p8,1,0.161901,1.956382,[236 193] ; [67 72],[228.85035211 200.14964789] ; [74.14964789 64.85035211],0
p11,1,0.176599,1.826011,[344  94] ; [103  38],[338.14507772  99.85492228] ; [108.85492228  32.14507772],0
p2,1,0.295463,1.094559,[368  67] ; [114  27],[364.01041667  70.98958333] ; [117.98958333  23.01041667],0
p6,1,0.30583,1.048599,[181 253] ; [50 86],[175.88421053 258.11578947] ; [55.11578947 80.88421053],0
a8,1,0.306317,1.046491,[ 59 336] ; [ 15 117],[ 55.46489564 339.53510436] ; [ 18.53510436 113.46489564],0
p12,1,0.337868,0.918503,[ 46 389] ; [ 11 130],[ 43.046875 391.953125] ; [ 13.953125 127.046875],0
a7,1,0.356239,0.851109,[327 111] ; [99 41],[322.816609 115.183391] ; [103.183391  36.816609],0
p7,1,0.361529,0.832574,[282 142] ; [84 51],[277.61001789 146.38998211] ; [88.38998211 46.61001789],0
s1,1,0.38643,0.750145,[ 15 417] ; [  7 130],[ 16.7029877 415.2970123] ; [  5.2970123 131.7029877],0
s3,1,0.394726,0.724333,[303 129] ; [102  36],[306.94736842 125.05263158] ; [98.05263158 39.94736842],0
n5,1,0.45165,0.566507,[344  92] ; [107  34],[340.79029463  95.20970537] ; [110.20970537  30.79029463],0
n3,1,0.452774,0.563699,[72 26] ; [22 11],[70.32061069 27.67938931] ; [23.67938931  9.32061069],0
s4,1,0.50566,0.443037,[ 91 341] ; [ 33 106],[ 93.81436077 338.18563923] ; [ 30.18563923 108.81436077],0
b5,1,0.526028,0.402059,[274 164] ; [84 57],[270.81865285 167.18134715] ; [87.18134715 53.81865285],0
b4,1,0.551389,0.354835,[261 177] ; [88 53],[264.01036269 173.98963731] ; [84.98963731 56.01036269],0
u2,1,0.584079,0.299686,[47 35] ; [45 28],[48.67096774 33.32903226] ; [43.32903226 29.67096774],0
p1,1,0.650049,0.205839,[ 38 397] ; [ 14 126],[ 39.33913043 395.66086957] ; [ 12.66086957 127.33913043],0
r3,1,0.710111,0.138166,[425  13] ; [134   5],[424.33622184  13.66377816] ; [134.66377816   4.33622184],0
n2,1,0.715778,0.132574,[78 21] ; [25  8],[77.25 21.75] ; [25.75  7.25],0
u3,1,0.893092,0.018061,[51 30] ; [48 27],[51.40384615 29.59615385] ; [47.59615385 27.40384615],0
n1,1,0.952835,0.003498,[41 57] ; [14 19],[41.14503817 56.85496183] ; [13.85496183 19.14503817],0
p5,1,0.958994,0.002644,[ 56 377] ; [ 18 123],[ 55.82229965 377.17770035] ; [ 18.17770035 122.82229965],0
b1,1,0.975196,0.000967,[164 274] ; [53 88],[164.15544041 273.84455959] ; [52.84455959 88.15544041],0
