Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,88.869822,[224  76] ; [ 5 51],[192.97752809 107.02247191] ; [36.02247191 19.97752809],1
d4,1,0.0,48.064826,[273  27] ; [31 25],[256.17977528  43.82022472] ; [47.82022472  8.17977528],1
a4,1,0.0,25.82758,[164 135] ; [10 46],[146.55211268 152.44788732] ; [27.44788732 28.55211268],1
d3,1,3e-06,21.969614,[231  69] ; [26 30],[216.57303371  83.42696629] ; [40.42696629 15.57303371],1
d2,1,9e-06,19.693287,[182 118] ; [16 40],[166.85393258 133.14606742] ; [31.14606742 24.85393258],1
u1,1,0.000217,13.674921,[ 86 214] ; [ 3 53],[ 75. 225.] ; [14. 42.],1
a3,1,0.000243,13.465112,[254  45] ; [36 20],[244.25352113  54.74647887] ; [45.74647887 10.25352113],1
a5,1,0.001669,9.881991,[248  52] ; [36 20],[239.3258427  60.6741573] ; [44.6741573 11.3258427],0
a2,1,0.002072,9.484646,[ 99 201] ; [ 7 49],[ 89.3258427 210.6741573] ; [16.6741573 39.3258427],0
p1,1,0.003029,8.79001,[ 28 270] ; [13 43],[ 34.51412429 263.48587571] ; [ 6.48587571 49.51412429],0
p8,1,0.028227,4.814133,[157 135] ; [39 17],[164.45977011 127.54022989] ; [31.54022989 24.45977011],0
r1,1,0.048212,3.902586,[260  39] ; [43 13],[255.2028169  43.7971831] ; [47.7971831  8.2028169],0
v2,1,0.071699,3.24368,[184 108] ; [27 27],[178.06936416 113.93063584] ; [32.93063584 21.06936416],0
p4,1,0.076731,3.132811,[207  92] ; [32 24],[201.29859155  97.70140845] ; [37.70140845 18.29859155],0
s8,1,0.090672,2.862394,[224  74] ; [36 20],[218.8700565  79.1299435] ; [41.1299435 14.8700565],0
v3,1,0.097995,2.737868,[138 151] ; [20 36],[132.35362319 156.64637681] ; [25.64637681 30.35362319],0
p3,1,0.099058,2.720652,[175 125] ; [26 30],[169.38202247 130.61797753] ; [31.61797753 24.38202247],0
n4,1,0.151866,2.053404,[252  46] ; [43 13],[248.33333333  49.66666667] ; [46.66666667  9.33333333],0
s2,1,0.15447,2.027549,[239  60] ; [40 16],[234.98873239  64.01126761] ; [44.01126761 11.98873239],0
s5,1,0.250897,1.318303,[150 138] ; [24 31],[146.09912536 141.90087464] ; [27.90087464 27.09912536],0
b1,1,0.251759,1.313516,[120 180] ; [27 29],[123.87640449 176.12359551] ; [23.12359551 32.87640449],0
u4,1,0.286526,1.135872,[ 15 285] ; [ 1 55],[ 13.48314607 286.51685393] ; [ 2.51685393 53.48314607],0
a7,1,0.289707,1.120981,[214  86] ; [36 20],[210.6741573  89.3258427] ; [39.3258427 16.6741573],0
r3,1,0.290272,1.118361,[290   8] ; [53  3],[288.74011299   9.25988701] ; [54.25988701  1.74011299],0
a6,1,0.319383,0.99147,[202  97] ; [34 22],[198.77183099 100.22816901] ; [37.22816901 18.77183099],0
p6,1,0.354128,0.858608,[138 157] ; [22 33],[134.85714286 160.14285714] ; [25.14285714 29.85714286],0
r2,1,0.365598,0.818572,[287   9] ; [52  3],[285.88034188  10.11965812] ; [53.11965812  1.88034188],0
p9,1,0.381627,0.765455,[270  26] ; [49  7],[268.25  27.75] ; [50.75  5.25],0
b4,1,0.388502,0.743625,[174 126] ; [29 27],[171.06741573 128.93258427] ; [31.93258427 24.06741573],0
n1,1,0.400095,0.708042,[35 35] ; [4 7],[33.7037037 36.2962963] ; [5.2962963 5.7037037],0
n5,1,0.415575,0.662796,[241  56] ; [48  8],[243.1529745  53.8470255] ; [45.8470255 10.1529745],0
n6,1,0.447033,0.578165,[265  32] ; [48  8],[263.34560907  33.65439093] ; [49.65439093  6.34560907],0
b5,1,0.456872,0.553547,[182 118] ; [31 25],[179.49438202 120.50561798] ; [33.50561798 22.49438202],0
s1,1,0.53263,0.389371,[ 15 280] ; [ 4 52],[ 15.96866097 279.03133903] ; [ 3.03133903 52.96866097],0
r4,1,0.610626,0.259265,[279  21] ; [51  5],[278.08988764  21.91011236] ; [51.91011236  4.08988764],0
p10,1,0.662542,0.19045,[255  41] ; [47  9],[253.95454545  42.04545455] ; [48.04545455  7.95454545],0
u2,1,0.662573,0.190413,[31 13] ; [13  7],[30.25 13.75] ; [13.75  6.25],0
v4,1,0.692665,0.156216,[291   8] ; [53  2],[290.55367232   8.44632768] ; [53.44632768  1.55367232],0
p7,1,0.705998,0.142308,[202  85] ; [38 18],[200.81632653  86.18367347] ; [39.18367347 16.81632653],0
u3,1,0.742883,0.107609,[34 12] ; [14  6],[33.45454545 12.54545455] ; [14.54545455  5.45454545],0
