Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,27.773889,[16 14] ; [109   9],[25.33783784  4.66216216] ; [99.66216216 18.33783784],1
s4,1,0.004889,7.920096,[13 17] ; [22 95],[ 7.14285714 22.85714286] ; [27.85714286 89.14285714],0
v4,1,0.008397,6.946835,[24  6] ; [110   6],[27.53424658  2.46575342] ; [106.46575342   9.53424658],0
s6,1,0.013261,6.133967,[19 11] ; [98 19],[23.87755102  6.12244898] ; [93.12244898 23.87755102],0
a5,1,0.024303,5.072848,[17 13] ; [91 27],[21.89189189  8.10810811] ; [86.10810811 31.89189189],0
r3,1,0.067008,3.354825,[26  4] ; [111   5],[28.15068493  1.84931507] ; [108.84931507   7.15068493],0
a8,1,0.075654,3.155877,[ 2 26] ; [23 82],[ 5.26315789 22.73684211] ; [19.73684211 85.26315789],0
p1,1,0.087585,2.918216,[ 5 25] ; [  8 110],[ 2.63513514 27.36486486] ; [ 10.36486486 107.63513514],0
a4,1,0.101058,2.688771,[ 9 21] ; [55 63],[12.97297297 17.02702703] ; [51.02702703 66.97297297],0
p7,1,0.116633,2.461963,[11 17] ; [62 49],[14.70503597 13.29496403] ; [58.29496403 52.70503597],0
u1,1,0.117095,2.455754,[ 3 27] ; [27 91],[ 6.08108108 23.91891892] ; [23.91891892 94.08108108],0
p10,1,0.124153,2.36413,[20  9] ; [95 21],[23.  6.] ; [92. 24.],0
v2,1,0.126263,2.337864,[13 15] ; [71 43],[16.56338028 11.43661972] ; [67.43661972 46.56338028],0
s3,1,0.13624,2.219924,[19 11] ; [89 27],[22.19178082  7.80821918] ; [85.80821918 30.19178082],0
p11,1,0.152425,2.047813,[25  5] ; [83 35],[21.89189189  8.10810811] ; [86.10810811 31.89189189],0
b1,1,0.162184,1.953746,[ 9 21] ; [52 66],[12.36486486 17.63513514] ; [48.63513514 69.36486486],0
n4,1,0.179861,1.79877,[21  9] ; [95 22],[23.67346939  6.32653061] ; [92.32653061 24.67346939],0
a2,1,0.186498,1.74507,[ 4 26] ; [29 89],[ 6.68918919 23.31081081] ; [26.31081081 91.68918919],0
n5,1,0.186561,1.744569,[18 12] ; [84 32],[20.95890411  9.04109589] ; [81.04109589 34.95890411],0
b5,1,0.187867,1.734268,[21  9] ; [67 51],[17.83783784 12.16216216] ; [70.16216216 47.83783784],0
s2,1,0.237176,1.397304,[18 12] ; [84 34],[20.67567568  9.32432432] ; [81.32432432 36.67567568],0
s8,1,0.252046,1.311925,[17 13] ; [80 38],[19.66216216 10.33783784] ; [77.33783784 40.66216216],0
p6,1,0.278149,1.176113,[ 9 18] ; [27 89],[ 6.7972028 20.2027972] ; [29.2027972 86.7972028],0
u4,1,0.29235,1.108769,[ 1 29] ; [  1 117],[ 0.40540541 29.59459459] ; [  1.59459459 116.40540541],0
u2,1,0.294525,1.098823,[3 5] ; [13  9],[4.26666667 3.73333333] ; [11.73333333 10.26666667],0
n6,1,0.30534,1.050725,[22  8] ; [94 21],[24.  6.] ; [92. 23.],0
n3,1,0.312121,1.021678,[11  3] ; [19 11],[9.54545455 4.45454545] ; [20.45454545  9.54545455],0
a3,1,0.401178,0.704792,[22  8] ; [94 23],[23.67346939  6.32653061] ; [92.32653061 24.67346939],0
p2,1,0.403758,0.697105,[19 11] ; [84 34],[20.87837838  9.12162162] ; [82.12162162 35.87837838],0
a6,1,0.419166,0.652652,[17 13] ; [75 41],[18.90410959 11.09589041] ; [73.09589041 42.90410959],0
b4,1,0.464248,0.535633,[18 12] ; [62 56],[16.21621622 13.78378378] ; [63.78378378 54.21621622],0
d5,1,0.466199,0.53097,[22  8] ; [93 24],[23.46938776  6.53061224] ; [91.53061224 25.46938776],0
r2,1,0.494893,0.46587,[25  2] ; [112   5],[25.6875  1.3125] ; [111.3125   5.6875],0
u3,1,0.495868,0.463768,[5 3] ; [18  6],[5.75 2.25] ; [17.25  6.75],0
p8,1,0.547773,0.361322,[ 9 19] ; [44 71],[10.37762238 17.62237762] ; [42.62237762 72.37762238],0
v1,1,0.580939,0.304718,[12 14] ; [61 56],[13.27272727 12.72727273] ; [59.72727273 57.27272727],0
p12,1,0.591332,0.288268,[ 1 28] ; [  7 110],[ 1.5890411 27.4109589] ; [  6.4109589 110.5890411],0
d1,1,0.617778,0.249003,[15 15] ; [65 53],[16.21621622 13.78378378] ; [63.78378378 54.21621622],0
d2,1,0.657377,0.196726,[13 17] ; [56 61],[14.08163265 15.91836735] ; [54.91836735 62.08163265],0
n2,1,0.680519,0.169542,[12  2] ; [25  6],[11.51111111  2.48888889] ; [25.48888889  5.51111111],0
a1,1,0.686568,0.162826,[ 1 29] ; [  6 112],[ 1.41891892 28.58108108] ; [  5.58108108 112.41891892],0
d3,1,0.688819,0.160367,[17 13] ; [71 46],[17.95918367 12.04081633] ; [70.04081633 46.95918367],0
a7,1,0.708488,0.139792,[19 11] ; [79 39],[19.86486486 10.13513514] ; [78.13513514 39.86486486],0
p3,1,0.752852,0.09915,[ 9 21] ; [32 86],[ 8.31081081 21.68918919] ; [32.68918919 85.31081081],0
n1,1,0.763256,0.090726,[7 7] ; [14 17],[6.53333333 7.46666667] ; [14.46666667 16.53333333],0
b2,1,0.776408,0.080658,[ 9 13] ; [35 44],[ 9.58415842 12.41584158] ; [34.41584158 44.58415842],0
b3,1,0.776408,0.080658,[ 9 13] ; [35 44],[ 9.58415842 12.41584158] ; [34.41584158 44.58415842],0
d4,1,0.795743,0.067009,[24  6] ; [96 21],[24.48979592  5.51020408] ; [95.51020408 21.48979592],0
v3,1,0.876147,0.024291,[12 17] ; [49 65],[12.37062937 16.62937063] ; [48.62937063 65.37062937],0
p5,1,0.889161,0.019423,[ 2 28] ; [  7 110],[ 1.83673469 28.16326531] ; [  7.16326531 109.83673469],0
s5,1,0.946518,0.0045,[11 17] ; [44 70],[10.84507042 17.15492958] ; [44.15492958 69.84507042],0
p9,1,0.95359,0.003387,[23  5] ; [95 20],[23.1048951  4.8951049] ; [94.8951049 20.1048951],0
s1,1,0.973536,0.001101,[ 2 28] ; [  8 109],[ 2.04081633 27.95918367] ; [  7.95918367 109.04081633],0
