Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.000587,11.815495,[13 24] ; [29 10],[20.44736842 16.55263158] ; [21.55263158 17.44736842],1
d1,1,0.000684,11.531112,[ 4 33] ; [18 21],[10.71052632 26.28947368] ; [11.28947368 27.71052632],1
p3,1,0.000684,11.531112,[ 4 33] ; [18 21],[10.71052632 26.28947368] ; [11.28947368 27.71052632],1
a3,1,0.001926,9.618489,[13 23] ; [28 11],[19.68 16.32] ; [21.32 17.68],0
s6,1,0.004616,8.024239,[10 26] ; [23 15],[16.05405405 19.94594595] ; [16.94594595 21.05405405],0
a4,1,0.006201,7.491018,[ 7 30] ; [19 20],[12.65789474 24.34210526] ; [13.34210526 25.65789474],0
p4,1,0.010846,6.490385,[ 9 27] ; [21 18],[14.4 21.6] ; [15.6 23.4],0
d4,1,0.014228,6.009615,[19 17] ; [31  8],[24. 12.] ; [26. 13.],0
s7,1,0.027204,4.877792,[ 4 31] ; [12 24],[ 7.88732394 27.11267606] ; [ 8.11267606 27.88732394],0
u3,1,0.029867,4.716906,[16  8] ; [3 8],[13.02857143 10.97142857] ; [5.97142857 5.02857143],0
b2,1,0.03575,4.40898,[ 2 16] ; [ 9 13],[ 4.95 13.05] ; [ 6.05 15.95],0
b3,1,0.03575,4.40898,[ 2 16] ; [ 9 13],[ 4.95 13.05] ; [ 6.05 15.95],0
p8,1,0.041609,4.151027,[ 8 29] ; [17 22],[12.17105263 24.82894737] ; [12.82894737 26.17105263],0
a6,1,0.051694,3.785647,[10 27] ; [19 20],[14.11842105 22.88157895] ; [14.88157895 24.11842105],0
d3,1,0.090509,2.865295,[11 26] ; [19 20],[14.60526316 22.39473684] ; [15.39473684 23.60526316],0
s5,1,0.096039,2.770111,[ 7 28] ; [14 23],[10.20833333 24.79166667] ; [10.79166667 26.20833333],0
p1,1,0.102062,2.673029,[ 1 36] ; [ 5 34],[ 2.92105263 34.07894737] ; [ 3.07894737 35.92105263],0
s8,1,0.11936,2.425694,[ 6 31] ; [12 26],[ 8.88 28.12] ; [ 9.12 28.88],0
s2,1,0.179155,1.804617,[11 26] ; [17 21],[13.81333333 23.18666667] ; [14.18666667 23.81333333],0
r3,1,0.195987,1.672029,[28  9] ; [34  5],[30.18421053  6.81578947] ; [31.81578947  7.18421053],0
s4,1,0.209977,1.571587,[ 6 31] ; [11 28],[ 8.27631579 28.72368421] ; [ 8.72368421 30.27631579],0
d2,1,0.21057,1.567502,[11 26] ; [17 22],[13.63157895 23.36842105] ; [14.36842105 24.63157895],0
n3,1,0.238043,1.392145,[9 8] ; [13  5],[10.68571429  6.31428571] ; [11.31428571  6.68571429],0
b5,1,0.245575,1.348302,[22 15] ; [18 21],[19.47368421 17.52631579] ; [20.52631579 18.47368421],0
r4,1,0.252894,1.307248,[23 14] ; [29 10],[25.31578947 11.68421053] ; [26.68421053 12.31578947],0
v1,1,0.257518,1.282051,[12 24] ; [18 21],[14.4 21.6] ; [15.6 23.4],0
b4,1,0.258647,1.275983,[18 19] ; [24 15],[20.44736842 16.55263158] ; [21.55263158 17.44736842],0
