Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,28.075036,[1 5] ; [65  5],[5.21052632 0.78947368] ; [60.78947368  9.21052632],1
v4,1,0.0,25.716967,[2 4] ; [67  3],[5.44736842 0.55263158] ; [63.55263158  6.44736842],1
a7,1,0.017617,5.633819,[1 5] ; [46 24],[3.71052632 2.28947368] ; [43.28947368 26.71052632],0
s1,1,0.025231,5.007979,[1 5] ; [ 1 69],[0.15789474 5.84210526] ; [ 1.84210526 68.15789474],0
s2,1,0.056263,3.644267,[5 1] ; [30 40],[2.76315789 3.23684211] ; [32.23684211 37.76315789],0
r3,1,0.057858,3.597759,[4 2] ; [64  6],[5.36842105 0.63157895] ; [62.63157895  7.36842105],0
v2,1,0.070118,3.280262,[1 5] ; [37 30],[3.12328767 2.87671233] ; [34.87671233 32.12328767],0
s7,1,0.094983,2.78782,[1 5] ; [35 32],[2.95890411 3.04109589] ; [33.04109589 33.95890411],0
b4,1,0.134164,2.24365,[2 4] ; [45 25],[3.71052632 2.28947368] ; [43.28947368 26.71052632],0
n4,1,0.169825,1.88449,[3 3] ; [53 17],[4.42105263 1.57894737] ; [51.57894737 18.42105263],0
a1,1,0.192426,1.698942,[1 5] ; [ 3 67],[0.31578947 5.68421053] ; [ 3.68421053 66.31578947],0
v3,1,0.214043,1.543865,[1 5] ; [29 39],[2.43243243 3.56756757] ; [27.56756757 40.43243243],0
s4,1,0.271355,1.209884,[2 4] ; [11 59],[1.02631579 4.97368421] ; [11.97368421 58.02631579],0
n5,1,0.31179,1.023077,[3 3] ; [49 21],[4.10526316 1.89473684] ; [47.89473684 22.10526316],0
a3,1,0.323903,0.973122,[2 4] ; [38 32],[3.15789474 2.84210526] ; [36.84210526 33.15789474],0
a6,1,0.345249,0.890842,[5 1] ; [45 25],[3.94736842 2.05263158] ; [46.05263158 23.94736842],0
s5,1,0.365712,0.818182,[1 5] ; [23 43],[2. 4.] ; [22. 44.],0
a8,1,0.43164,0.618407,[1 5] ; [ 5 62],[0.49315068 5.50684932] ; [ 5.50684932 61.49315068],0
d3,1,0.440189,0.595789,[3 3] ; [24 46],[2.13157895 3.86842105] ; [24.86842105 45.13157895],0
p11,1,0.44199,0.591111,[4 2] ; [56 14],[4.73684211 1.26315789] ; [55.26315789 14.73684211],0
p9,1,0.454422,0.559598,[4 2] ; [55 14],[4.72 1.28] ; [54.28 14.72],0
b1,1,0.473107,0.514709,[2 4] ; [34 36],[2.84210526 3.15789474] ; [33.15789474 36.84210526],0
p8,1,0.477402,0.504792,[5 1] ; [48 21],[4.24 1.76] ; [48.76 20.24],0
p6,1,0.517825,0.418224,[2 4] ; [32 36],[2.75675676 3.24324324] ; [31.24324324 36.75675676],0
b5,1,0.558307,0.342644,[4 2] ; [38 32],[3.31578947 2.68421053] ; [38.68421053 31.31578947],0
p2,1,0.562404,0.335559,[4 2] ; [54 16],[4.57894737 1.42105263] ; [53.42105263 16.57894737],0
s8,1,0.602168,0.271739,[3 3] ; [27 42],[2.4 3.6] ; [27.6 41.4],0
v1,1,0.603443,0.269835,[2 4] ; [31 39],[2.60526316 3.39473684] ; [30.39473684 39.60526316],0
d2,1,0.673543,0.177486,[1 5] ; [17 53],[1.42105263 4.57894737] ; [16.57894737 53.42105263],0
s3,1,0.70495,0.143374,[3 3] ; [40 29],[3.44 2.56] ; [39.56 29.44],0
p10,1,0.744852,0.105908,[4 2] ; [51 19],[4.34210526 1.65789474] ; [50.65789474 19.34210526],0
u2,1,0.759046,0.094086,[2 2] ; [18 13],[2.28571429 1.71428571] ; [17.71428571 13.28571429],0
s6,1,0.759211,0.093952,[4 2] ; [41 27],[3.64864865 2.35135135] ; [41.35135135 26.64864865],0
n6,1,0.783635,0.075397,[5 1] ; [55 15],[4.73684211 1.26315789] ; [55.26315789 14.73684211],0
a4,1,0.783635,0.075397,[1 5] ; [15 55],[1.26315789 4.73684211] ; [14.73684211 55.26315789],0
a5,1,0.852717,0.034467,[4 2] ; [44 26],[3.78947368 2.21052632] ; [44.21052632 25.78947368],0
d4,1,0.892993,0.018095,[3 3] ; [33 37],[2.84210526 3.15789474] ; [33.15789474 36.84210526],0
p5,1,0.908042,0.013342,[1 5] ; [13 57],[1.10526316 4.89473684] ; [12.89473684 57.10526316],0
p12,1,0.951041,0.00377,[1 5] ; [11 59],[0.94736842 5.05263158] ; [11.05263158 58.94736842],0
u3,1,1.0,0.0,[2 2] ; [16 16],[2. 2.] ; [16. 16.],0
