Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,38.881652,[ 18 110] ; [22 11],[31.80124224 96.19875776] ; [ 8.19875776 24.80124224],1
s7,1,0.000751,11.359815,[23 98] ; [15 16],[30.25 90.75] ; [ 7.75 23.25],1
s8,1,0.004121,8.229659,[ 27 102] ; [15 18],[33.44444444 95.55555556] ; [ 8.55555556 24.44444444],0
p12,1,0.011993,6.311858,[  3 125] ; [ 4 28],[  5.6 122.4] ; [ 1.4 30.6],0
s5,1,0.023369,5.140869,[ 17 108] ; [10 23],[ 21.36075949 103.63924051] ; [ 5.63924051 27.36075949],0
p10,1,0.027132,4.88239,[92 36] ; [29  3],[96.8 31.2] ; [24.2  7.8],0
u1,1,0.045116,4.014305,[ 14 115] ; [ 8 25],[ 17.51851852 111.48148148] ; [ 4.48148148 28.51851852],0
b5,1,0.04599,3.981972,[72 57] ; [12 21],[66.88888889 62.11111111] ; [17.11111111 15.88888889],0
a1,1,0.066303,3.372256,[  3 126] ; [ 3 30],[  4.77777778 124.22222222] ; [ 1.22222222 31.77777778],0
b2,1,0.070188,3.27861,[33 49] ; [12  7],[36.53465347 45.46534653] ; [ 8.46534653 10.53465347],0
b3,1,0.070188,3.27861,[33 49] ; [12  7],[36.53465347 45.46534653] ; [ 8.46534653 10.53465347],0
n5,1,0.07855,3.094641,[80 48] ; [26  7],[84.27329193 43.72670807] ; [21.72670807 11.27329193],0
p6,1,0.121189,2.401884,[33 91] ; [13 19],[36.56410256 87.43589744] ; [ 9.43589744 22.56410256],0
p1,1,0.166544,1.913777,[ 14 115] ; [ 1 32],[ 11.94444444 117.05555556] ; [ 3.05555556 29.94444444],0
v3,1,0.169972,1.883193,[64 62] ; [20 11],[67.41401274 58.58598726] ; [16.58598726 14.41401274],0
s4,1,0.172517,1.860936,[  7 122] ; [ 4 29],[  8.75925926 120.24074074] ; [ 2.24074074 30.75925926],0
b4,1,0.199316,1.647378,[70 59] ; [22 11],[73.25925926 55.74074074] ; [18.74074074 14.25925926],0
n2,1,0.208723,1.58026,[18 10] ; [7 1],[19.44444444  8.55555556] ; [5.55555556 2.44444444],0
p8,1,0.284219,1.146803,[69 58] ; [14 18],[66.29559748 60.70440252] ; [16.70440252 15.29559748],0
p7,1,0.28509,1.142664,[79 49] ; [23  9],[81.6 46.4] ; [20.4 11.6],0
u4,1,0.295149,1.095983,[  1 128] ; [ 1 32],[  1.59259259 127.40740741] ; [ 0.40740741 32.59259259],0
p5,1,0.297638,1.084747,[ 11 118] ; [ 1 31],[  9.61490683 119.38509317] ; [ 2.38509317 29.61490683],0
p2,1,0.311185,1.025641,[102  26] ; [28  4],[104.  24.] ; [26.  6.],0
r2,1,0.322816,0.977504,[116  10] ; [32  1],[117.28301887   8.71698113] ; [30.71698113  2.28301887],0
r4,1,0.398888,0.711677,[110  19] ; [30  3],[111.48148148  17.51851852] ; [28.51851852  4.48148148],0
p11,1,0.432354,0.61649,[106  23] ; [29  4],[107.5  21.5] ; [27.5  5.5],0
a5,1,0.43703,0.604068,[93 36] ; [26  7],[94.75925926 34.24074074] ; [24.24074074  8.75925926],0
a6,1,0.443435,0.587378,[91 38] ; [21 12],[89.18518519 39.81481481] ; [22.81481481 10.18518519],0
a8,1,0.470558,0.520666,[ 10 106] ; [ 4 27],[ 11.04761905 104.95238095] ; [ 2.95238095 28.04761905],0
v4,1,0.477893,0.503669,[121   8] ; [32  1],[121.83333333   7.16666667] ; [31.16666667  1.83333333],0
v1,1,0.500389,0.454112,[71 56] ; [20 12],[72.68553459 54.31446541] ; [18.31446541 13.68553459],0
d5,1,0.535979,0.383044,[104  25] ; [25  8],[102.72222222  26.27777778] ; [26.27777778  6.72222222],0
b1,1,0.536847,0.381415,[51 78] ; [15 18],[52.55555556 76.44444444] ; [13.44444444 19.55555556],0
a3,1,0.544151,0.3679,[95 34] ; [26  7],[96.35185185 32.64814815] ; [24.64814815  8.35185185],0
n4,1,0.603476,0.269785,[96 33] ; [26  7],[97.14814815 31.85185185] ; [24.85185185  8.14814815],0
d4,1,0.631489,0.230047,[104  24] ; [28  5],[104.94409938  23.05590062] ; [27.05590062  5.94409938],0
a7,1,0.657951,0.196023,[88 40] ; [24  9],[89.04347826 38.95652174] ; [22.95652174 10.04347826],0
d3,1,0.679006,0.171247,[85 44] ; [23 10],[86. 43.] ; [22. 11.],0
p3,1,0.719707,0.128774,[59 68] ; [16 16],[59.90566038 67.09433962] ; [15.09433962 16.90566038],0
n6,1,0.726477,0.122371,[102  27] ; [27  6],[102.72222222  26.27777778] ; [26.27777778  6.72222222],0
a2,1,0.734014,0.115458,[ 24 105] ; [ 7 26],[ 24.68518519 104.31481481] ; [ 6.31481481 26.68518519],0
p4,1,0.752191,0.0997,[63 63] ; [15 17],[62.20253165 63.79746835] ; [15.79746835 16.20253165],0
s1,1,0.821258,0.051043,[  3 125] ; [ 1 32],[  3.18012422 124.81987578] ; [ 0.81987578 32.18012422],0
p9,1,0.851267,0.035157,[98 30] ; [25  7],[98.4 29.6] ; [24.6  7.4],0
r1,1,0.875938,0.024374,[104  25] ; [27  6],[104.31481481  24.68518519] ; [26.68518519  6.31481481],0
r3,1,0.895015,0.017414,[121   7] ; [31  2],[120.8447205   7.1552795] ; [31.1552795  1.8447205],0
d2,1,0.93229,0.007219,[61 67] ; [16 17],[61.2173913 66.7826087] ; [15.7826087 17.2173913],0
u3,1,0.951203,0.003745,[15 19] ; [3 4],[14.92682927 19.07317073] ; [3.07317073 3.92682927],0
a4,1,0.959466,0.002583,[58 71] ; [15 18],[58.12962963 70.87037037] ; [14.87037037 18.12962963],0
n3,1,0.959872,0.002531,[22  6] ; [7 2],[21.94594595  6.05405405] ; [7.05405405 1.94594595],0
u2,1,0.98321,0.000443,[14 19] ; [3 4],[14.025 18.975] ; [2.975 4.025],0
d1,1,0.988208,0.000218,[78 51] ; [20 13],[78.03703704 50.96296296] ; [19.96296296 13.03703704],0
n1,1,1.0,0.0,[ 8 20] ; [2 5],[ 8. 20.] ; [2. 5.],0
