Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b1,1,0.014037,6.03354,[23 18] ; [23 48],[16.83928571 24.16071429] ; [29.16071429 41.83928571],0
a7,1,0.015916,5.812117,[25 16] ; [58 13],[30.38392857 10.61607143] ; [52.61607143 18.38392857],0
p6,1,0.04025,4.207327,[11 30] ; [33 38],[16.10714286 24.89285714] ; [27.89285714 43.10714286],0
p10,1,0.048195,3.903178,[23 18] ; [52 18],[27.7027027 13.2972973] ; [47.2972973 22.7027027],0
p9,1,0.101074,2.68852,[25 16] ; [53 17],[28.81081081 12.18918919] ; [49.18918919 20.81081081],0
v4,1,0.114643,2.48902,[36  5] ; [68  3],[38.07142857  2.92857143] ; [65.92857143  5.07142857],0
s2,1,0.159077,1.98298,[16 25] ; [37 33],[19.57657658 21.42342342] ; [33.42342342 36.57657658],0
u3,1,0.163208,1.944247,[15  3] ; [16  9],[12.97674419  5.02325581] ; [18.02325581  6.97674419],0
n3,1,0.231133,1.433873,[10  5] ; [16  3],[11.47058824  3.52941176] ; [14.52941176  4.47058824],0
p11,1,0.236019,1.404216,[25 16] ; [51 20],[27.82142857 13.17857143] ; [48.17857143 22.82142857],0
b5,1,0.245294,1.349908,[22 19] ; [46 25],[24.89285714 16.10714286] ; [43.10714286 27.89285714],0
s7,1,0.287306,1.132203,[12 26] ; [29 40],[14.56074766 23.43925234] ; [26.43925234 42.56074766],0
n2,1,0.290466,1.11746,[11  4] ; [10  8],[9.54545455 5.45454545] ; [11.45454545  6.54545455],0
v1,1,0.29467,1.098161,[13 28] ; [28 39],[15.56481481 25.43518519] ; [25.43518519 41.56481481],0
p12,1,0.297304,1.086246,[ 1 40] ; [ 5 66],[ 2.19642857 38.80357143] ; [ 3.80357143 67.19642857],0
p3,1,0.312039,1.022025,[22 19] ; [45 26],[24.52678571 16.47321429] ; [42.47321429 28.52678571],0
a3,1,0.312039,1.022025,[22 19] ; [45 26],[24.52678571 16.47321429] ; [42.47321429 28.52678571],0
a8,1,0.381248,0.766674,[ 2 35] ; [ 7 60],[ 3.20192308 33.79807692] ; [ 5.79807692 61.20192308],0
d3,1,0.383962,0.757979,[30 11] ; [57 14],[31.84821429  9.15178571] ; [55.15178571 15.84821429],0
d4,1,0.396412,0.719182,[35  6] ; [56 15],[33.3125  7.6875] ; [57.6875 13.3125],0
u2,1,0.401943,0.702507,[13  6] ; [14 11],[11.65909091  7.34090909] ; [15.34090909  9.65909091],0
n1,1,0.420287,0.649513,[ 5 10] ; [ 4 15],[ 3.97058824 11.02941176] ; [ 5.02941176 13.97058824],0
b2,1,0.442436,0.589955,[ 9 19] ; [10 32],[ 7.6 20.4] ; [11.4 30.6],0
b3,1,0.442436,0.589955,[ 9 19] ; [10 32],[ 7.6 20.4] ; [11.4 30.6],0
r4,1,0.45119,0.567662,[33  8] ; [61 10],[34.41071429  6.58928571] ; [59.58928571 11.41071429],0
s5,1,0.451944,0.565772,[10 28] ; [23 46],[11.71962617 26.28037383] ; [21.28037383 47.71962617],0
r2,1,0.463678,0.537001,[35  6] ; [63  7],[36.1981982  4.8018018] ; [61.8018018  8.1981982],0
d5,1,0.480697,0.497281,[33  8] ; [53 18],[31.48214286  9.51785714] ; [54.51785714 16.48214286],0
a1,1,0.483923,0.490009,[ 3 38] ; [ 3 68],[ 2.19642857 38.80357143] ; [ 3.80357143 67.19642857],0
u1,1,0.50462,0.445208,[ 4 37] ; [10 61],[ 5.125 35.875] ; [ 8.875 62.125],0
r1,1,0.513941,0.426034,[31  9] ; [51 20],[29.54954955 10.45045045] ; [52.45045045 18.54954955],0
p8,1,0.556231,0.346273,[19 22] ; [37 34],[20.5 20.5] ; [35.5 35.5],0
s8,1,0.577458,0.310363,[14 27] ; [28 43],[15.375 25.625] ; [26.625 44.375],0
v3,1,0.622157,0.242847,[11 28] ; [16 51],[ 9.93396226 29.06603774] ; [17.06603774 49.93396226],0
n4,1,0.631875,0.229526,[16 25] ; [31 40],[17.20535714 23.79464286] ; [29.79464286 41.20535714],0
s6,1,0.641064,0.217353,[27 14] ; [43 27],[25.85585586 15.14414414] ; [44.14414414 25.85585586],0
p5,1,0.648526,0.207764,[ 2 39] ; [ 5 66],[ 2.5625 38.4375] ; [ 4.4375 66.5625],0
p2,1,0.66639,0.185854,[32  9] ; [57 13],[32.87387387  8.12612613] ; [56.12612613 13.87387387],0
s4,1,0.729718,0.11937,[ 7 34] ; [14 57],[ 7.6875 33.3125] ; [13.3125 57.6875],0
a5,1,0.756454,0.096187,[30 11] ; [50 21],[29.28571429 11.71428571] ; [50.71428571 20.28571429],0
v2,1,0.794936,0.067551,[18 20] ; [34 34],[18.64150943 19.35849057] ; [33.35849057 34.64150943],0
b4,1,0.800092,0.064125,[25 16] ; [45 26],[25.625 15.375] ; [44.375 26.625],0
p7,1,0.849387,0.036062,[27 14] ; [48 23],[27.45535714 13.54464286] ; [47.54464286 23.45535714],0
r3,1,0.864135,0.02928,[39  2] ; [67  4],[38.80357143  2.19642857] ; [67.19642857  3.80357143],0
s1,1,0.864135,0.02928,[ 2 39] ; [ 4 67],[ 2.19642857 38.80357143] ; [ 3.80357143 67.19642857],0
d2,1,0.865112,0.028856,[18 23] ; [30 41],[17.57142857 23.42857143] ; [30.42857143 40.57142857],0
a2,1,0.875209,0.024663,[ 8 33] ; [13 58],[ 7.6875 33.3125] ; [13.3125 57.6875],0
a4,1,0.879237,0.023085,[15 26] ; [27 44],[15.375 25.625] ; [26.625 44.375],0
a6,1,0.879237,0.023085,[26 15] ; [44 27],[25.625 15.375] ; [44.375 26.625],0
p1,1,0.90352,0.014693,[ 5 36] ; [ 8 62],[ 4.8018018 36.1981982] ; [ 8.1981982 61.8018018],0
s3,1,0.959962,0.00252,[21 20] ; [35 34],[20.87272727 20.12727273] ; [35.12727273 33.87272727],0
d1,1,0.980284,0.000611,[23 18] ; [40 31],[23.0625 17.9375] ; [39.9375 31.0625],0
