Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,86.228179,[120  46] ; [ 76 204],[72.95067265 93.04932735] ; [123.04932735 156.95067265],1
s6,1,0.0,66.477734,[152  18] ; [151 139],[111.97826087  58.02173913] ; [191.02173913  98.97826087],1
s2,1,0.0,63.627724,[122  50] ; [ 95 196],[80.61339093 91.38660907] ; [136.38660907 154.61339093],1
s3,1,0.0,51.332415,[130  42] ; [120 171],[92.87257019 79.12742981] ; [157.12742981 133.87257019],1
p6,1,1.9e-05,18.307779,[85 86] ; [ 86 203],[ 63.5673913 107.4326087] ; [107.4326087 181.5673913],1
u1,1,8.3e-05,15.490441,[ 41 131] ; [ 30 263],[ 26.26236559 145.73763441] ; [ 44.73763441 248.26236559],1
d2,1,0.000522,12.034977,[93 79] ; [110 183],[75.08817204 96.91182796] ; [127.91182796 165.08817204],1
d1,1,0.00093,10.962968,[106  66] ; [134 159],[88.77419355 83.22580645] ; [151.22580645 141.77419355],1
a3,1,0.001049,10.738811,[132  40] ; [181 111],[116.02586207  55.97413793] ; [196.97413793  95.02586207],0
p4,1,0.001058,10.722514,[117  54] ; [155 138],[100.24137931  70.75862069] ; [171.75862069 121.24137931],0
a5,1,0.001204,10.483833,[135  37] ; [188 105],[119.47526882  52.52473118] ; [203.52473118  89.47526882],0
p7,1,0.00165,9.903342,[123  45] ; [168 119],[107.44615385  60.55384615] ; [183.55384615 103.44615385],0
s5,1,0.001665,9.886885,[67 96] ; [ 77 211],[ 52.0443459 110.9556541] ; [ 91.9556541 196.0443459],0
p12,1,0.001918,9.626044,[ 15 156] ; [  7 284],[  8.14285714 162.85714286] ; [ 13.85714286 277.14285714],0
p3,1,0.002124,9.439418,[93 79] ; [115 177],[77.10344828 94.89655172] ; [130.89655172 161.10344828],0
p10,1,0.002275,9.313163,[148  22] ; [218  72],[135.26086957  34.73913043] ; [230.73913043  59.26086957],0
p8,1,0.002302,9.291872,[105  66] ; [135 154],[89.2173913 81.7826087] ; [150.7826087 138.2173913],0
b3,1,0.00496,7.894129,[49 62] ; [ 43 113],[38.24719101 72.75280899] ; [ 53.75280899 102.24719101],0
b2,1,0.00496,7.894129,[49 62] ; [ 43 113],[38.24719101 72.75280899] ; [ 53.75280899 102.24719101],0
r1,1,0.008818,6.859249,[141  29] ; [210  81],[129.43600868  40.56399132] ; [221.56399132  69.43600868],0
p9,1,0.009276,6.768849,[155  17] ; [235  55],[145.19480519  26.80519481] ; [244.80519481  45.19480519],0
r4,1,0.01284,6.190999,[156  16] ; [241  52],[146.84731183  25.15268817] ; [250.15268817  42.84731183],0
a2,1,0.01441,5.987168,[ 45 127] ; [ 49 244],[ 34.76989247 137.23010753] ; [ 59.23010753 233.76989247],0
