Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,56.852271,[262  44] ; [44 48],[235.26633166  70.73366834] ; [70.73366834 21.26633166],1
a4,1,0.0,49.69375,[182 125] ; [16 76],[152.34586466 154.65413534] ; [45.65413534 46.34586466],1
d2,1,0.0,47.612118,[198 108] ; [22 70],[169.14572864 136.85427136] ; [50.85427136 41.14572864],1
d1,1,0.0,42.798361,[227  80] ; [34 58],[200.81954887 106.18045113] ; [60.18045113 31.81954887],1
u1,1,2e-06,22.254273,[ 90 217] ; [ 5 87],[ 73.0952381 233.9047619] ; [21.9047619 70.0952381],1
a6,1,3e-06,21.53772,[217  89] ; [41 51],[198.36180905 107.63819095] ; [59.63819095 32.36180905],1
d5,1,6.2e-05,16.02909,[269  37] ; [64 27],[256.67002519  49.32997481] ; [76.32997481 14.67002519],1
v2,1,0.000331,12.885804,[188 108] ; [37 51],[173.4375 122.5625] ; [51.5625 36.4375],1
s7,1,0.000521,12.038181,[226  71] ; [49 37],[213.25065274  83.74934726] ; [61.74934726 24.25065274],1
d4,1,0.000854,11.119829,[272  34] ; [69 23],[262.1758794  43.8241206] ; [78.8241206 13.1758794],1
v1,1,0.001061,10.71745,[187 111] ; [39 51],[173.57731959 124.42268041] ; [52.42268041 37.57731959],0
s8,1,0.001656,9.896432,[208  98] ; [46 46],[195.28643216 110.71356784] ; [58.71356784 33.28643216],0
p4,1,0.002449,9.178662,[218  88] ; [50 42],[206.05025126  99.94974874] ; [61.94974874 30.05025126],0
b3,1,0.002679,9.014288,[ 87 107] ; [12 42],[ 77.44354839 116.55645161] ; [21.55645161 32.44354839],0
b2,1,0.002679,9.014288,[ 87 107] ; [12 42],[ 77.44354839 116.55645161] ; [21.55645161 32.44354839],0
p3,1,0.003073,8.76377,[180 126] ; [38 54],[167.6080402 138.3919598] ; [50.3919598 41.6080402],0
p9,1,0.003358,8.601968,[280  25] ; [72 17],[272.48730964  32.51269036] ; [79.51269036  9.48730964],0
n4,1,0.003892,8.333724,[265  41] ; [68 24],[256.02512563  49.97487437] ; [76.97487437 15.02512563],0
p6,1,0.009609,6.70594,[147 157] ; [30 61],[136.22278481 167.77721519] ; [40.77721519 50.22278481],0
r1,1,0.009844,6.662975,[259  47] ; [67 25],[250.64321608  55.35678392] ; [75.35678392 16.64321608],0
d3,1,0.012801,6.196402,[227  80] ; [55 36],[217.52261307  89.47738693] ; [64.47738693 26.52261307],0
s5,1,0.013922,6.047991,[157 136] ; [34 54],[146.88451444 146.11548556] ; [44.11548556 43.88451444],0
s6,1,0.047923,3.912667,[271  30] ; [75 16],[265.67857143  35.32142857] ; [80.32142857 10.67857143],0
p10,1,0.052821,3.749565,[272  34] ; [73 17],[266.59090909  39.40909091] ; [78.40909091 11.59090909],0
r2,1,0.075556,3.157989,[297   8] ; [86  6],[294.24433249  10.75566751] ; [88.75566751  3.24433249],0
v3,1,0.098177,2.734915,[139 158] ; [32 55],[132.2578125 164.7421875] ; [38.7421875 48.2578125],0
p11,1,0.0992,2.718351,[251  56] ; [68 24],[245.44611529  61.55388471] ; [73.55388471 18.44611529],0
u4,1,0.103279,2.654162,[ 15 292] ; [ 1 91],[ 12.31077694 294.68922306] ; [ 3.68922306 88.31077694],0
p1,1,0.119817,2.419709,[ 27 279] ; [13 77],[ 30.90909091 275.09090909] ; [ 9.09090909 80.90909091],0
v4,1,0.17335,1.853729,[299   8] ; [86  5],[296.97236181  10.02763819] ; [88.02763819  2.97236181],0
p2,1,0.180332,1.794882,[266  40] ; [74 17],[262.06549118  43.93450882] ; [77.93450882 13.06549118],0
p8,1,0.184895,1.757836,[172 131] ; [45 47],[166.45822785 136.54177215] ; [50.54177215 41.45822785],0
n3,1,0.188574,1.728724,[48 16] ; [10  7],[45.82716049 18.17283951] ; [12.17283951  4.82716049],0
r4,1,0.189231,1.723595,[289  18] ; [83  9],[286.22556391  20.77443609] ; [85.77443609  6.22556391],0
s1,1,0.19227,1.700139,[ 13 291] ; [ 7 84],[ 15.39240506 288.60759494] ; [ 4.60759494 86.39240506],0
p12,1,0.201477,1.631638,[ 38 268] ; [ 7 85],[ 34.59798995 271.40201005] ; [10.40201005 81.59798995],0
a1,1,0.205284,1.604377,[ 21 286] ; [ 3 89],[ 18.46616541 288.53383459] ; [ 5.53383459 86.46616541],0
n5,1,0.29385,1.101898,[258  49] ; [73 19],[254.67919799  52.32080201] ; [76.32080201 15.67919799],0
a7,1,0.385,0.754676,[229  78] ; [63 27],[225.80352645  81.19647355] ; [66.19647355 23.80352645],0
a8,1,0.400947,0.705485,[ 47 237] ; [11 75],[ 44.51891892 239.48108108] ; [13.48108108 72.51891892],0
p5,1,0.466875,0.529362,[ 42 263] ; [15 74],[ 44.12436548 260.87563452] ; [12.87563452 76.12436548],0
u3,1,0.491785,0.472618,[29 16] ; [27 20],[27.39130435 17.60869565] ; [28.60869565 18.39130435],0
s3,1,0.555504,0.34755,[265  39] ; [78 14],[263.31313131  40.68686869] ; [79.68686869 12.31313131],0
b1,1,0.581444,0.303905,[117 190] ; [38 54],[119.26065163 187.73934837] ; [35.73934837 56.26065163],0
p7,1,0.61008,0.260059,[205  93] ; [58 30],[203.04145078  94.95854922] ; [59.95854922 28.04145078],0
r3,1,0.689156,0.160001,[294  13] ; [88  3],[294.65829146  12.34170854] ; [87.34170854  3.65829146],0
b4,1,0.716674,0.131702,[177 130] ; [55 37],[178.50626566 128.49373434] ; [53.49373434 38.50626566],0
b5,1,0.770226,0.085311,[185 122] ; [57 35],[186.20050125 120.79949875] ; [55.79949875 36.20050125],0
n2,1,0.908812,0.013119,[49 14] ; [13  4],[48.825 14.175] ; [13.175  3.825],0
n1,1,0.911159,0.012449,[25 38] ; [ 7 10],[25.2 37.8] ; [ 6.8 10.2],0
s4,1,0.98446,0.000379,[ 71 232] ; [21 69],[ 70.93129771 232.06870229] ; [21.06870229 68.93129771],0
u2,1,0.989124,0.000186,[24 21] ; [25 22],[23.9673913 21.0326087] ; [25.0326087 21.9673913],0
