Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,142.395686,[416  36] ; [66 74],[368.01351351  83.98648649] ; [113.98648649  26.01351351],1
n6,1,0.0,72.09374,[414  38] ; [86 53],[382.40270728  69.59729272] ; [117.59729272  21.40270728],1
p11,1,1.4e-05,18.891621,[373  80] ; [91 49],[354.45531197  98.54468803] ; [109.54468803  30.45531197],1
p9,1,1.6e-05,18.573026,[396  50] ; [102  36],[380.32191781  65.67808219] ; [117.67808219  20.32191781],1
p4,1,2.5e-05,17.77185,[305 146] ; [66 72],[284.07640068 166.92359932] ; [86.92359932 51.07640068],1
p10,1,4.4e-05,16.710611,[384  64] ; [98 41],[367.8637138  80.1362862] ; [114.1362862  24.8637138],1
v1,1,0.000173,14.104402,[268 172] ; [58 78],[249.02777778 190.97222222] ; [76.97222222 59.02777778],1
s8,1,0.000708,11.4674,[232 217] ; [49 90],[214.57312925 234.42687075] ; [66.42687075 72.57312925],1
s7,1,0.001458,10.130858,[236 194] ; [52 81],[219.96447602 210.03552398] ; [68.03552398 64.96447602],0
p8,1,0.003214,8.681951,[246 196] ; [57 81],[230.90689655 211.09310345] ; [72.09310345 65.90689655],0
v3,1,0.004482,8.077393,[191 244] ; [40 93],[176.91021127 258.08978873] ; [54.08978873 78.91021127],0
a8,1,0.005469,7.717417,[ 65 341] ; [  8 119],[ 55.60600375 350.39399625] ; [ 17.39399625 109.60600375],0
p5,1,0.006276,7.469325,[ 61 388] ; [  7 131],[ 52.01362862 396.98637138] ; [ 15.98637138 122.01362862],0
p2,1,0.011469,6.391131,[383  66] ; [105  33],[373.27427598  75.72572402] ; [114.72572402  23.27427598],0
p7,1,0.011746,6.348765,[296 144] ; [76 61],[283.67417678 156.32582322] ; [88.32582322 48.67417678],0
p3,1,0.021958,5.249122,[249 201] ; [61 77],[237.24489796 212.75510204] ; [72.75510204 65.24489796],0
a2,1,0.029178,4.757095,[165 288] ; [ 37 103],[154.31028668 298.68971332] ; [47.68971332 92.31028668],0
v4,1,0.03575,4.40897,[430  21] ; [125  13],[424.96604414  26.03395586] ; [130.03395586   7.96604414],0
p6,1,0.036108,4.391978,[175 270] ; [40 96],[164.67297762 280.32702238] ; [50.32702238 85.67297762],0
r4,1,0.044352,4.043113,[412  41] ; [119  21],[405.63743676  47.36256324] ; [125.36256324  14.63743676],0
n1,1,0.051749,3.78386,[42 54] ; [12 33],[36.76595745 59.23404255] ; [17.23404255 27.76595745],0
p12,1,0.069263,3.300402,[ 41 407] ; [  6 132],[ 35.93174061 412.06825939] ; [ 11.06825939 126.93174061],0
n2,1,0.070874,3.262657,[76 23] ; [28 17],[71.5 27.5] ; [32.5 12.5],0
u1,1,0.07601,3.148213,[121 332] ; [ 27 113],[113.05902192 339.94097808] ; [ 34.94097808 105.05902192],0
s3,1,0.090785,2.860391,[251 194] ; [66 71],[242.37972509 202.62027491] ; [74.62027491 62.37972509],0
s5,1,0.1002,2.702358,[166 266] ; [41 93],[157.99293286 274.00706714] ; [49.00706714 84.99293286],0
b4,1,0.106052,2.612094,[253 200] ; [89 51],[261.25801012 191.74198988] ; [80.74198988 59.25801012],0
s6,1,0.113151,2.509645,[310 130] ; [88 51],[302.45250432 137.54749568] ; [95.54749568 43.45250432],0
s2,1,0.114139,2.495963,[238 208] ; [64 76],[229.84982935 216.15017065] ; [72.15017065 67.84982935],0
r2,1,0.125669,2.34521,[431  16] ; [127   9],[427.83190395  19.16809605] ; [130.16809605   5.83190395],0
s1,1,0.129595,2.297348,[ 11 435] ; [  7 133],[ 13.6996587 432.3003413] ; [  4.3003413 135.6996587],0
