Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,80.334512,[ 30 102] ; [185  78],[71.84810127 60.15189873] ; [143.15189873 119.84810127],1
p6,1,0.0,33.728093,[32 99] ; [144 116],[58.96675192 72.03324808] ; [117.03324808 142.96675192],1
p8,1,4e-06,21.365919,[50 80] ; [166  97],[71.45038168 58.54961832] ; [144.54961832 118.45038168],1
p5,1,5e-06,20.707767,[  3 128] ; [ 49 211],[ 17.42199488 113.57800512] ; [ 34.57800512 225.42199488],1
p7,1,4.5e-05,16.668816,[69 55] ; [198  62],[86.21875 37.78125] ; [180.78125  79.21875],1
d1,1,0.000252,13.397909,[70 62] ; [189  75],[86.33333333 45.66666667] ; [172.66666667  91.33333333],1
p2,1,0.000411,12.480741,[103  29] ; [239  24],[114.28860759  17.71139241] ; [227.71139241  35.28860759],1
n4,1,0.000493,12.141509,[93 39] ; [225  39],[106.  26.] ; [212.  52.],1
s6,1,0.001603,9.956052,[103  27] ; [234  24],[112.91237113  17.08762887] ; [224.08762887  33.91237113],0
d3,1,0.001716,9.830809,[81 50] ; [203  61],[94.18734177 36.81265823] ; [189.81265823  74.18734177],0
n5,1,0.005339,7.760829,[95 36] ; [221  41],[105.33333333  25.66666667] ; [210.66666667  51.33333333],0
s8,1,0.006715,7.347599,[72 60] ; [180  83],[84.21265823 47.78734177] ; [167.78734177  95.21265823],0
p12,1,0.008665,6.89061,[  8 124] ; [ 40 223],[ 16.04050633 115.95949367] ; [ 31.95949367 231.04050633],0
a5,1,0.009098,6.803418,[91 41] ; [213  51],[101.33333333  30.66666667] ; [202.66666667  61.33333333],0
d4,1,0.009488,6.72857,[106  26] ; [236  27],[114.28860759  17.71139241] ; [227.71139241  35.28860759],0
a2,1,0.010449,6.556673,[ 25 107] ; [ 82 182],[35.66666667 96.33333333] ; [ 71.33333333 192.66666667],0
s7,1,0.010527,6.543497,[81 49] ; [188  63],[91.7847769 38.2152231] ; [177.2152231  73.7847769],0
v1,1,0.011101,6.449093,[64 64] ; [162  93],[75.53002611 52.46997389] ; [150.46997389 104.53002611],0
a3,1,0.012687,6.212215,[91 40] ; [213  51],[100.82025316  30.17974684] ; [203.17974684  60.82025316],0
d2,1,0.016999,5.696445,[58 74] ; [149 114],[69.17468354 62.82531646] ; [137.82531646 125.17468354],0
p9,1,0.020432,5.374577,[121  11] ; [255   8],[125.65063291   6.34936709] ; [250.34936709  12.65063291],0
n6,1,0.035391,4.426217,[108  22] ; [236  25],[114.37340153  15.62659847] ; [229.62659847  31.37340153],0
r1,1,0.038241,4.294284,[100  32] ; [221  41],[107.54314721  24.45685279] ; [213.45685279  48.54314721],0
r4,1,0.043979,4.057377,[117  15] ; [249  15],[122.  10.] ; [244.  20.],0
a4,1,0.054758,3.689441,[54 78] ; [135 129],[63. 69.] ; [126. 138.],0
p11,1,0.062467,3.47064,[102  30] ; [224  40],[108.66666667  23.33333333] ; [217.33333333  46.66666667],0
u4,1,0.083666,2.992208,[  1 131] ; [ 10 254],[  3.66666667 128.33333333] ; [  7.33333333 256.66666667],0
u2,1,0.088843,2.895221,[21 19] ; [35 15],[24.88888889 15.11111111] ; [31.11111111 18.88888889],0
s5,1,0.10153,2.68135,[55 71] ; [132 119],[62.49867374 63.50132626] ; [124.50132626 126.49867374],0
d5,1,0.120544,2.410238,[104  27] ; [225  38],[109.38832487  21.61167513] ; [219.61167513  43.38832487],0
n2,1,0.136727,2.214416,[32  4] ; [35 11],[29.41463415  6.58536585] ; [37.58536585  8.41463415],0
u1,1,0.192306,1.699863,[ 23 109] ; [ 61 203],[ 28. 104.] ; [ 56. 208.],0
b1,1,0.243521,1.360094,[46 86] ; [108 156],[51.33333333 80.66666667] ; [102.66666667 161.33333333],0
