Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d4,1,0.002257,9.328141,[36  3] ; [49 25],[29.33628319  9.66371681] ; [55.66371681 18.33628319],0
p2,1,0.01812,5.584524,[25 14] ; [62 12],[30.02654867  8.97345133] ; [56.97345133 17.02654867],0
p9,1,0.02862,4.790347,[34  3] ; [55 19],[29.66666667  7.33333333] ; [59.33333333 14.66666667],0
v1,1,0.042179,4.12802,[22 17] ; [27 47],[16.91150442 22.08849558] ; [32.08849558 41.91150442],0
d3,1,0.050708,3.817908,[32  7] ; [47 26],[27.50892857 11.49107143] ; [51.49107143 21.50892857],0
a7,1,0.054069,3.710581,[31  8] ; [45 28],[26.46428571 12.53571429] ; [49.53571429 23.46428571],0
a8,1,0.058437,3.581197,[ 3 31] ; [ 1 72],[ 1.27102804 32.72897196] ; [ 2.72897196 70.27102804],0
p1,1,0.087662,2.916785,[ 1 38] ; [ 9 65],[ 3.45132743 35.54867257] ; [ 6.54867257 67.45132743],0
r3,1,0.127415,2.323726,[36  2] ; [62 11],[33.54954955  4.45045045] ; [64.45045045  8.54954955],0
d5,1,0.151425,2.057837,[33  6] ; [53 20],[29.94642857  9.05357143] ; [56.05357143 16.94642857],0
r1,1,0.187531,1.736913,[30  9] ; [48 26],[26.92035398 12.07964602] ; [51.07964602 22.92035398],0
d1,1,0.187878,1.734183,[23 16] ; [34 40],[19.67256637 19.32743363] ; [37.32743363 36.67256637],0
u2,1,0.212787,1.552361,[ 4 10] ; [15 16],[5.91111111 8.08888889] ; [13.08888889 17.91111111],0
u1,1,0.237821,1.393465,[ 8 31] ; [ 9 65],[ 5.86725664 33.13274336] ; [11.13274336 62.86725664],0
p10,1,0.260729,1.264884,[31  6] ; [55 19],[28.66666667  8.33333333] ; [57.33333333 16.66666667],0
a4,1,0.264603,1.244514,[19 20] ; [28 46],[16.22123894 22.77876106] ; [30.77876106 43.22123894],0
p8,1,0.282401,1.155498,[15 22] ; [38 36],[17.66666667 19.33333333] ; [35.33333333 38.66666667],0
b5,1,0.306853,1.044174,[27 12] ; [44 30],[24.50442478 14.49557522] ; [46.49557522 27.50442478],0
b3,1,0.352486,0.864488,[ 2 15] ; [10 35],[ 3.29032258 13.70967742] ; [ 8.70967742 36.29032258],0
b2,1,0.352486,0.864488,[ 2 15] ; [10 35],[ 3.29032258 13.70967742] ; [ 8.70967742 36.29032258],0
