Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,71.72725,[ 37 230] ; [59 45],[ 69.08894879 197.91105121] ; [26.91105121 77.08894879],1
s6,1,5e-06,20.893829,[ 96 166] ; [66 39],[115.65122616 146.34877384] ; [46.34877384 58.65122616],1
p6,1,1.4e-05,18.880989,[ 68 195] ; [51 52],[ 85.51092896 177.48907104] ; [33.48907104 69.51092896],1
s2,1,0.000137,14.542973,[ 27 238] ; [27 78],[ 38.67567568 226.32432432] ; [15.32432432 89.67567568],1
p3,1,0.000205,13.784672,[101 166] ; [62 43],[116.99193548 150.00806452] ; [46.00806452 58.99193548],1
u1,1,0.000293,13.115135,[ 29 239] ; [27 78],[ 40.23592493 227.76407507] ; [15.76407507 89.23592493],1
v3,1,0.000351,12.775928,[ 72 186] ; [49 54],[ 86.47645429 171.52354571] ; [34.52354571 68.47645429],1
s5,1,0.001385,10.225547,[ 45 214] ; [34 70],[ 56.36639118 202.63360882] ; [22.63360882 81.36639118],0
a3,1,0.002313,9.282916,[164 104] ; [81 23],[176.50537634  91.49462366] ; [68.49462366 35.50537634],0
p4,1,0.002747,8.968116,[129 137] ; [69 36],[141.96226415 124.03773585] ; [56.03773585 48.96226415],0
p10,1,0.003004,8.805314,[189  74] ; [90 14],[199.9373297  63.0626703] ; [79.0626703 24.9373297],0
n4,1,0.00999,6.636716,[181  87] ; [85 20],[191.12064343  76.87935657] ; [74.87935657 30.12064343],0
b2,1,0.013755,6.069265,[45 99] ; [37 40],[53.42986425 90.57013575] ; [28.57013575 48.42986425],0
b3,1,0.013755,6.069265,[45 99] ; [37 40],[53.42986425 90.57013575] ; [28.57013575 48.42986425],0
a5,1,0.02405,5.091028,[183  85] ; [84 21],[191.83914209  76.16085791] ; [75.16085791 29.83914209],0
p9,1,0.036312,4.382403,[206  59] ; [90 13],[213.15217391  51.84782609] ; [82.84782609 20.15217391],0
p5,1,0.057658,3.603492,[ 19 248] ; [14 91],[ 23.68548387 243.31451613] ; [ 9.31451613 95.68548387],0
p7,1,0.062007,3.482873,[145 120] ; [68 36],[152.96747967 112.03252033] ; [60.03252033 43.96747967],0
v1,1,0.062408,3.47221,[125 141] ; [59 43],[133. 133.] ; [51. 51.],0
n6,1,0.071279,3.253308,[216  52] ; [92 12],[221.89247312  46.10752688] ; [86.10752688 17.89247312],0
d2,1,0.073657,3.199584,[110 157] ; [54 51],[117.70967742 149.29032258] ; [46.29032258 58.70967742],0
a2,1,0.074917,3.171868,[ 47 221] ; [27 78],[ 53.1689008 214.8310992] ; [20.8310992 84.1689008],0
p12,1,0.098307,2.732799,[  8 258] ; [ 7 96],[ 10.81300813 255.18699187] ; [ 4.18699187 98.81300813],0
u3,1,0.12958,2.297529,[51 52] ; [16  8],[54.33858268 48.66141732] ; [12.66141732 11.33858268],0
n5,1,0.138397,2.195693,[173  93] ; [76 28],[179.01081081  86.98918919] ; [69.98918919 34.01081081],0
p2,1,0.173211,1.854934,[206  60] ; [88 17],[210.79245283  55.20754717] ; [83.20754717 21.79245283],0
u2,1,0.173442,1.852941,[48 54] ; [15  9],[51. 51.] ; [12. 12.],0
v2,1,0.195413,1.676328,[137 123] ; [62 41],[142.53443526 117.46556474] ; [56.46556474 46.53443526],0
n1,1,0.255487,1.29305,[18 50] ; [10 16],[20.25531915 47.74468085] ; [ 7.74468085 18.25531915],0
s4,1,0.26264,1.25479,[ 25 239] ; [14 90],[ 27.97826087 236.02173913] ; [11.02173913 92.97826087],0
r4,1,0.304637,1.053786,[238  30] ; [97  8],[240.69705094  27.30294906] ; [94.30294906 10.69705094],0
b1,1,0.316744,1.002345,[ 99 169] ; [33 72],[ 94.84182306 173.15817694] ; [37.15817694 67.84182306],0
n2,1,0.375674,0.78481,[49 20] ; [16 10],[47.21052632 21.78947368] ; [17.78947368  8.21052632],0
a1,1,0.400084,0.708074,[  8 260] ; [  5 100],[  9.34048257 258.65951743] ; [  3.65951743 101.34048257],0
d5,1,0.404784,0.694069,[211  56] ; [87 18],[213.88709677  53.11290323] ; [84.11290323 20.88709677],0
r1,1,0.441622,0.592065,[201  66] ; [83 22],[203.83870968  63.16129032] ; [80.16129032 24.83870968],0
r2,1,0.489199,0.478287,[242  24] ; [96  7],[243.65311653  22.34688347] ; [94.34688347  8.65311653],0
a6,1,0.490864,0.474632,[186  82] ; [69 36],[183.21715818  84.78284182] ; [71.78284182 33.21715818],0
b5,1,0.515939,0.422004,[173  95] ; [64 41],[170.28418231  97.71581769] ; [66.71581769 38.28418231],0
d4,1,0.543952,0.368264,[212  56] ; [86 19],[214.11260054  53.88739946] ; [83.88739946 21.11260054],0
p8,1,0.562768,0.334935,[126 136] ; [53 50],[128.48767123 133.51232877] ; [50.51232877 52.48767123],0
a4,1,0.57625,0.312336,[110 158] ; [46 58],[112.38709677 155.61290323] ; [43.61290323 60.38709677],0
p11,1,0.594103,0.283981,[211  57] ; [80 25],[209.08310992  58.91689008] ; [81.91689008 23.08310992],0
a8,1,0.640683,0.217851,[ 31 214] ; [13 76],[ 32.2754491 212.7245509] ; [11.7245509 77.2754491],0
d1,1,0.647505,0.20906,[141 127] ; [58 47],[142.98123324 125.01876676] ; [56.01876676 48.98123324],0
b4,1,0.670577,0.180928,[152 116] ; [57 48],[150.16621984 117.83378016] ; [58.83378016 46.16621984],0
n3,1,0.676847,0.173696,[50 18] ; [18  8],[49.19148936 18.80851064] ; [18.80851064  7.19148936],0
d3,1,0.686156,0.163278,[174  92] ; [71 34],[175.66037736  90.33962264] ; [69.33962264 35.66037736],0
p1,1,0.699949,0.148525,[ 21 247] ; [ 7 98],[ 20.11796247 247.88203753] ; [ 7.88203753 97.11796247],0
a7,1,0.811299,0.057002,[194  73] ; [75 30],[193.07258065  73.92741935] ; [75.92741935 29.07258065],0
s1,1,0.843271,0.03909,[  6 260] ; [  2 102],[  5.75135135 260.24864865] ; [  2.24864865 101.75135135],0
v4,1,0.924845,0.008899,[252  16] ; [99  6],[252.19302949  15.80697051] ; [98.80697051  6.19302949],0
