Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,105.075307,[ 50 225] ; [224 162],[113.99394856 161.00605144] ; [160.00605144 225.99394856],1
v1,1,0.0,39.213509,[119 154] ; [262 123],[158.07446809 114.92553191] ; [222.92553191 162.07446809],1
r1,1,2.2e-05,18.041564,[202  78] ; [335  57],[223.75  56.25] ; [313.25  78.75],1
a5,1,0.000314,12.986317,[193  87] ; [319  75],[212.70029674  67.29970326] ; [299.29970326  94.70029674],1
r3,1,0.001022,10.787109,[258  20] ; [384   8],[266.38208955  11.61791045] ; [375.61791045  16.38208955],0
a3,1,0.002127,9.436524,[186  93] ; [304  89],[203.4375  75.5625] ; [286.5625 106.4375],0
d1,1,0.002294,9.297837,[150 130] ; [257 137],[169.08011869 110.91988131] ; [237.91988131 156.08011869],0
u1,1,0.00268,9.013468,[ 37 243] ; [ 88 306],[ 51.92878338 228.07121662] ; [ 73.07121662 320.92878338],0
d5,1,0.003314,8.62595,[213  65] ; [336  57],[227.45454545  50.54545455] ; [321.54545455  71.45454545],0
r4,1,0.003686,8.432338,[244  36] ; [369  25],[254.65875371  25.34124629] ; [358.34124629  35.65875371],0
p7,1,0.00567,7.65243,[167 105] ; [278 110],[183.39393939  88.60606061] ; [261.60606061 126.39393939],0
d2,1,0.006788,7.328251,[116 163] ; [205 188],[133.27232143 145.72767857] ; [187.72767857 205.27232143],0
a7,1,0.011659,6.36196,[190  89] ; [302  91],[204.26785714  74.73214286] ; [287.73214286 105.26785714],0
p3,1,0.012135,6.291028,[136 143] ; [230 163],[151.95535714 127.04464286] ; [214.04464286 178.95535714],0
b1,1,0.022183,5.231354,[112 168] ; [124 270],[ 98.04154303 181.95845697] ; [137.95845697 256.04154303],0
p12,1,0.023714,5.11546,[ 18 260] ; [ 46 348],[ 26.47619048 251.52380952] ; [ 37.52380952 356.47619048],0
s4,1,0.026232,4.940691,[ 61 216] ; [ 60 332],[ 50.10014948 226.89985052] ; [ 70.89985052 321.10014948],0
a2,1,0.026482,4.924262,[ 54 226] ; [105 289],[ 66.05341246 213.94658754] ; [ 92.94658754 301.05341246],0
n4,1,0.034848,4.452598,[210  70] ; [322  72],[221.00890208  58.99109792] ; [310.99109792  83.00890208],0
d3,1,0.03755,4.325302,[183  95] ; [288 105],[195.13859911  82.86140089] ; [275.86140089 117.13859911],0
n5,1,0.040756,4.186129,[210  69] ; [319  71],[220.61434978  58.38565022] ; [308.38565022  81.61434978],0
s1,1,0.054031,3.711753,[ 12 266] ; [  7 382],[  7.91904048 270.08095952] ; [ 11.08095952 377.91904048],0
r2,1,0.056678,3.632025,[257  21] ; [372  16],[262.55555556  15.44444444] ; [366.44444444  21.55555556],0
a6,1,0.065335,3.396491,[179 101] ; [277 115],[190.  90.] ; [266. 126.],0
s7,1,0.08503,2.966036,[130 139] ; [207 168],[140.76552795 128.23447205] ; [196.23447205 178.76552795],0
d4,1,0.095181,2.784496,[225  54] ; [336  57],[232.91517857  46.08482143] ; [328.08482143  64.91517857],0
n6,1,0.106504,2.605339,[238  41] ; [348  41],[244.75149701  34.24850299] ; [341.24850299  47.75149701],0
s8,1,0.111527,2.532442,[124 156] ; [197 193],[134.14925373 145.85074627] ; [186.85074627 203.14925373],0
u4,1,0.163684,1.939862,[  2 278] ; [  8 386],[  4.15430267 275.84569733] ; [  5.84569733 388.15430267],0
p11,1,0.177284,1.820249,[231  49] ; [340  54],[237.21068249  42.78931751] ; [333.78931751  60.21068249],0
p6,1,0.179772,1.79951,[103 174] ; [166 226],[111.37967115 165.62032885] ; [157.62032885 234.37967115],0
a4,1,0.18275,1.775121,[118 162] ; [186 207],[126.47845468 153.52154532] ; [177.52154532 215.47845468],0
p4,1,0.238794,1.387701,[172 107] ; [259 133],[179.20864382  99.79135618] ; [251.79135618 140.20864382],0
a8,1,0.249311,1.327159,[ 30 231] ; [ 52 302],[ 34.8 226.2] ; [ 47.2 306.8],0
v4,1,0.270619,1.213607,[265  15] ; [375  14],[267.86248132  12.13751868] ; [372.13751868  16.86248132],0
p8,1,0.300584,1.071602,[152 127] ; [227 161],[158.53223388 120.46776612] ; [220.46776612 167.53223388],0
n2,1,0.364225,0.823274,[48 18] ; [54 14],[50.23880597 15.76119403] ; [51.76119403 16.23880597],0
a1,1,0.399183,0.710787,[ 11 269] ; [ 21 373],[ 13.29376855 266.70623145] ; [ 18.70623145 375.29376855],0
b5,1,0.425963,0.633804,[172 108] ; [230 164],[167.00296736 112.99703264] ; [234.99703264 159.00296736],0
s6,1,0.464863,0.534161,[188  85] ; [276 110],[192.2185129  80.7814871] ; [271.7814871 114.2185129],0
b4,1,0.466495,0.530267,[157 123] ; [232 162],[161.60237389 118.39762611] ; [227.39762611 166.60237389],0
u3,1,0.470835,0.520015,[53 40] ; [56 34],[55.39344262 37.60655738] ; [53.60655738 36.39344262],0
n1,1,0.502765,0.449095,[25 41] ; [22 46],[23.14925373 42.85074627] ; [23.85074627 44.14925373],0
s5,1,0.523097,0.407783,[ 98 173] ; [146 232],[101.88597843 169.11402157] ; [142.11402157 235.88597843],0
s2,1,0.52773,0.39876,[146 132] ; [215 176],[150.01195815 127.98804185] ; [210.98804185 180.01195815],0
u2,1,0.581082,0.304489,[56 37] ; [50 39],[54.16483516 38.83516484] ; [51.83516484 37.16483516],0
n3,1,0.583052,0.301327,[46 19] ; [51 17],[47.40601504 17.59398496] ; [49.59398496 18.40601504],0
p5,1,0.665032,0.187468,[ 36 240] ; [ 56 338],[ 37.89850746 238.10149254] ; [ 54.10149254 339.89850746],0
b3,1,0.671043,0.180384,[ 61 100] ; [ 96 144],[63.03491272 97.96508728] ; [ 93.96508728 146.03491272],0
b2,1,0.671043,0.180384,[ 61 100] ; [ 96 144],[63.03491272 97.96508728] ; [ 93.96508728 146.03491272],0
p2,1,0.738712,0.111262,[241  37] ; [345  49],[242.42261905  35.57738095] ; [343.57738095  50.42261905],0
p1,1,0.744527,0.106187,[ 27 253] ; [ 35 358],[ 25.79494799 254.20505201] ; [ 36.20505201 356.79494799],0
s3,1,0.898981,0.016116,[156 121] ; [221 168],[156.8003003 120.1996997] ; [220.1996997 168.8003003],0
