Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,114.178778,[ 85 220] ; [175  61],[146.58040665 158.41959335] ; [113.41959335 122.58040665],1
s2,1,0.0,60.896821,[119 198] ; [172  71],[164.72678571 152.27321429] ; [126.27321429 116.72678571],1
s3,1,0.0,51.787503,[136 178] ; [178  63],[177.65045045 136.34954955] ; [136.34954955 104.65045045],1
s6,1,0.0,45.854146,[177 135] ; [204  40],[213.79856115  98.20143885] ; [167.20143885  76.79856115],1
s5,1,0.0,27.434891,[ 73 239] ; [104 129],[101.32844037 210.67155963] ; [ 75.67155963 157.32844037],1
d2,1,5.6e-05,16.23497,[126 192] ; [140 107],[149.71327434 168.28672566] ; [116.28672566 130.71327434],1
a3,1,9e-05,15.330882,[207 111] ; [197  49],[227.78723404  90.21276596] ; [176.21276596  69.78723404],1
p6,1,0.000102,15.103392,[101 213] ; [118 126],[123.23655914 190.76344086] ; [ 95.76344086 148.23655914],1
d1,1,0.000116,14.861291,[174 145] ; [174  73],[196.13427562 122.86572438] ; [151.86572438  95.13427562],1
u1,1,0.000252,13.399573,[ 51 268] ; [ 71 176],[ 68.75971731 250.24028269] ; [ 53.24028269 193.75971731],1
p5,1,0.00077,11.312776,[ 24 294] ; [ 41 205],[ 36.64893617 281.35106383] ; [ 28.35106383 217.64893617],1
v1,1,0.001798,9.744649,[155 156] ; [151  88],[173.02909091 137.97090909] ; [132.97090909 106.02909091],0
v3,1,0.0018,9.74279,[100 208] ; [108 129],[117.54862385 190.45137615] ; [ 90.45137615 146.54862385],0
p9,1,0.003272,8.649173,[262  50] ; [226  19],[273.35008977  38.64991023] ; [214.64991023  30.35008977],0
p3,1,0.004395,8.112829,[147 171] ; [144 103],[163.7840708 154.2159292] ; [127.2159292 119.7840708],0
b3,1,0.005238,7.795489,[ 45 117] ; [69 93],[ 57. 105.] ; [ 57. 105.],0
b2,1,0.005238,7.795489,[ 45 117] ; [69 93],[ 57. 105.] ; [ 57. 105.],0
p4,1,0.005247,7.792343,[193 125] ; [177  69],[208.61702128 109.38297872] ; [161.38297872  84.61702128],0
p7,1,0.005561,7.687449,[195 115] ; [177  62],[210.05464481  99.94535519] ; [161.94535519  77.05464481],0
u3,1,0.01021,6.597842,[62 47] ; [39 11],[69.23899371 39.76100629] ; [31.76100629 18.23899371],0
p10,1,0.010397,6.56553,[255  60] ; [216  27],[265.88709677  49.11290323] ; [205.11290323  37.88709677],0
