Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,30.402593,[36 16] ; [ 46 124],[19.20720721 32.79279279] ; [ 62.79279279 107.20720721],1
s6,1,0.0,29.215558,[43  8] ; [ 70 100],[26.07692308 24.92307692] ; [86.92307692 83.07692308],1
s7,1,2e-05,18.173551,[28 23] ; [ 38 125],[15.72897196 35.27102804] ; [ 50.27102804 112.72897196],1
s8,1,0.000197,13.862948,[23 28] ; [ 33 138],[12.86486486 38.13513514] ; [ 43.13513514 127.86486486],1
s3,1,0.001721,9.825086,[33 17] ; [ 69 100],[23.28767123 26.71232877] ; [78.71232877 90.28767123],0
n6,1,0.003807,8.373416,[44  7] ; [110  59],[35.7 15.3] ; [118.3  50.7],0
p5,1,0.006791,7.327522,[ 5 46] ; [  3 168],[ 1.83783784 49.16216216] ; [  6.16216216 164.83783784],0
p12,1,0.008124,7.006015,[ 5 47] ; [  3 166],[ 1.88235294 50.11764706] ; [  6.11764706 162.88235294],0
s4,1,0.008474,6.930412,[16 36] ; [ 25 146],[ 9.56053812 42.43946188] ; [ 31.43946188 139.56053812],0
p9,1,0.013928,6.047223,[41  8] ; [109  58],[34.02777778 14.97222222] ; [115.97222222  51.02777778],0
p7,1,0.018057,5.590588,[30 21] ; [66 99],[22.66666667 28.33333333] ; [73.33333333 91.66666667],0
r4,1,0.018504,5.547783,[45  7] ; [120  51],[38.47533632 13.52466368] ; [126.52466368  44.47533632],0
p8,1,0.019498,5.456273,[22 29] ; [ 44 125],[15.3 35.7] ; [ 50.7 118.3],0
u1,1,0.041187,4.168307,[ 5 47] ; [  5 166],[ 2.33183857 49.66816143] ; [  7.66816143 163.33183857],0
a8,1,0.045647,3.99459,[10 39] ; [ 16 148],[ 5.98122066 43.01877934] ; [ 20.01877934 143.98122066],0
d4,1,0.052433,3.761908,[35 17] ; [89 82],[28.91479821 23.08520179] ; [95.08520179 75.91479821],0
d2,1,0.054864,3.686212,[12 40] ; [ 21 150],[ 7.69506726 44.30493274] ; [ 25.30493274 145.69506726],0
r2,1,0.061401,3.499132,[47  3] ; [142  28],[42.95454545  7.04545455] ; [146.04545455  23.95454545],0
