Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.024762,5.040465,[8 6] ; [ 2 11],[5.18518519 8.81481481] ; [4.81481481 8.18518519],0
u2,1,0.030754,4.666667,[2 6] ; [5 1],[4. 4.] ; [3. 3.],0
d4,1,0.036613,4.368319,[7 8] ; [11  2],[9.64285714 5.35714286] ; [8.35714286 4.64285714],0
a7,1,0.058137,3.589744,[ 5 10] ; [9 4],[7.5 7.5] ; [6.5 6.5],0
s2,1,0.099129,2.719503,[ 5 10] ; [ 1 12],[ 3.21428571 11.78571429] ; [ 2.78571429 10.21428571],0
u3,1,0.124283,2.3625,[1 7] ; [3 3],[2.28571429 5.71428571] ; [1.71428571 4.28571429],0
d3,1,0.139445,2.184076,[ 3 12] ; [6 7],[ 4.82142857 10.17857143] ; [4.17857143 8.82142857],0
p8,1,0.162862,1.947453,[ 4 10] ; [ 1 12],[ 2.59259259 11.40740741] ; [ 2.40740741 10.59259259],0
p9,1,0.191473,1.70625,[7 7] ; [3 9],[5.38461538 8.61538462] ; [4.61538462 7.38461538],0
a5,1,0.255623,1.292308,[6 9] ; [8 5],[7.5 7.5] ; [6.5 6.5],0
v2,1,0.26501,1.242394,[ 3 11] ; [5 7],[4.30769231 9.69230769] ; [3.69230769 8.30769231],0
a6,1,0.274006,1.196581,[ 5 10] ; [7 6],[6.42857143 8.57142857] ; [5.57142857 7.42857143],0
p4,1,0.274006,1.196581,[ 5 10] ; [ 2 11],[ 3.75 11.25] ; [3.25 9.75],0
n5,1,0.28315,1.151909,[11  4] ; [7 6],[9.64285714 5.35714286] ; [8.35714286 4.64285714],0
p1,1,0.353309,0.861538,[ 3 12] ; [ 1 12],[ 2.14285714 12.85714286] ; [ 1.85714286 11.14285714],0
s1,1,0.353309,0.861538,[ 3 12] ; [ 1 12],[ 2.14285714 12.85714286] ; [ 1.85714286 11.14285714],0
p11,1,0.39033,0.737913,[7 8] ; [4 9],[5.89285714 9.10714286] ; [5.10714286 7.89285714],0
b4,1,0.39033,0.737913,[8 7] ; [9 4],[9.10714286 5.89285714] ; [7.89285714 5.10714286],0
b2,1,0.405187,0.692877,[2 7] ; [4 6],[2.84210526 6.15789474] ; [3.15789474 6.84210526],0
b3,1,0.405187,0.692877,[2 7] ; [4 6],[2.84210526 6.15789474] ; [3.15789474 6.84210526],0
n6,1,0.431316,0.619277,[8 7] ; [5 8],[6.96428571 8.03571429] ; [6.03571429 6.96428571],0
a8,1,0.438058,0.601364,[ 2 13] ; [3 9],[ 2.77777778 12.22222222] ; [2.22222222 9.77777778],0
p3,1,0.438058,0.601364,[ 2 13] ; [3 9],[ 2.77777778 12.22222222] ; [2.22222222 9.77777778],0
a2,1,0.456973,0.553299,[ 1 14] ; [ 2 11],[ 1.60714286 13.39285714] ; [ 1.39285714 11.60714286],0
v4,1,0.488462,0.479912,[ 5 10] ; [6 7],[5.89285714 9.10714286] ; [5.10714286 7.89285714],0
n3,1,0.490153,0.47619,[4 3] ; [1 2],[3.5 3.5] ; [1.5 1.5],0
v3,1,0.50198,0.450747,[ 2 13] ; [ 3 10],[ 2.67857143 12.32142857] ; [ 2.32142857 10.67857143],0
d2,1,0.5051,0.444205,[ 4 11] ; [5 8],[ 4.82142857 10.17857143] ; [4.17857143 8.82142857],0
a4,1,0.5051,0.444205,[ 4 11] ; [5 8],[ 4.82142857 10.17857143] ; [4.17857143 8.82142857],0
r1,1,0.511612,0.430769,[ 3 12] ; [4 9],[ 3.75 11.25] ; [3.25 9.75],0
p7,1,0.549076,0.358974,[ 5 10] ; [ 3 10],[ 4.28571429 10.71428571] ; [3.71428571 9.28571429],0
b1,1,0.611179,0.258462,[9 6] ; [9 4],[9.64285714 5.35714286] ; [8.35714286 4.64285714],0
s4,1,0.630297,0.231658,[ 2 13] ; [ 1 12],[ 1.60714286 13.39285714] ; [ 1.39285714 11.60714286],0
a1,1,0.630297,0.231658,[ 2 13] ; [ 1 12],[ 1.60714286 13.39285714] ; [ 1.39285714 11.60714286],0
b5,1,0.66171,0.191453,[8 7] ; [8 5],[8.57142857 6.42857143] ; [7.42857143 5.57142857],0
n4,1,0.704738,0.14359,[7 8] ; [7 6],[7.5 7.5] ; [6.5 6.5],0
r4,1,0.750469,0.101137,[ 3 12] ; [ 2 11],[ 2.67857143 12.32142857] ; [ 2.32142857 10.67857143],0
s7,1,0.801614,0.063131,[ 2 13] ; [1 9],[ 1.8 13.2] ; [1.2 8.8],0
v1,1,0.826824,0.047863,[ 4 11] ; [ 3 10],[ 3.75 11.25] ; [3.25 9.75],0
a3,1,0.841596,0.039941,[7 7] ; [7 6],[7.25925926 6.74074074] ; [6.74074074 6.25925926],0
s6,1,0.884799,0.020993,[ 5 10] ; [4 9],[ 4.82142857 10.17857143] ; [4.17857143 8.82142857],0
p5,1,0.95656,0.002967,[ 1 13] ; [ 1 12],[ 1.03703704 12.96296296] ; [ 0.96296296 12.03703704],0
r3,1,0.978351,0.000736,[8 7] ; [7 6],[8.03571429 6.96428571] ; [6.96428571 6.03571429],0
s3,1,1.0,0.0,[ 5 10] ; [4 8],[ 5. 10.] ; [4. 8.],0
