Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,74.500797,[ 2 42] ; [200  77],[27.68847352 16.31152648] ; [174.31152648 102.68847352],1
d5,1,0.0,38.679818,[23 21] ; [247  30],[37.00934579  6.99065421] ; [232.99065421  44.00934579],1
d3,1,0.0,31.257873,[16 28] ; [214  63],[31.52647975 12.47352025] ; [198.47352025  78.52647975],1
d2,1,0.000276,13.229436,[11 33] ; [151 126],[22.20560748 21.79439252] ; [139.79439252 137.20560748],1
a3,1,0.000822,11.191075,[26 18] ; [224  51],[34.48275862  9.51724138] ; [215.51724138  59.48275862],1
p1,1,0.003549,8.501102,[10 34] ; [ 23 253],[ 4.5375 39.4625] ; [ 28.4625 247.5375],0
a5,1,0.005531,7.697192,[27 17] ; [222  55],[34.13084112  9.86915888] ; [214.86915888  62.13084112],0
u1,1,0.009544,6.718039,[ 3 41] ; [ 67 210],[ 9.59501558 34.40498442] ; [ 60.40498442 216.59501558],0
p9,1,0.013185,6.144154,[35  9] ; [252  23],[39.5862069  4.4137931] ; [247.4137931  27.5862069],0
a6,1,0.014106,6.024772,[22 22] ; [190  86],[29.15 14.85] ; [182.85  93.15],0
p11,1,0.021269,5.304609,[32 12] ; [239  38],[37.14641745  6.85358255] ; [233.85358255  43.14641745],0
v4,1,0.02415,5.0838,[39  4] ; [268   7],[41.51257862  1.48742138] ; [265.48742138   9.51257862],0
a4,1,0.026593,4.917065,[14 29] ; [140 136],[20.75862069 22.24137931] ; [133.24137931 142.75862069],0
n6,1,0.03098,4.654064,[35  9] ; [248  26],[39.1572327  4.8427673] ; [243.8427673  30.1572327],0
b1,1,0.032403,4.577041,[24 20] ; [104 173],[17.54517134 26.45482866] ; [110.45482866 166.54517134],0
s5,1,0.033444,4.522891,[12 31] ; [122 148],[18.40894569 24.59105431] ; [115.59105431 154.40894569],0
a2,1,0.03766,4.320323,[ 6 38] ; [ 79 198],[11.65109034 32.34890966] ; [ 73.34890966 203.65109034],0
p10,1,0.062668,3.46533,[34  8] ; [248  26],[37.48101266  4.51898734] ; [244.51898734  29.48101266],0
s6,1,0.063,3.456603,[25 17] ; [199  72],[30.05750799 11.94249201] ; [193.94249201  77.05750799],0
p2,1,0.070357,3.274676,[37  7] ; [255  21],[40.15  3.85] ; [251.85  24.15],0
r1,1,0.107926,2.584338,[33 10] ; [237  38],[36.50943396  6.49056604] ; [233.49056604  41.50943396],0
s2,1,0.135385,2.229647,[19 25] ; [152 123],[23.5862069 20.4137931] ; [147.4137931 127.5862069],0
p8,1,0.140137,2.176452,[27 17] ; [198  76],[31.13207547 12.86792453] ; [193.86792453  80.13207547],0
s8,1,0.162707,1.948881,[20 24] ; [156 119],[24.27586207 19.72413793] ; [151.72413793 123.27586207],0
u3,1,0.186047,1.748649,[ 8 10] ; [33 20],[10.3943662  7.6056338] ; [30.6056338 22.3943662],0
p12,1,0.212191,1.556411,[ 2 42] ; [ 29 246],[ 4.27586207 39.72413793] ; [ 26.72413793 248.27586207],0
a1,1,0.217607,1.520081,[ 1 43] ; [ 20 257],[ 2.87850467 41.12149533] ; [ 18.12149533 258.87850467],0
b2,1,0.220061,1.503976,[10 21] ; [ 81 103],[13.12093023 17.87906977] ; [ 77.87906977 106.12093023],0
b3,1,0.220061,1.503976,[10 21] ; [ 81 103],[13.12093023 17.87906977] ; [ 77.87906977 106.12093023],0
b4,1,0.231933,1.428971,[22 22] ; [165 112],[25.63239875 18.36760125] ; [161.36760125 115.63239875],0
r4,1,0.245059,1.351257,[39  5] ; [259  18],[40.84735202  3.15264798] ; [257.15264798  19.84735202],0
n1,1,0.334564,0.931151,[7 5] ; [17 23],[5.53846154 6.46153846] ; [18.46153846 21.53846154],0
v3,1,0.342889,0.899602,[20 24] ; [143 126],[22.91373802 21.08626198] ; [140.08626198 128.91373802],0
n2,1,0.348787,0.877864,[11  1] ; [32  8],[9.92307692 2.07692308] ; [33.07692308  6.92307692],0
