Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,57.517437,[112  26] ; [ 2 25],[95.34545455 42.65454545] ; [18.65454545  8.34545455],1
s1,1,0.866013,0.028468,[  9 129] ; [ 2 25],[  9.2 128.8] ; [ 1.8 25.2],0
p4,1,0.882744,0.021754,[44 94] ; [ 9 18],[44.32727273 93.67272727] ; [ 8.67272727 18.32727273],0
u2,1,0.888943,0.0195,[19 31] ; [6 9],[19.23076923 30.76923077] ; [5.76923077 9.23076923],0
p7,1,0.902518,0.015002,[47 89] ; [ 9 18],[46.72392638 89.27607362] ; [ 9.27607362 17.72392638],0
b3,1,0.935257,0.006599,[22 63] ; [ 5 15],[21.85714286 63.14285714] ; [ 5.14285714 14.85714286],0
b2,1,0.935257,0.006599,[22 63] ; [ 5 15],[21.85714286 63.14285714] ; [ 5.14285714 14.85714286],0
p5,1,0.955701,0.003086,[  5 133] ; [ 1 25],[  5.04878049 132.95121951] ; [ 0.95121951 25.04878049],0
n3,1,0.967671,0.001643,[30 22] ; [7 5],[30.0625 21.9375] ; [6.9375 5.0625],0
s4,1,0.976816,0.000845,[ 20 117] ; [ 4 23],[ 20.04878049 116.95121951] ; [ 3.95121951 23.04878049],0
b5,1,0.987568,0.000243,[82 56] ; [16 11],[81.96363636 56.03636364] ; [16.03636364 10.96363636],0
