Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,37.679823,[52 30] ; [ 5 47],[34.88059701 47.11940299] ; [22.11940299 29.88059701],1
s3,1,8e-06,20.060794,[47 33] ; [10 42],[34.54545455 45.45454545] ; [22.45454545 29.54545455],1
s8,1,2e-05,18.147011,[45 38] ; [ 9 43],[33.2 49.8] ; [20.8 31.2],1
r4,1,5.1e-05,16.404125,[77  6] ; [34 18],[68.24444444 14.75555556] ; [42.75555556  9.24444444],1
s5,1,0.000153,14.334687,[34 48] ; [ 5 44],[24.41221374 57.58778626] ; [14.58778626 34.41221374],1
s7,1,0.000209,13.751544,[42 35] ; [11 40],[31.8828125 45.1171875] ; [21.1171875 29.8828125],1
p6,1,0.000516,12.058704,[26 57] ; [ 3 48],[17.96268657 65.03731343] ; [11.03731343 39.96268657],1
r1,1,0.001361,10.257547,[65 18] ; [27 25],[56.56296296 26.43703704] ; [35.43703704 16.56296296],0
s4,1,0.004222,8.185607,[25 56] ; [ 5 47],[18.27067669 62.72932331] ; [11.72932331 40.27067669],0
v3,1,0.011539,6.380308,[36 42] ; [12 38],[29.25 48.75] ; [18.75 31.25],0
v1,1,0.011764,6.346052,[38 42] ; [13 38],[31.14503817 48.85496183] ; [19.85496183 31.14503817],0
p4,1,0.018383,5.559287,[34 48] ; [11 40],[27.7443609 54.2556391] ; [17.2556391 33.7443609],0
v4,1,0.03577,4.408034,[77  6] ; [42 10],[73.16296296  9.83703704] ; [45.83703704  6.16296296],0
p12,1,0.036379,4.379261,[10 73] ; [ 1 51],[ 6.76296296 76.23703704] ; [ 4.23703704 47.76296296],0
p5,1,0.039801,4.226341,[10 72] ; [ 1 49],[ 6.83333333 75.16666667] ; [ 4.16666667 45.83333333],0
p9,1,0.046901,3.948948,[57 25] ; [25 23],[51.72307692 30.27692308] ; [30.27692308 17.72307692],0
r3,1,0.06575,3.386049,[76  7] ; [42 10],[72.54814815 10.45185185] ; [45.45185185  6.54814815],0
u3,1,0.104851,2.630166,[19 11] ; [ 8 12],[16.2 13.8] ; [10.8  9.2],0
b5,1,0.112098,2.524396,[56 27] ; [28 24],[51.64444444 31.35555556] ; [32.35555556 19.64444444],0
v2,1,0.129566,2.297703,[44 35] ; [21 29],[39.80620155 39.19379845] ; [25.19379845 24.80620155],0
u1,1,0.133398,2.252508,[18 65] ; [ 6 46],[14.75555556 68.24444444] ; [ 9.24444444 42.75555556],0
s1,1,0.204575,1.609411,[ 8 74] ; [ 2 50],[ 6.11940299 75.88059701] ; [ 3.88059701 48.11940299],0
d5,1,0.217369,1.521656,[61 22] ; [33 19],[57.79259259 25.20740741] ; [36.20740741 15.79259259],0
a7,1,0.220933,1.498302,[55 28] ; [29 23],[51.64444444 31.35555556] ; [32.35555556 19.64444444],0
p3,1,0.249215,1.3277,[32 51] ; [15 37],[28.8962963 54.1037037] ; [18.1037037 33.8962963],0
u2,1,0.259727,1.270211,[16 14] ; [ 7 12],[14.08163265 15.91836735] ; [ 8.91836735 10.08163265],0
d4,1,0.264548,1.244802,[60 23] ; [42 10],[62.71111111 20.28888889] ; [39.28888889 12.71111111],0
b2,1,0.276222,1.185587,[18 38] ; [14 18],[20.36363636 35.63636364] ; [11.63636364 20.36363636],0
b3,1,0.276222,1.185587,[18 38] ; [14 18],[20.36363636 35.63636364] ; [11.63636364 20.36363636],0
p10,1,0.297935,1.083416,[54 28] ; [29 22],[51.17293233 30.82706767] ; [31.82706767 19.17293233],0
a1,1,0.298394,1.081358,[ 7 76] ; [ 2 50],[ 5.53333333 77.46666667] ; [ 3.46666667 48.53333333],0
p7,1,0.318816,0.993799,[29 52] ; [14 37],[26.38636364 54.61363636] ; [16.61363636 34.38636364],0
b4,1,0.349128,0.876624,[53 30] ; [29 23],[50.41481481 32.58518519] ; [31.58518519 20.41481481],0
p8,1,0.414457,0.665978,[21 62] ; [10 42],[19.05925926 63.94074074] ; [11.94074074 40.05925926],0
d3,1,0.417461,0.657451,[49 34] ; [27 25],[46.72592593 36.27407407] ; [29.27407407 22.72592593],0
r2,1,0.477726,0.504049,[76  7] ; [43  6],[74.82575758  8.17424242] ; [44.17424242  4.82575758],0
a4,1,0.503338,0.447892,[37 45] ; [20 31],[35.14285714 46.85714286] ; [21.85714286 29.14285714],0
a5,1,0.523781,0.406443,[54 29] ; [31 21],[52.25925926 30.74074074] ; [32.74074074 19.25925926],0
d1,1,0.558497,0.342313,[42 41] ; [29 23],[43.65185185 39.34814815] ; [27.34814815 24.65185185],0
a2,1,0.649007,0.207154,[17 66] ; [ 9 43],[15.98518519 67.01481481] ; [10.01481481 41.98518519],0
n2,1,0.660631,0.192758,[15  6] ; [17  5],[15.62790698  5.37209302] ; [16.37209302  5.62790698],0
p11,1,0.678789,0.171492,[54 29] ; [32 20],[52.87407407 30.12592593] ; [33.12592593 18.87407407],0
a3,1,0.716915,0.131468,[53 29] ; [32 20],[52.01492537 29.98507463] ; [32.98507463 19.01492537],0
d2,1,0.771244,0.084534,[42 41] ; [24 26],[41.18796992 41.81203008] ; [24.81203008 25.18796992],0
p1,1,0.814383,0.05512,[ 7 76] ; [ 5 47],[ 7.37777778 75.62222222] ; [ 4.62222222 47.37777778],0
b1,1,0.817407,0.053306,[40 43] ; [24 28],[39.34814815 43.65185185] ; [24.65185185 27.34814815],0
n5,1,0.84593,0.037758,[61 22] ; [39 13],[61.48148148 21.51851852] ; [38.51851852 13.48148148],0
a8,1,0.874303,0.025026,[ 7 71] ; [ 4 45],[ 6.75590551 71.24409449] ; [ 4.24409449 44.75590551],0
a6,1,0.88058,0.02257,[50 33] ; [32 20],[50.41481481 32.58518519] ; [31.58518519 20.41481481],0
n3,1,0.910434,0.012654,[14  7] ; [13  7],[13.82926829  7.17073171] ; [13.17073171  6.82926829],0
n4,1,0.920456,0.009972,[60 23] ; [38 14],[60.25185185 22.74814815] ; [37.74814815 14.25185185],0
n1,1,0.976419,0.000874,[ 9 11] ; [10 12],[ 9.04761905 10.95238095] ; [ 9.95238095 12.04761905],0
