Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,2e-06,22.961785,[13 31] ; [46 14],[24.96153846 19.03846154] ; [34.03846154 25.96153846],1
b1,1,0.691398,0.157576,[23 21] ; [29 31],[22. 22.] ; [30. 30.],0
s5,1,0.762279,0.0915,[ 3 40] ; [ 5 53],[ 3.40594059 39.59405941] ; [ 4.59405941 53.40594059],0
p7,1,0.776743,0.08041,[15 28] ; [19 40],[14.33333333 28.66666667] ; [19.66666667 39.33333333],0
p8,1,0.777538,0.079823,[11 31] ; [14 45],[10.3960396 31.6039604] ; [14.6039604 44.3960396],0
d4,1,0.796388,0.066577,[29 14] ; [39 21],[28.38834951 14.61165049] ; [39.61165049 20.38834951],0
v2,1,0.818397,0.052719,[12 31] ; [15 43],[11.4950495 31.5049505] ; [15.5049505 42.4950495],0
s3,1,0.82801,0.0472,[13 31] ; [16 42],[12.50980392 31.49019608] ; [16.49019608 41.50980392],0
r4,1,0.866603,0.028216,[22 22] ; [29 31],[21.57692308 22.42307692] ; [29.42307692 30.57692308],0
u1,1,0.876531,0.024139,[ 4 40] ; [ 6 54],[ 4.23076923 39.76923077] ; [ 5.76923077 54.23076923],0
s2,1,0.898982,0.016116,[ 7 37] ; [ 9 51],[ 6.76923077 37.23076923] ; [ 9.23076923 50.76923077],0
p1,1,0.914748,0.01146,[ 2 42] ; [ 3 57],[ 2.11538462 41.88461538] ; [ 2.88461538 57.11538462],0
n3,1,1.0,0.0,[ 9 10] ; [ 9 10],[ 9. 10.] ; [ 9. 10.],0
