Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,139.288553,[418  10] ; [32 27],[395.4825462  32.5174538] ; [54.5174538  4.4825462],1
r3,1,0.0,99.200228,[421   9] ; [39 21],[403.67346939  26.32653061] ; [56.32653061  3.67346939],1
r1,1,0.0,94.275885,[360  67] ; [18 44],[330.07361963  96.92638037] ; [47.92638037 14.07361963],1
v4,1,0.0,71.210489,[419  11] ; [42 18],[404.55102041  25.44897959] ; [56.44897959  3.55102041],1
a7,1,2e-06,22.986231,[319 111] ; [27 34],[303.01425662 126.98574338] ; [42.98574338 18.01425662],1
p9,1,3e-06,21.585262,[355  67] ; [34 24],[341.99583333  80.00416667] ; [47.00416667 10.99583333],1
s6,1,7e-06,20.127024,[281 141] ; [23 39],[265.05785124 156.94214876] ; [38.94214876 23.05785124],1
p7,1,4.2e-05,16.796667,[228 195] ; [15 44],[213.25518672 209.74481328] ; [29.74481328 29.25518672],1
p10,1,7.4e-05,15.714445,[349  76] ; [36 24],[337.37113402  87.62886598] ; [47.62886598 12.37113402],1
a5,1,0.000254,13.381979,[313 117] ; [31 31],[300.6504065 129.3495935] ; [43.3495935 18.6504065],1
s8,1,0.000268,13.284396,[171 256] ; [10 52],[158.05112474 268.94887526] ; [22.94887526 39.05112474],1
a6,1,0.000323,12.931306,[300 130] ; [29 33],[287.54065041 142.45934959] ; [41.45934959 20.54065041],1
p11,1,0.000437,12.365482,[348  82] ; [38 24],[337.35772358  92.64227642] ; [48.64227642 13.35772358],1
d5,1,0.00082,11.194687,[350  80] ; [39 23],[339.9796748  90.0203252] ; [49.0203252 12.9796748],1
v1,1,0.000872,11.080452,[209 207] ; [16 43],[197.05263158 218.94736842] ; [27.94736842 31.05263158],1
v2,1,0.00091,11.002456,[231 180] ; [20 40],[219.02547771 191.97452229] ; [31.97452229 28.02547771],1
s3,1,0.001252,10.412643,[231 192] ; [19 40],[219.39834025 203.60165975] ; [30.60165975 28.39834025],0
