Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,30.141259,[46 62] ; [177  65],[68.81142857 39.18857143] ; [154.18857143  87.81142857],1
v3,1,0.259261,1.2727,[24 81] ; [ 42 196],[20.20408163 84.79591837] ; [ 45.79591837 192.20408163],0
p9,1,0.270176,1.215851,[82 26] ; [193  45],[85.83815029 22.16184971] ; [189.16184971  48.83815029],0
a4,1,0.270259,1.215431,[51 56] ; [100 142],[46.29512894 60.70487106] ; [104.70487106 137.29512894],0
s3,1,0.295336,1.095134,[65 43] ; [130 110],[60.51724138 47.48275862] ; [134.48275862 105.51724138],0
n4,1,0.30498,1.052289,[77 31] ; [185  57],[80.84571429 27.15428571] ; [181.15428571  60.84571429],0
s7,1,0.330067,0.948635,[50 54] ; [ 97 132],[45.90990991 58.09009009] ; [101.09009009 127.90990991],0
n2,1,0.333402,0.935638,[27  7] ; [40 17],[25.03296703  8.96703297] ; [41.96703297 15.03296703],0
a3,1,0.393736,0.727374,[68 40] ; [163  78],[71.48424069 36.51575931] ; [159.51575931  81.48424069],0
a1,1,0.40526,0.692662,[  5 103] ; [  7 236],[  3.69230769 104.30769231] ; [  8.30769231 234.69230769],0
p6,1,0.424075,0.638994,[41 66] ; [ 82 160],[37.71060172 69.28939828] ; [ 85.28939828 156.71060172],0
n5,1,0.444351,0.58502,[80 27] ; [172  71],[77.04 29.96] ; [174.96  68.04],0
r1,1,0.498957,0.457154,[84 24] ; [195  46],[86.33810888 21.66189112] ; [192.66189112  48.33810888],0
v1,1,0.505936,0.442463,[39 67] ; [ 97 142],[41.78550725 64.21449275] ; [ 94.21449275 144.78550725],0
s4,1,0.507499,0.43922,[24 83] ; [ 46 192],[21.71014493 85.28985507] ; [ 48.28985507 189.71014493],0
r2,1,0.529701,0.394965,[104   4] ; [235   6],[104.90544413   3.09455587] ; [234.09455587   6.90544413],0
p12,1,0.547758,0.361349,[  7 100] ; [ 12 230],[  5.8252149 101.1747851] ; [ 13.1747851 228.8252149],0
u2,1,0.551795,0.354111,[21 19] ; [46 33],[22.5210084 17.4789916] ; [44.4789916 34.5210084],0
s1,1,0.565937,0.329528,[  7 100] ; [ 12 227],[  5.87572254 101.12427746] ; [ 13.12427746 225.87572254],0
n6,1,0.568035,0.325981,[88 20] ; [204  39],[89.84615385 18.15384615] ; [202.15384615  40.84615385],0
r3,1,0.569914,0.322827,[106   2] ; [235   7],[105.22285714   2.77714286] ; [235.77714286   6.22285714],0
a5,1,0.580832,0.304891,[71 37] ; [167  76],[73.23076923 34.76923077] ; [164.76923077  78.23076923],0
u4,1,0.599232,0.276156,[  1 107] ; [  4 239],[  1.53846154 106.46153846] ; [  3.46153846 239.53846154],0
b2,1,0.618577,0.247873,[26 42] ; [50 94],[24.37735849 43.62264151] ; [51.62264151 92.37735849],0
b3,1,0.618577,0.247873,[26 42] ; [50 94],[24.37735849 43.62264151] ; [51.62264151 92.37735849],0
p1,1,0.659692,0.193898,[11 97] ; [ 21 220],[ 9.9025788 98.0974212] ; [ 22.0974212 218.9025788],0
b4,1,0.706569,0.141728,[59 49] ; [138 105],[60.61538462 47.38461538] ; [136.38461538 106.61538462],0
v4,1,0.729325,0.119732,[105   2] ; [237   6],[104.55428571   2.44571429] ; [237.44571429   5.55428571],0
n1,1,0.737907,0.111975,[13 21] ; [23 32],[13.75280899 20.24719101] ; [22.24719101 32.75280899],0
p7,1,0.763725,0.090356,[62 45] ; [142  96],[63.26956522 43.73043478] ; [140.73043478  97.26956522],0
s6,1,0.775796,0.081112,[71 32] ; [161  78],[69.87134503 33.12865497] ; [162.12865497  76.87134503],0
p3,1,0.791203,0.070092,[47 61] ; [109 133],[48.13714286 59.86285714] ; [107.86285714 134.13714286],0
a8,1,0.824703,0.049062,[13 88] ; [ 31 194],[13.63190184 87.36809816] ; [ 30.36809816 194.63190184],0
d2,1,0.896315,0.016983,[49 58] ; [109 133],[48.44126074 58.55873926] ; [109.55873926 132.44126074],0
