Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,47.137287,[46 60] ; [254  69],[74.12587413 31.87412587] ; [225.87412587  97.12587413],1
d3,1,0.0,38.203776,[54 52] ; [262  60],[78.26168224 27.73831776] ; [237.73831776  84.26168224],1
a2,1,1e-05,19.568115,[ 8 98] ; [ 92 231],[24.70862471 81.29137529] ; [ 75.29137529 247.70862471],1
r3,1,0.00043,12.396348,[89 17] ; [302  17],[97.52  8.48] ; [293.48  25.52],1
u1,1,0.001136,10.59201,[  6 100] ; [ 61 262],[16.55477855 89.44522145] ; [ 50.44522145 272.55477855],0
r4,1,0.005806,7.609607,[79 27] ; [278  45],[88.20979021 17.79020979] ; [268.79020979  54.20979021],0
b5,1,0.006048,7.535981,[52 54] ; [207 116],[63.995338 42.004662] ; [195.004662 127.995338],0
s5,1,0.006774,7.331996,[36 66] ; [ 69 246],[25.68345324 76.31654676] ; [ 79.31654676 235.68345324],0
r1,1,0.007338,7.188261,[69 37] ; [250  70],[79.37558685 26.62441315] ; [239.62441315  80.37558685],0
v4,1,0.014046,6.032413,[90 15] ; [298  21],[96.08490566  8.91509434] ; [291.91509434  27.08490566],0
s2,1,0.027681,4.847832,[25 80] ; [114 208],[34.18032787 70.81967213] ; [104.81967213 217.18032787],0
p8,1,0.061923,3.485107,[39 64] ; [153 163],[47.19809069 55.80190931] ; [144.80190931 171.19809069],0
a8,1,0.070392,3.273854,[ 6 95] ; [ 36 254],[10.84910486 90.15089514] ; [ 31.15089514 258.84910486],0
p2,1,0.075733,3.154167,[76 26] ; [264  56],[82.18009479 19.81990521] ; [257.81990521  62.18009479],0
r2,1,0.075875,3.151114,[91 12] ; [297  20],[95.15238095  7.84761905] ; [292.84761905  24.15238095],0
d1,1,0.082805,3.008975,[60 46] ; [213 110],[67.45454545 38.54545455] ; [205.54545455 117.45454545],0
s4,1,0.087683,2.91641,[21 85] ; [ 41 274],[15.61045131 90.38954869] ; [ 46.38954869 268.61045131],0
p9,1,0.10339,2.65246,[74 30] ; [247  66],[80.05755396 23.94244604] ; [240.94244604  72.05755396],0
p10,1,0.117143,2.455104,[71 33] ; [241  76],[77.0736342 26.9263658] ; [234.9263658  82.0736342],0
