Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,148.17158,[477  54] ; [70 85],[423.40670554 107.59329446] ; [123.59329446  31.40670554],1
u1,1,0.003602,8.474269,[105 426] ; [ 15 140],[ 92.88629738 438.11370262] ; [ 27.11370262 127.88629738],0
a4,1,0.004553,8.048826,[252 276] ; [ 54 101],[236.55636896 291.44363104] ; [69.44363104 85.55636896],0
s3,1,0.006076,7.527697,[313 207] ; [73 80],[298.24665676 221.75334324] ; [87.75334324 65.24665676],0
d1,1,0.006423,7.427547,[332 199] ; [78 77],[317.36151603 213.63848397] ; [92.63848397 62.36151603],0
p6,1,0.007303,7.196863,[211 310] ; [ 43 108],[196.92559524 324.07440476] ; [57.07440476 93.92559524],0
a3,1,0.011117,6.446513,[393 136] ; [99 56],[380.50877193 148.49122807] ; [111.49122807  43.50877193],0
p7,1,0.017455,5.650016,[353 161] ; [88 63],[340.86315789 173.13684211] ; [100.13684211  50.86315789],0
s5,1,0.024597,5.052031,[184 326] ; [ 39 110],[172.57966616 337.42033384] ; [50.42033384 98.57966616],0
d5,1,0.026349,4.932985,[438  91] ; [116  39],[428.45906433 100.54093567] ; [125.54093567  29.45906433],0
p12,1,0.032419,4.576191,[ 53 471] ; [  7 147],[ 46.37168142 477.62831858] ; [ 13.62831858 140.37168142],0
a6,1,0.036146,4.390202,[377 151] ; [97 58],[366.43045388 161.56954612] ; [107.56954612  47.43045388],0
v4,1,0.089069,2.891124,[519  11] ; [146   7],[516.03221083  13.96778917] ; [148.96778917   4.03221083],0
b1,1,0.09235,2.83293,[193 338] ; [ 45 110],[184.2244898 346.7755102] ; [ 53.7755102 101.2244898],0
p2,1,0.106862,2.600029,[457  69] ; [125  28],[450.85714286  75.14285714] ; [131.14285714  21.85714286],0
u4,1,0.113677,2.50235,[ 15 516] ; [  1 154],[ 12.38483965 518.61516035] ; [  3.61516035 151.38483965],0
a8,1,0.114734,2.487772,[ 72 409] ; [ 14 129],[ 66.29166667 414.70833333] ; [ 19.70833333 123.29166667],0
r1,1,0.119092,2.429218,[445  85] ; [121  33],[438.56725146  91.43274854] ; [127.43274854  26.56725146],0
r4,1,0.12267,2.382892,[504  27] ; [142  13],[500.03790087  30.96209913] ; [145.96209913   9.03790087],0
n2,1,0.160816,1.966535,[76 20] ; [25 12],[72.90225564 23.09774436] ; [28.09774436  8.90225564],0
v2,1,0.161058,1.964263,[300 207] ; [78 70],[292.58931298 214.41068702] ; [85.41068702 62.58931298],0
b2,1,0.260971,1.263601,[139 199] ; [33 62],[134.26327945 203.73672055] ; [37.73672055 57.26327945],0
b3,1,0.260971,1.263601,[139 199] ; [33 62],[134.26327945 203.73672055] ; [37.73672055 57.26327945],0
u3,1,0.340255,0.909471,[81 57] ; [37 19],[83.93814433 54.06185567] ; [34.06185567 21.93814433],0
n1,1,0.342776,0.900021,[38 56] ; [12 26],[35.60606061 58.39393939] ; [14.39393939 23.60606061],0
p1,1,0.642391,0.215629,[ 48 479] ; [ 12 140],[ 46.56848306 480.43151694] ; [ 13.43151694 138.56848306],0
b4,1,0.690754,0.15827,[316 215] ; [95 60],[318.13556851 212.86443149] ; [92.86443149 62.13556851],0
d4,1,0.719763,0.12872,[435  92] ; [126  29],[433.5  93.5] ; [127.5  27.5],0
b5,1,0.781896,0.076646,[312 219] ; [93 62],[313.49125364 217.50874636] ; [91.50874636 63.49125364],0
a7,1,0.784185,0.075005,[379 149] ; [113  42],[380.34553441 147.65446559] ; [111.65446559  43.34553441],0
s4,1,0.893514,0.017918,[ 83 438] ; [ 24 131],[ 82.46597633 438.53402367] ; [ 24.53402367 130.46597633],0
r3,1,0.898372,0.016312,[513  16] ; [150   5],[512.75877193  16.24122807] ; [150.24122807   4.75877193],0
n3,1,0.907937,0.013373,[71 25] ; [27 10],[70.73684211 25.26315789] ; [27.26315789  9.73684211],0
a1,1,0.920574,0.009942,[ 25 506] ; [  7 148],[ 24.7696793 506.2303207] ; [  7.2303207 147.7696793],0
d3,1,0.922456,0.009475,[363 166] ; [107  48],[363.49415205 165.50584795] ; [106.50584795  48.49415205],0
s1,1,0.939628,0.005736,[ 14 506] ; [  4 151],[ 13.86666667 506.13333333] ; [  4.13333333 150.86666667],0
u2,1,0.94698,0.004422,[79 58] ; [32 24],[78.79274611 58.20725389] ; [32.20725389 23.79274611],0
